snapshot,Bramford,Bramley,Daines,Deeside,Denny/Bonnybridge,Eccles,Errochty,Feckenham,Harker,Keadby,Kemsley,London,Lovedean,Melksham,N. Ireland,Neilston,Pelham,Penwortham,Peterhead,Ratcliffe,S.W.Penisula,Sellindge,Stella West,Strathaven,Sundon/East Claydon,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Torness,Walpole,Average
2050-02-28 00:00:00,1.359419816988401,299.5254136242415,61.09513652024692,14.783559583609494,6.737758040165201,0.0,2.5306439791734583,180.36183690956034,6.46457762496077,5.778181761727768,100.82930065242509,285.2613593571754,58.06650776677477,54.4225952944785,0.0,1.5908491362390655,118.19697782834724,2.695583033893403,0.0,143.06751039032795,17.350925068195014,2.681228704441821,2.9464928549287164,11.372075076677495,77.38772158452879,30.38048260165922,77.69439212584541,2.886800486399616,1.502610109385075,54.03344620456539
2050-02-28 01:00:00,1.3088998238019918,300.17616122793623,57.14006006569426,9.56052098463595,6.818820423088348,0.0,2.516043636113801,170.74923849732716,6.103903533621369,5.770009841016107,85.33372518168437,283.39815720614024,50.93687931839549,67.79098013222323,0.0,1.6213007816354694,114.29348704736573,2.6744837845219562,0.0,137.1593512260628,17.85361396011754,2.5190311982480718,2.859007909634833,11.521886239152385,76.15084857346464,27.966352139414447,75.52897926950486,2.7554413686868413,1.5116384540928738,52.48340764908901
2050-02-28 02:00:00,1.4352577326876974,301.3020880192833,50.0023841988709,9.177646063314093,7.329598298758652,0.0,2.6681585586308634,165.5590524284733,6.743253080628399,5.673048205074476,81.59930031305561,281.3862387671554,44.46209460104891,18.22351641509042,0.0,1.6872356931032308,109.34032080285611,2.716606968596015,0.0,130.47692771074756,16.688416439410933,2.510092408610132,2.796924221644153,12.317819833068638,68.08063161311388,25.682008428863032,41.48434625426952,2.6843372341795226,1.5096546282341798,48.05299858340582
2050-02-28 03:00:00,1.519943907668189,302.319568700493,48.592365771659516,15.501359289538902,7.796620370106069,0.0,2.8726559103832474,172.13595574911005,8.122736343648002,5.667941794755085,89.5745443078112,282.9963777265481,41.649498971951374,24.546553739371078,0.0,1.726314728167118,115.17554673441812,2.8495862763998794,0.0,132.2261489651447,17.978706250405658,2.589235341696869,2.7824313438484642,13.503164079654665,72.75437457648277,24.283416042013815,64.22896031940519,2.6847535632635595,1.5026838120961545,50.26142912469105
2050-02-28 04:00:00,1.6279518214846338,306.2568538738311,49.30000400843123,17.962504263304126,8.267135369952776,0.0,3.0033310545392107,184.77292588394823,8.482158007439452,5.986591477850353,97.21745393484989,285.4844291337435,45.678182253415976,105.52616016379014,0.0,1.7182099793318781,122.82471346633045,2.883159239833875,0.0,138.5997781224656,20.334956426494564,2.729390605749679,2.771151002858393,14.362461884549294,79.38771287125157,24.96695910039579,72.76327507695753,2.753767818881759,1.6233007651570055,55.423604055408205
2050-02-28 05:00:00,1.8305214335461621,310.1298396172924,49.42328247838668,20.72497517276465,8.88862173922119,0.0,3.1236272634310738,197.18404383312307,8.655027641671001,6.358661715928173,110.31465092166538,288.1153339672808,55.054355734686865,122.93455917208301,0.0,1.7145462873899595,134.22716559020162,2.996151231384193,0.0,141.18740914095414,21.143115619369162,2.897147071856324,2.781824135812828,15.024950473364042,84.56902795036255,26.33102631176776,76.75967923542666,2.772868320804915,1.7649400412204765,58.514046624172245
2050-02-28 06:00:00,1.910553413554102,312.09122561493365,50.09984013435654,22.403215239619456,9.518148989532243,0.0,3.1879732984707907,207.41338991593494,9.77553702651277,6.682266721263464,126.01849601309313,290.7537319168029,74.90552723910423,127.18281092455757,0.0,1.707351785865616,150.11274323461598,3.141866141808536,0.0,148.00330658344987,21.509084580737483,3.058851567024415,3.876573940042161,16.20810747408578,96.103932632298,27.2017054970371,80.38824399661544,2.706628176935531,1.8374162337992,61.993052699725894
2050-02-28 07:00:00,2.0174679891272422,313.0493696601138,50.668264087836405,18.339843460552864,13.180568826930132,0.0,3.495975308331764,218.53745368939732,17.318786048590532,6.841050945584913,45.05966683399391,292.50373796374777,102.40667410931371,123.04370284746038,0.0,1.8244697885602243,166.37620695686,3.147680693389856,0.0,40.45581477165096,21.76123896678327,3.1734931102203845,3.934669393889224,18.18238639681735,119.90038236979491,28.21923543835621,85.07853226824142,2.7030691327596204,1.8587133895734511,58.72684325682336
2050-02-28 08:00:00,3.7070694965701194,39.60756363665254,52.07800738037074,15.726920267295698,13.765655964685939,0.0,3.515921857592301,217.7380291200103,17.87326531542175,20.223297950883232,37.786760595703875,145.21659753702158,41.51204600591098,30.820539003024138,0.0,1.858249257629138,43.14922218558171,3.211065421544956,0.0,38.39380343150244,23.183984157859836,3.2400712043941207,3.953372559248246,19.72178522518231,126.41647485710934,29.679950142975834,88.86702374242138,2.709626518027815,5.400662266963056,35.49506776212356
2050-02-28 09:00:00,5.923551382886591,38.79600819042219,40.54278190263023,27.308512690537327,13.161970038790432,0.0,3.3942181674556577,129.26431702475776,21.077171144641344,20.090122225382913,42.52498504285906,131.99235178536964,39.919599371950184,31.319473169739084,0.0,1.911170844136664,43.58273055514891,3.610447769781571,0.0,35.91279801831656,22.184374028434714,3.2739064608005006,3.894733330118583,20.325397330233553,49.964482227822984,26.804021652814946,89.25383195459021,2.726085360698233,5.408461969793177,29.454051849659066
