name,N2,N3,NE1,NE2,NE3,NE6,NE7,NE8,E1,E2,E3
2012-01-01 00:00:00,2000.0,1994.7697285243441,1903.8595744541713,923.2591901506696,903.9845739092145,1184.8692689623151,2871.870656694685,892.865685054234,3000.0,2000.0,999.0420750209262
2012-01-01 01:00:00,2000.0,1998.8979939052035,1983.7344142368859,926.0666166033063,898.6928258623395,1193.4648854391914,2658.3375794546946,905.4705892290388,2999.739532470703,2000.0,999.3426758902413
2012-01-01 02:00:00,2000.0,1995.8204051426478,1987.9325648716517,960.8495603288924,918.0208478655135,1403.846958705357,2598.234925951276,878.0879293169293,3000.0,2000.0,1000.0
2012-01-01 03:00:00,2000.0,1948.5774775913785,2000.0,978.8712964739119,960.2431379045759,1710.5949946812218,2935.778356279646,961.9853864397322,3000.0,2000.0,1000.0
2012-01-01 04:00:00,2000.0,1953.7711116245814,2000.0,973.1264005388532,952.1270070757184,1645.3683035714284,2997.280687604632,987.4420438494001,3000.0,2000.0,1000.0
2012-01-01 05:00:00,2000.0,1988.0244990757533,2000.0,968.7540708269391,950.6277356828962,1563.131332397461,2999.368138994489,980.6834684099468,3000.0,2000.0,1000.0
2012-01-01 06:00:00,2000.0,1995.4748916625977,2000.0,981.5818296160015,973.4264264787946,1658.644267490932,2996.380364554269,978.2095227922712,3000.0,2000.0,1000.0
2012-01-01 07:00:00,2000.0,1996.4981188092913,2000.0,993.7120710100447,983.1507764543807,1708.6881910051616,2996.872615814209,989.6166120256696,3000.0,2000.0,1000.0
2012-01-01 08:00:00,2000.0,1997.6552309308734,2000.0,997.0781980242048,994.3124280657086,1797.6311274937218,2994.0829059055877,985.5211911882673,3000.0,2000.0,1000.0
2012-01-01 09:00:00,2000.0,1996.5812138148717,1999.5925848824636,998.3762223379952,998.6337253025599,1875.5646296909877,2993.7220246451243,989.0752683367048,3000.0,2000.0,1000.0
2012-01-01 10:00:00,2000.0,1976.7529841831754,1991.1361476353238,999.8264040265764,1000.0,1852.9539653233119,2971.138539995466,988.9131437029157,3000.0,2000.0,1000.0
2012-01-01 11:00:00,2000.0,1974.856469290597,1995.072408403669,1000.0,1000.0,1788.6038371494835,2979.1491753714427,997.4978283473424,3000.0,2000.0,1000.0
2012-01-01 12:00:00,2000.0,1976.590554373605,1996.0089492797852,1000.0,1000.0,1791.6199275425502,2991.4298956734797,997.198818751744,3000.0,2000.0,1000.0
2012-01-01 13:00:00,2000.0,1966.4719172886441,1996.5420041765485,1000.0,1000.0,1800.951439993722,2997.1670886448455,997.8678131103516,3000.0,2000.0,1000.0
2012-01-01 14:00:00,2000.0,1923.1409236363004,1995.5745152064733,998.621564592634,998.7188366481237,1591.2679944719584,2992.6531628199987,988.7507901872908,3000.0,1996.3052586146764,1000.0
2012-01-01 15:00:00,2000.0,1885.7126780918666,1994.7222682407926,997.352330344064,997.6332637241909,1546.5376717703682,2831.671510423933,955.1849637712751,3000.0,2000.0,1000.0
2012-01-01 16:00:00,2000.0,1740.5588694981168,1994.6116420200894,991.5320859636581,997.3624556405204,1752.8713771275109,2961.303830827986,948.6416135515485,2998.944568634033,2000.0,1000.0
2012-01-01 17:00:00,2000.0,1617.005211966378,1987.67820085798,997.7891567775182,998.4012685503277,1915.3207179478238,2999.19095993042,984.8730741228376,2993.112863813128,2000.0,1000.0
2012-01-01 18:00:00,2000.0,1702.6887621198382,1982.3032161167691,999.939806801932,999.7579629080635,1918.392846243722,3000.0,998.5061700003488,2992.065876552037,1999.782518659319,1000.0
2012-01-01 19:00:00,2000.0,1737.7007075718473,1997.731982639858,999.4416318620954,998.8229397365025,1772.274453299386,2995.815909249442,997.5112261090959,2929.310384477888,1997.7975736345563,999.0099143981932
2012-01-01 20:00:00,2000.0,1744.5856639317103,2000.0,999.0210914611816,998.8607324872698,1758.7072917393277,2936.481939043318,978.7658200945174,2947.785955156599,1995.459714617048,998.9609745570591
2012-01-01 21:00:00,2000.0,1759.3914576939173,2000.0,999.1691235133579,999.5070675441196,1826.5696116856166,2904.0985924857005,980.2170835222516,2996.2262862069265,1996.6673115321569,999.7508566720145
2012-01-01 22:00:00,1998.4338433401922,1512.8367287772041,1994.6224103655134,984.3114743913923,996.2588391985212,1830.7877131870814,2796.986470903669,962.9572187151228,3000.0,1995.2002661568777,999.2047609601701
2012-01-01 23:00:00,2000.0,1551.3278416224887,1944.247109549386,982.7362333025252,977.4267087663923,1812.5654765537806,2925.4427392142165,992.2422300066266,3000.0,2000.0,999.3495069231305
2012-01-02 00:00:00,2000.0,1510.8146667480469,1924.6300288609095,982.7683530535018,986.6926084245954,1824.0385600498744,2897.3195702689036,972.6549802507674,3000.0,2000.0,1000.0
2012-01-02 01:00:00,2000.0,1576.7642429896762,1848.2836314610072,997.4530111040389,997.5456237792969,1910.412461417062,2908.7089593069895,991.0133252825057,3000.0,2000.0,1000.0
2012-01-02 02:00:00,1997.6174000331332,1628.4997122628347,1887.0394298008512,988.9170728410994,991.1437497820173,1912.463814871652,2960.7616097586497,990.5020032610213,3000.0,2000.0,1000.0
2012-01-02 03:00:00,2000.0,1744.0174647739952,1953.8550349644252,988.366344996861,992.2723661150252,1883.183343069894,2966.9585854666575,995.4109464372907,3000.0,2000.0,1000.0
2012-01-02 04:00:00,2000.0,1934.0720912388394,1975.257775442941,979.2302594866072,982.1827588762555,1771.9872065952848,2991.6770471845357,997.2482354300364,3000.0,2000.0,1000.0
2012-01-02 05:00:00,2000.0,1985.6792994907926,1975.2219172886437,961.3234983171735,967.371700831822,1739.1279765537804,2951.8417412894114,979.9612317766463,3000.0,2000.0,1000.0
2012-01-02 06:00:00,2000.0,2000.0,1961.0008021763392,962.4597440447126,968.747318812779,1739.8727961948937,2946.899152483259,976.9347272600447,3000.0,2000.0,1000.0
2012-01-02 07:00:00,2000.0,2000.0,1951.4637538364955,976.8558774675643,983.5843549455916,1692.7048819405688,2948.9273888724197,979.9076734270369,3000.0,2000.0,1000.0
2012-01-02 08:00:00,2000.0,2000.0,1994.4474029541018,993.738545009068,997.5054550170897,1617.3586164202006,2956.6028267996653,985.2582822527204,3000.0,2000.0,1000.0
2012-01-02 09:00:00,2000.0,2000.0,1997.8254645211355,999.6755708966936,1000.0,1788.8166972569059,2941.875081743513,994.3716703142438,3000.0,2000.0,1000.0
2012-01-02 10:00:00,2000.0,2000.0,1991.732461111886,997.6718739100866,998.3052553449359,1727.6812144688195,2896.5913827078684,974.1455350603377,3000.0,2000.0,1000.0
