name,N2,N3,NE1,NE2,NE3,NE6,NE7,NE8,E1,E2,E3
2022-01-01 00:00:00,1683.808190482003,1007.8672000340054,770.6758567265102,564.360785484314,542.4948045185633,828.7128993443081,196.86276810509818,232.08484649658203,2804.959855760847,98.07676724025183,780.3594044276646
2022-01-01 01:00:00,1443.5157775878906,1534.1720581054688,1073.5407148088725,753.5439899989536,774.4607925415039,1272.3001888820104,761.7395537240164,467.6108394350324,2903.2809121268137,228.9100864955357,976.1386380876813
2022-01-01 02:00:00,1644.0470559256416,1924.4010707310267,1222.4624974387032,879.8521314348493,889.8127828325544,1323.4771456037247,1358.62055846623,681.1129297528948,2746.04252406529,411.80813653128484,897.0042501177107
2022-01-01 03:00:00,1997.2599029541016,1963.5706874302455,1552.8932298932757,958.9452634538923,942.4179349626813,1267.8491728646413,1746.079741205488,828.7984303065708,2406.512669154576,542.149203164237,815.7811846051897
2022-01-01 04:00:00,2000.0,1996.313874380929,1878.6753245762416,981.3606534685407,962.1903119768416,1670.6327710832866,2029.4578518186297,909.0075765337263,2534.067290169852,759.4416209629604,967.4489484514509
2022-01-01 05:00:00,2000.0,2000.0,1995.2836390904017,997.8365135192871,997.8531837463379,1994.3715231759206,2375.8927753993444,968.2314954485213,2983.70895930699,1039.2484256199427,1000.0
2022-01-01 06:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,2894.8462731497625,999.1638210841588,3000.0,1786.8767329624718,1000.0
2022-01-01 07:00:00,1999.5803015572685,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 08:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 09:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 10:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 11:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 12:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 13:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 14:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 15:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 16:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 17:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 18:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 19:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 20:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2022-01-01 21:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,1999.9202946254181,3000.0,1000.0,3000.0,2000.0,1000.0
