name,N2,N3,NE1,NE2,NE3,NE6,NE7,NE8,E1,E2,E3
2016-01-01 00:00:00,2000.0,1933.2549067905973,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,965.8800397600447
2016-01-01 01:00:00,2000.0,1924.544198172433,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,1994.669260297503,998.2660865783691
2016-01-01 02:00:00,2000.0,1960.5846187046598,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,1994.6206883021764,997.6153564453125
2016-01-01 03:00:00,2000.0,1916.0545131138392,2000.0,1000.0,999.504645211356,1962.705895560128,3000.0,1000.0,3000.0,1960.9539576939176,997.2275188991001
2016-01-01 04:00:00,2000.0,1824.4638987949916,2000.0,999.0363393511091,999.1839381626675,1884.8290034702845,2973.634839739119,998.8918059212821,2993.806661878313,1826.0017939976283,998.9366286141532
2016-01-01 05:00:00,2000.0,1830.7398387363976,2000.0,999.3618638174875,999.892202104841,1820.4174586704798,2852.9091698782786,998.1010273524693,2825.515733446394,1669.1815512520923,987.6867185320173
2016-01-01 06:00:00,2000.0,1743.7298366001676,2000.0,999.2599378313337,999.5506531851632,1653.515134538923,2578.2375199454173,986.553600856236,2142.721652984619,1241.3657665252686,899.2774282182966
2016-01-01 07:00:00,2000.0,1910.7248851231168,2000.0,995.691441127232,989.6185956682478,1274.027511051723,2001.302535193307,922.3864827837263,1844.0759181976318,791.4173194340298,890.6936917986187
2016-01-01 08:00:00,2000.0,1945.8851405552455,2000.0,940.8444677080427,921.9032560076033,1041.8599673679898,1571.2664467947825,751.5622547694614,2048.9553655896866,982.7988692692347,911.7450986589704
2016-01-01 09:00:00,2000.0,1996.1868722098213,1992.9770442417691,877.205685206822,842.0758928571428,1194.6186338152204,1931.8181174142019,679.0574789047241,1737.0743547167096,1352.886438369751,850.68484715053
