name,N2,N3,NE1,NE2,NE3,NE6,NE7,NE8,E1,E2,E3
2013-01-01 00:00:00,1996.8952505929128,1609.8213195800781,1471.1352757045202,999.5759119306291,998.1969533647809,1994.5465196881976,2999.576813834054,1000.0,3000.0,1952.9541560581752,961.6052900041852
2013-01-01 01:00:00,1985.0645991734095,1486.4493778773717,1492.5804138183594,998.625477382115,997.6286397661482,1995.7999256678988,2998.1196131025044,999.8408998761857,3000.0,1950.3787776402064,918.2509694780622
2013-01-01 02:00:00,1947.4363490513392,1451.1925833565847,1406.9680895124163,998.0587823050363,997.3482349940709,1994.450934273856,2997.219175611224,999.4160652160645,2995.6381743294855,1917.5419398716517,859.8414693559918
2013-01-01 03:00:00,1951.7770930698941,1533.7399074009484,1199.0286554609027,997.5894818987165,997.2467177254813,1976.05352129255,2989.102102007185,998.2064410618374,2992.5909641810827,1775.1482554844445,824.841090611049
2013-01-01 04:00:00,1901.3952800205775,1507.5645446777344,953.6323138645718,977.8292737688338,986.9272886003766,1992.6416560581752,2952.6025445120677,997.3464039393833,2993.452001299177,1709.3827383858813,867.1328817095075
2013-01-01 05:00:00,1879.5879908970423,1277.721173422677,656.2181881495884,964.6743283952985,966.6774259294782,1953.431908743722,2938.3913857596262,977.0574842180524,2994.875981467111,1762.5364848545619,875.0185285295757
2013-01-01 06:00:00,1940.3194209507533,1313.5846478598457,432.25462777274,925.1870427812848,939.9709974016462,1924.5563289097379,2882.801938738142,946.1720739092145,2993.323206220354,1799.9685832432335,854.6292441231863
2013-01-01 07:00:00,1998.1048910958425,1493.6768668038503,287.37261635916576,963.0790601457868,981.0428510393416,1967.5761195591517,2807.039533342634,947.5621495928083,2994.4028173174183,1807.6847621372765,893.5497556413923
2013-01-01 08:00:00,1996.899103437151,1571.3005065917969,221.95967538016188,998.1283051627022,1000.0,2000.0,2918.283086504255,984.7136960710797,3000.0,1878.8223811558314,963.1621061052596
2013-01-01 09:00:00,1998.444835117885,1523.9075251988,153.25931004115515,999.381296975272,1000.0,2000.0,2977.8366524832595,998.540450504848,3000.0,1974.2432948521205,906.9246564592632
2013-01-01 10:00:00,1996.401765005929,1262.2298172542028,84.33487551552909,965.3254590715679,999.5146179199219,2000.0,2992.093816484724,998.2280213492257,3000.0,1995.5562755039762,908.6076055254256
2013-01-01 11:00:00,1997.7019936697823,1182.1959495544434,155.45936039515902,960.5826459612165,998.4302057538713,2000.0,2994.7599302019394,990.8796964372908,2999.6741458347865,2000.0,860.3639875139507
2013-01-01 12:00:00,1996.5451104300364,972.2665854862757,268.33269936697826,997.5427709306989,1000.0,2000.0,2994.7251892089844,976.1133466448102,3000.0,2000.0,920.7801137651716
