name,N2,N3,NE1,NE2,NE3,NE6,NE7,NE8,E1,E2,E3
2020-01-01 00:00:00,2000.0,1999.6515601021902,2000.0,591.4360046386718,532.8666857310704,612.2441836765835,2701.874910082136,581.7734922681535,2927.274938310896,1999.612922668457,984.3318448747907
2020-01-01 01:00:00,2000.0,2000.0,2000.0,732.118879045759,705.7663542883737,567.9041726248604,2515.9100123814173,635.325516973223,2981.404462541853,2000.0,998.1707327706474
2020-01-01 02:00:00,2000.0,2000.0,2000.0,726.1199951171875,753.7860870361328,662.2843333653041,2432.345254080636,713.7639045715331,2991.8431581769673,2000.0,999.5325660705566
2020-01-01 03:00:00,2000.0,2000.0,2000.0,695.1090335845947,755.8919361659458,787.0377131870814,2487.8221239362438,731.6777365548269,2970.1871926443923,2000.0,999.5713778904505
2020-01-01 04:00:00,2000.0,2000.0,2000.0,732.194355555943,779.726573399135,922.62693132673,2586.689267839704,764.5481654575892,2988.5166222708567,2000.0,1000.0
2020-01-01 05:00:00,2000.0,2000.0,2000.0,770.4105377197266,810.3205817086355,1049.648196356637,2823.720441545759,822.906494140625,2993.9109829493937,2000.0,1000.0
2020-01-01 06:00:00,2000.0,2000.0,2000.0,794.2026683262416,808.9799880981445,951.9717284611294,2891.285787309919,839.7794451032365,2995.7436316353933,2000.0,1000.0
2020-01-01 07:00:00,2000.0,2000.0,2000.0,795.6720079694475,815.932137625558,882.8252860477992,2909.1786248343333,831.2125887189592,2999.254768916539,2000.0,1000.0
2020-01-01 08:00:00,2000.0,2000.0,2000.0,799.6120452880859,822.5890568324497,719.8098727634974,2933.4104592459544,824.8161588396343,2998.257604326521,2000.0,1000.0
2020-01-01 09:00:00,2000.0,2000.0,2000.0,847.7112906319753,870.5914769853864,644.234139578683,2730.7967049734934,782.3735645839146,2997.0822960989817,2000.0,1000.0
2020-01-01 10:00:00,2000.0,2000.0,2000.0,806.0691016060964,735.9523773193359,512.8713744027274,2557.6846258980886,735.8097348894391,2996.222280774798,2000.0,999.6488652910504
2020-01-01 11:00:00,2000.0,2000.0,2000.0,920.7281385149274,834.494045802525,574.5960235595703,2442.8398949759344,787.4604633876255,3000.0,2000.0,1000.0
2020-01-01 12:00:00,2000.0,2000.0,2000.0,947.9012761797223,891.6697774614605,611.6464342389787,2365.1418685913086,802.5490897042409,2997.749952588763,2000.0,1000.0
2020-01-01 13:00:00,2000.0,2000.0,2000.0,933.6783681597028,926.9560132707868,698.1600897652762,2203.104564121791,795.6910814557756,3000.0,2000.0,1000.0
2020-01-01 14:00:00,2000.0,2000.0,2000.0,937.96170098441,923.255375453404,702.2314071655273,2196.2336131504603,804.3167931692941,3000.0,2000.0,999.8150662013462
2020-01-01 15:00:00,2000.0,2000.0,2000.0,941.0565648760114,922.6126943315778,818.2964393070765,2173.7243107387,830.0744465419224,2997.4476405552455,2000.0,999.1065706525529
2020-01-01 16:00:00,2000.0,2000.0,2000.0,937.9186902727399,964.3859372820174,1001.4691897800989,2232.567378452846,872.0170293535506,2996.864490509033,1999.6349389212473,997.7475466047015
2020-01-01 17:00:00,2000.0,2000.0,2000.0,970.5388913835799,984.1745649065291,1403.3602373940603,2505.31073978969,901.9833837236678,2994.1714913504466,2000.0,1000.0
2020-01-01 18:00:00,2000.0,2000.0,2000.0,991.5315900530134,989.4024549211775,1803.677041190011,2939.0414101736887,965.2763257707868,2996.4820698329386,2000.0,1000.0
2020-01-01 19:00:00,2000.0,2000.0,2000.0,997.4002919878278,978.1394468035016,1800.8032390049525,2997.2314861842565,978.724011012486,2998.8940593174525,2000.0,1000.0
2020-01-01 20:00:00,2000.0,2000.0,2000.0,998.0012839181082,976.9576154436385,1834.9964686802457,3000.0,997.2970254080635,3000.0,2000.0,1000.0
2020-01-01 21:00:00,2000.0,2000.0,2000.0,998.4612083435059,992.3758969988141,1978.6488124302457,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-01 22:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-01 23:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 00:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 01:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 02:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 03:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 04:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 05:00:00,0.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 06:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 07:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 08:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 09:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 10:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 11:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 12:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 13:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 14:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 15:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 16:00:00,2000.0,2000.0,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 17:00:00,2000.0,1988.8006373814176,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 18:00:00,1995.1608058384486,1322.761481148856,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 19:00:00,2000.0,1307.1058000837054,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 20:00:00,2000.0,1503.7119729178291,1999.2840794154574,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 21:00:00,2000.0,1753.6482402256556,1997.9826681954519,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 22:00:00,2000.0,1629.4522966657366,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-02 23:00:00,2000.0,1850.670678274972,2000.0,1000.0,1000.0,1999.6279416765485,3000.0,1000.0,3000.0,2000.0,1000.0
2020-01-03 00:00:00,2000.0,1888.9330455235072,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,916.0486493791853
2020-01-03 01:00:00,2000.0,1845.3268596104213,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2998.4113475254603,1999.3367658342634,673.5579797199794
2020-01-03 02:00:00,2000.0,1929.3170710972379,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2995.75380052839,2000.0,635.3468826838902
2020-01-03 03:00:00,2000.0,1959.0186854771207,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2995.3224645342143,2000.0,696.3341747011457
2020-01-03 04:00:00,2000.0,1967.7290126255582,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2991.992258344378,2000.0,699.7516461781092
2020-01-03 05:00:00,2000.0,1994.5585795811246,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2936.469350542341,2000.0,676.9224711826869
2020-01-03 06:00:00,2000.0,1988.4522029331754,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2821.764932359968,2000.0,637.2479098183768
2020-01-03 07:00:00,2000.0,1968.6998530796598,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2776.0967118399485,2000.0,696.944226537432
2020-01-03 08:00:00,2000.0,1967.767312186105,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2878.140416826521,2000.0,720.970698765346
2020-01-03 09:00:00,2000.0,1980.8437129429408,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2910.645070757185,2000.0,748.2822963169642
2020-01-03 10:00:00,2000.0,1997.2963278634209,2000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2992.71666935512,2000.0,877.4157796587264
