snapshot,Wind Onshore available,Wind Onshore dispatched,Wind Onshore curtailed,Wind Onshore capacity
2030-01-03 06:00:00,14301.380881253504,9072.241041501347,5229.139839752157,27671.976
2030-01-03 07:00:00,15003.370091801746,10799.02093954597,4204.349152255776,27671.976
2030-01-03 08:00:00,15652.656302608271,12070.129098705072,3582.527203903199,27671.976
2030-01-03 09:00:00,15480.99615661332,11616.231505259548,3864.764651353773,27671.976
2030-01-03 10:00:00,12892.881570629324,10006.572110534787,2886.309460094537,27671.976
2030-01-03 11:00:00,12542.20368234971,9814.954839909908,2727.2488424398016,27671.976
2030-01-03 12:00:00,12727.788452427432,9619.126112462469,3108.6623399649634,27671.976
2030-01-03 13:00:00,13122.731543921693,9880.608629826836,3242.1229140948562,27671.976
2030-01-03 14:00:00,13699.876696870451,9080.135814818797,4619.740882051654,27671.976
2030-01-03 15:00:00,14393.826503450822,8889.835158648772,5503.991344802051,27671.976
2030-01-03 16:00:00,14994.492393084796,11685.408282125427,3309.0841109593694,27671.976
2030-01-03 17:00:00,15013.409341705537,12413.204912436686,2600.2044292688515,27671.976
2030-01-03 18:00:00,14618.935865183823,11907.88536839982,2711.0504967840025,27671.976
2030-01-03 19:00:00,14967.142551942223,11880.187339077977,3086.9552128642463,27671.976
2030-01-03 20:00:00,15333.587925906544,12544.300983641035,2789.2869422655094,27671.976
2030-01-03 21:00:00,15988.309624445334,12681.005998776407,3307.3036256689265,27671.976
2030-01-03 22:00:00,16058.308189152553,12320.147515751862,3738.160673400691,27671.976
2030-01-03 23:00:00,16799.82665661704,11655.35792271661,5144.468733900429,27671.976
2030-01-04 00:00:00,17540.925741745305,10714.289273292892,6826.636468452412,27671.976
2030-01-04 01:00:00,18081.336512284972,9866.157634368232,8215.17887791674,27671.976
2030-01-04 02:00:00,18334.03725556567,9777.767259050623,8556.269996515046,27671.976
2030-01-04 03:00:00,18666.90938337909,9713.369728837284,8953.539654541806,27671.976
2030-01-04 04:00:00,18498.97674790121,10319.417143269971,8179.55960463124,27671.976
2030-01-04 05:00:00,17754.47599297866,8986.302826408168,8768.173166570492,27671.976
2030-01-04 06:00:00,17209.529254873654,10269.537854627677,6939.991400245977,27671.976
2030-01-04 07:00:00,16495.48304971313,11127.139553156088,5368.343496557041,27671.976
2030-01-04 08:00:00,15963.716670301616,10011.768302841481,5951.948367460134,27671.976
2030-01-04 09:00:00,15089.879175517812,12039.408732726457,3050.470442791355,27671.976
2030-01-04 10:00:00,12781.510184261533,10763.082346124596,2018.4278381369368,27671.976
2030-01-04 11:00:00,12149.571089502762,10693.472110597188,1456.0989789055748,27671.976
2030-01-04 12:00:00,11183.544238670984,10083.799704660869,1099.7445340101149,27671.976
2030-01-04 13:00:00,10869.586828178193,9681.14470547918,1188.4421226990125,27671.976
2030-01-04 14:00:00,11227.33657971409,10210.17861423685,1017.1579654772413,27671.976
2030-01-04 15:00:00,9475.469178312853,8879.669330978864,595.7998473339885,27671.976
2030-01-04 16:00:00,8074.285060806107,7790.267927360628,284.017133445479,27671.976
2030-01-04 17:00:00,7379.717381374101,7066.993510472063,312.72387090203847,27671.976
2030-01-04 18:00:00,7196.667333734972,6788.533955023835,408.1333787111371,27671.976
2030-01-04 19:00:00,7243.829736796559,6671.851184260117,571.9785525364414,27671.976
2030-01-04 20:00:00,7826.466074706978,7150.83913586039,675.626938846588,27671.976
2030-01-04 21:00:00,8707.077933077922,7819.097009016757,887.9809240611658,27671.976
2030-01-04 22:00:00,10721.192668062095,8862.474489259685,1858.71817880241,27671.976
2030-01-04 23:00:00,10908.715821281256,8622.614073219593,2286.101748061663,27671.976
2030-01-05 00:00:00,11003.606851185827,8659.075636346086,2344.5312148397406,27671.976
2030-01-05 01:00:00,11372.208890141905,8752.816160857721,2619.3927292841836,27671.976
2030-01-05 02:00:00,11412.885925202074,8547.41842137991,2865.467503822163,27671.976
2030-01-05 03:00:00,12078.588613614911,9229.82934112954,2848.759272485371,27671.976
2030-01-05 04:00:00,12445.379971378805,9107.285741107195,3338.0942302716103,27671.976
2030-01-05 05:00:00,12991.763875072455,8943.653493776394,4048.110381296061,27671.976
2030-01-05 06:00:00,13436.831638286169,9065.772794325816,4371.0588439603525,27671.976
2030-01-05 07:00:00,13988.230647074135,9090.591693828246,4897.638953245889,27671.976
2030-01-05 08:00:00,14450.901219343417,10269.52034290097,4181.380876442447,27671.976
2030-01-05 09:00:00,14711.760007131297,10332.021858707985,4379.738148423312,27671.976
2030-01-05 10:00:00,13681.890668813227,10597.81128831067,3084.079380502557,27671.976
2030-01-05 11:00:00,14474.568010148807,11526.211102107532,2948.3569080412744,27671.976
2030-01-05 12:00:00,14938.972717074872,11494.945788907107,3444.0269281677647,27671.976
2030-01-05 13:00:00,15367.553004737294,11763.597463768843,3603.955540968451,27671.976
2030-01-05 14:00:00,14935.32731678823,11380.199731197104,3555.1275855911263,27671.976
2030-01-05 15:00:00,13719.291737022024,10331.10421554717,3388.1875214748543,27671.976
2030-01-05 16:00:00,12960.736753657462,10476.018492812887,2484.7182608445746,27671.976
2030-01-05 17:00:00,12921.2960245804,10592.296568204765,2328.9994563756354,27671.976
2030-01-05 18:00:00,13134.108869265685,10734.274535943225,2399.83433332246,27671.976
2030-01-05 19:00:00,13442.578995941341,11062.778981352725,2379.8000145886162,27671.976
2030-01-05 20:00:00,13983.14618676089,11368.276950713875,2614.869236047016,27671.976
2030-01-05 21:00:00,14328.575369450667,11491.187411818657,2837.3879576320105,27671.976
2030-01-05 22:00:00,13066.938928381818,10140.472122937566,2926.466805444252,27671.976
2030-01-05 23:00:00,13777.967665322121,9749.20325735647,4028.764407965651,27671.976
2030-01-06 00:00:00,14776.423359311571,10102.20550255214,4674.217856759431,27671.976
2030-01-06 01:00:00,15840.383170293833,9518.030486644111,6322.352683649722,27671.976
2030-01-06 02:00:00,16896.991891994883,10906.768900087642,5990.2229919072415,27671.976
2030-01-06 03:00:00,17941.546709449125,9980.16186924892,7961.384840200206,27671.976
2030-01-06 04:00:00,18938.940329646768,11264.282186360895,7674.658143285873,27671.976
2030-01-06 05:00:00,20017.457300605023,11089.279072524958,8928.178228080065,27671.976
2030-01-06 06:00:00,21062.649997299075,10064.205474472541,10998.444522826534,27671.976
2030-01-06 07:00:00,21937.414243842508,14498.204086090253,7439.210157752255,27671.976
2030-01-06 08:00:00,22850.026094698555,17133.074082832718,5716.9520118658365,27671.976
2030-01-06 09:00:00,23896.45104378533,18686.6987887308,5209.752255054533,27671.976
2030-01-06 10:00:00,22797.205128770347,18384.328595712905,4412.876533057442,27671.976
2030-01-06 11:00:00,24900.33638150643,20147.498891815492,4752.837489690937,27671.976
2030-01-06 12:00:00,25636.820029809478,20394.57914201687,5242.240887792606,27671.976
2030-01-06 13:00:00,25626.532114294885,20489.97625812097,5136.555856173916,27671.976
2030-01-06 14:00:00,24690.53495497829,19582.95983189371,5107.575123084582,27671.976
2030-01-06 15:00:00,23783.67722180443,19323.764849229014,4459.912372575418,27671.976
2030-01-06 16:00:00,22026.44762498214,18615.985991047844,3410.461633934294,27671.976
2030-01-06 17:00:00,20657.39874848039,18049.944558788728,2607.4541896916635,27671.976
2030-01-06 18:00:00,19586.06665792729,17267.999463723536,2318.067194203755,27671.976
2030-01-06 19:00:00,19106.270475253357,16542.727882113875,2563.542593139482,27671.976
2030-01-06 20:00:00,17474.203061040327,14990.498872013563,2483.7041890267647,27671.976
2030-01-06 21:00:00,15424.997778123297,13092.678060793967,2332.31971732933,27671.976
2030-01-06 22:00:00,13891.890763072939,11745.144604611194,2146.746158461745,27671.976
2030-01-06 23:00:00,13207.120053535336,10769.913657849065,2437.206395686271,27671.976
2030-01-07 00:00:00,12925.788694725146,9561.873371652342,3363.9153230728043,27671.976
2030-01-07 01:00:00,12599.519553983986,8859.5929489882,3739.926604995786,27671.976
2030-01-07 02:00:00,12804.350487757383,9466.817526128421,3337.532961628962,27671.976
2030-01-07 03:00:00,13929.531706502372,9586.267811038555,4343.263895463817,27671.976
2030-01-07 04:00:00,14999.37386223718,11153.502003235842,3845.8718590013377,27671.976
2030-01-07 05:00:00,16573.908991786433,11258.377169164081,5315.531822622352,27671.976
2030-01-07 06:00:00,18639.797783356185,13884.262453566706,4755.53532978948,27671.976
2030-01-07 07:00:00,20405.48757345113,15540.048204255534,4865.439369195596,27671.976
2030-01-07 08:00:00,22007.917746576462,17368.314418046997,4639.603328529465,27671.976
2030-01-07 09:00:00,23129.290667912253,18538.445321384257,4590.845346527996,27671.976
2030-01-07 10:00:00,23798.379491047497,18968.01673823854,4830.362752808956,27671.976
2030-01-07 11:00:00,24825.183707001015,20120.79438625397,4704.389320747046,27671.976
2030-01-07 12:00:00,25614.793725088603,19578.8539681324,6035.9397569562025,27671.976
2030-01-07 13:00:00,26141.142191192877,21276.557876521743,4864.584314671134,27671.976
2030-01-07 14:00:00,26554.070568747506,21404.770216080768,5149.300352666738,27671.976
2030-01-07 15:00:00,26792.741061623732,22087.31100831294,4705.430053310793,27671.976
2030-01-07 16:00:00,26978.325702661496,22704.139524131555,4274.186178529941,27671.976
2030-01-07 17:00:00,26923.57748107296,22735.89259026302,4187.684890809938,27671.976
2030-01-07 18:00:00,26867.97510505052,22178.93123486145,4689.043870189067,27671.976
2030-01-07 19:00:00,26819.552985794646,22289.944404047557,4529.6085817470885,27671.976
2030-01-07 20:00:00,26830.35659032076,20933.263344473722,5897.093245847038,27671.976
2030-01-07 21:00:00,26711.992012385803,21051.395811654344,5660.596200731459,27671.976
2030-01-07 22:00:00,25819.779486728083,17437.5280574142,8382.251429313881,27671.976
2030-01-07 23:00:00,25857.715169811978,14074.991585566613,11782.723584245365,27671.976
2030-01-08 00:00:00,25456.382297661185,13087.911000305023,12368.471297356162,27671.976
2030-01-08 01:00:00,24589.23467824929,14051.659023788681,10537.575654460608,27671.976
2030-01-08 02:00:00,23643.39173104801,11103.822970629435,12539.568760418575,27671.976
2030-01-08 03:00:00,22381.70805237594,9835.359793285374,12546.348259090566,27671.976
2030-01-08 04:00:00,20717.68575313317,10711.288168783003,10006.397584350167,27671.976
2030-01-08 05:00:00,19197.68831479239,10632.634410589493,8565.053904202898,27671.976
2030-01-08 06:00:00,17049.148728852924,8873.417257713978,8175.731471138946,27671.976
2030-01-08 07:00:00,15172.756093628901,11577.481641782697,3595.274451846204,27671.976
2030-01-08 08:00:00,13804.189242148743,11297.089639567726,2507.0996025810164,27671.976
2030-01-08 09:00:00,12784.24784314856,10225.59725422325,2558.6505889253094,27671.976
2030-01-08 10:00:00,11019.113649930607,8753.74796993467,2265.365679995937,27671.976
2030-01-08 11:00:00,10455.710756465616,8097.677554479994,2358.0332019856223,27671.976
2030-01-08 12:00:00,9430.58611246318,7144.8216007516185,2285.7645117115608,27671.976
2030-01-08 13:00:00,9396.978883849542,7120.062559663116,2276.916324186426,27671.976
2030-01-08 14:00:00,8855.1506532191,6616.975563046221,2238.1750901728783,27671.976
2030-01-08 15:00:00,7969.418248776989,5957.920930483136,2011.497318293853,27671.976
2030-01-08 16:00:00,6514.814480838035,5082.1163059528835,1432.6981748851513,27671.976
2030-01-08 17:00:00,5421.182549723585,4216.87089064365,1204.3116590799355,27671.976
2030-01-08 18:00:00,4454.99799704564,3256.7113800282345,1198.2866170174052,27671.976
2030-01-08 19:00:00,3765.9581794171877,2861.6924347391227,904.265744678065,27671.976
2030-01-08 20:00:00,3989.3846862231303,3299.0227571751143,690.361929048016,27671.976
2030-01-08 21:00:00,4308.279720097229,3756.381949380582,551.8977707166473,27671.976
2030-01-08 22:00:00,4716.360834898507,4315.257655609297,401.10317928920995,27671.976
2030-01-08 23:00:00,6456.592544016946,6079.235452668223,377.35709134872286,27671.976
2030-01-09 00:00:00,8938.885349833035,8518.701892078338,420.1834577546979,27671.976
2030-01-09 01:00:00,10479.22585459451,10072.63163024924,406.59422434527005,27671.976
2030-01-09 02:00:00,12357.90061952711,12005.874581267666,352.02603825944425,27671.976
2030-01-09 03:00:00,14245.832295952947,13342.723674871064,903.108621081883,27671.976
2030-01-09 04:00:00,14623.596143453144,12744.578247643856,1879.0178958092874,27671.976
2030-01-09 05:00:00,14965.472152728844,13218.776795658274,1746.69535707057,27671.976
2030-01-09 06:00:00,15168.863872897726,13502.274530207864,1666.589342689862,27671.976
2030-01-09 07:00:00,16164.998075056003,15568.139175129483,596.8588999265194,27671.976
2030-01-09 08:00:00,15985.464215529275,15957.194739268203,28.26947626107176,27671.976
2030-01-09 09:00:00,14596.433743197322,14574.170879416266,22.262863781055785,27671.976
2030-01-09 10:00:00,12385.321323598579,12368.17522709045,17.146096508127812,27671.976
2030-01-09 11:00:00,10945.338990303419,10921.66813217461,23.670858128809414,27671.976
2030-01-09 12:00:00,8956.013651215071,8937.970648707565,18.043002507505662,27671.976
2030-01-09 13:00:00,6701.0860845973,6685.503576888498,15.58250770880204,27671.976
2030-01-09 14:00:00,4274.516868134871,4259.226423401675,15.290444733196637,27671.976
2030-01-09 15:00:00,2598.6789261324357,2577.084557289101,21.59436884333445,27671.976
2030-01-09 16:00:00,1948.3478054528696,1938.4321002899396,9.915705162929953,27671.976
2030-01-09 17:00:00,1977.3088840378389,1977.3020624171882,0.00682162065072589,27671.976
2030-01-09 18:00:00,2670.8125554108747,2670.7609443944166,0.051611016458082304,27671.976
2030-01-09 19:00:00,3831.1787905629326,3831.1532722171387,0.025518345793898334,27671.976
2030-01-09 20:00:00,5036.919898175234,5035.256024420938,1.663873754296219,27671.976
2030-01-09 21:00:00,5534.670459327032,5495.784978333888,38.88548099314448,27671.976
2030-01-09 22:00:00,5519.893538354596,5485.359148495657,34.534389858938994,27671.976
2030-01-09 23:00:00,6105.922764612314,6053.994872586391,51.92789202592303,27671.976
2030-01-10 00:00:00,6196.25594716027,6181.641874932612,14.614072227657743,27671.976
2030-01-10 01:00:00,6678.522825156567,6663.245798765632,15.277026390935134,27671.976
2030-01-10 02:00:00,6765.701945110861,6677.500835467507,88.20110964335345,27671.976
2030-01-10 03:00:00,6610.11050855407,6580.161687567145,29.948820986925057,27671.976
2030-01-10 04:00:00,6484.627943444636,6369.524263037059,115.10368040757658,27671.976
2030-01-10 05:00:00,6159.58358334213,6040.006032680836,119.57755066129357,27671.976
2030-01-10 06:00:00,5908.933316811139,5772.149995854628,136.78332095651058,27671.976
2030-01-10 07:00:00,5263.145092244997,5099.220296491174,163.92479575382276,27671.976
2030-01-10 08:00:00,4770.850496090624,4662.851981378806,107.99851471181773,27671.976
2030-01-10 09:00:00,4312.656485301603,4217.38570281506,95.2707824865438,27671.976
2030-01-10 10:00:00,4072.2897630557413,3832.7918902746637,239.4978727810776,27671.976
2030-01-10 11:00:00,3400.285885161737,2908.6583913289146,491.62749383282244,27671.976
2030-01-10 12:00:00,3790.7335634120345,3136.786597883555,653.9469655284797,27671.976
2030-01-10 13:00:00,6092.069458355093,4979.781083446428,1112.288374908665,27671.976
2030-01-10 14:00:00,8278.33258208452,6457.791495435903,1820.5410866486172,27671.976
2030-01-10 15:00:00,9566.913539415063,7437.908812976147,2129.004726438917,27671.976
2030-01-10 16:00:00,12144.734819661295,9440.761615097988,2703.9732045633064,27671.976
2030-01-10 17:00:00,14582.86154230827,11507.67169550973,3075.1898467985393,27671.976
2030-01-10 18:00:00,16497.817707010094,13287.900562305678,3209.9171447044155,27671.976
2030-01-10 19:00:00,18609.37353728651,15537.81648709239,3071.5570501941183,27671.976
2030-01-10 20:00:00,20367.222386738435,16300.972674817058,4066.2497119213767,27671.976
2030-01-10 21:00:00,21824.24780668307,18221.326504474655,3602.921302208415,27671.976
2030-01-10 22:00:00,23412.89521196617,17616.490444339586,5796.404767626584,27671.976
2030-01-10 23:00:00,24079.440671889628,15267.017803270215,8812.422868619413,27671.976
2030-01-11 00:00:00,24995.329857021967,11735.108949736956,13260.220907285011,27671.976
2030-01-11 01:00:00,25702.57268223806,12973.004755313574,12729.567926924487,27671.976
2030-01-11 02:00:00,26127.901667037033,15168.121865794374,10959.77980124266,27671.976
2030-01-11 03:00:00,26463.180280046,11980.627778399616,14482.552501646383,27671.976
2030-01-11 04:00:00,26551.84956496745,12606.69234300532,13945.157221962132,27671.976
2030-01-11 05:00:00,26573.541100233633,12378.163136738573,14195.37796349506,27671.976
2030-01-11 06:00:00,26681.09041771063,12666.980500304096,14014.109917406535,27671.976
2030-01-11 07:00:00,26750.722835187487,15520.176605451335,11230.546229736152,27671.976
2030-01-11 08:00:00,26797.87424322813,13772.635911805648,13025.23833142248,27671.976
2030-01-11 09:00:00,26689.366503654546,17152.161363878928,9537.205139775619,27671.976
2030-01-11 10:00:00,26117.83029196981,16572.234255010168,9545.596036959643,27671.976
2030-01-11 11:00:00,25911.37431563565,20562.019805612574,5349.354510023077,27671.976
2030-01-11 12:00:00,25463.545726723794,17133.110642766656,8330.435083957138,27671.976
2030-01-11 13:00:00,24652.870845569272,17619.332567895348,7033.538277673924,27671.976
2030-01-11 14:00:00,24176.797803591016,18120.722194606886,6056.075608984131,27671.976
2030-01-11 15:00:00,25049.980665816656,17716.536064728614,7333.444601088042,27671.976
2030-01-11 16:00:00,25169.084618691628,20345.10480708046,4823.979811611167,27671.976
2030-01-11 17:00:00,25036.320906272274,19583.07525212074,5453.245654151535,27671.976
2030-01-11 18:00:00,24444.300615257278,19662.43127143585,4781.869343821429,27671.976
2030-01-11 19:00:00,23224.012695733312,18074.899841563718,5149.112854169594,27671.976
2030-01-11 20:00:00,21316.189941114404,17855.521334753543,3460.6686063608613,27671.976
2030-01-11 21:00:00,19369.419636871855,14951.873375948779,4417.546260923076,27671.976
2030-01-11 22:00:00,17604.67561382756,11838.757525367819,5765.918088459741,27671.976
2030-01-11 23:00:00,14088.088955424026,10526.855352130675,3561.233603293351,27671.976
2030-01-12 00:00:00,12389.663572179323,7574.062848389538,4815.600723789785,27671.976
2030-01-12 01:00:00,10960.994049974359,8292.352870559005,2668.6411794153537,27671.976
2030-01-12 02:00:00,9415.44558251082,6583.615598584341,2831.829983926479,27671.976
2030-01-12 03:00:00,9454.42143157318,7025.622581705149,2428.7988498680315,27671.976
2030-01-12 04:00:00,10183.954710104443,7275.640752622993,2908.3139574814495,27671.976
2030-01-12 05:00:00,10432.448530398917,8110.3023056615675,2322.1462247373493,27671.976
2030-01-12 06:00:00,11279.639289982008,8352.705640648408,2926.9336493335995,27671.976
2030-01-12 07:00:00,12441.483534945244,9802.780919443188,2638.702615502056,27671.976
2030-01-12 08:00:00,13660.594329886357,10963.27403618795,2697.320293698407,27671.976
2030-01-12 09:00:00,15472.531486541542,12582.728798406257,2889.8026881352853,27671.976
2030-01-12 10:00:00,15425.503678843714,11870.899697524166,3554.6039813195475,27671.976
2030-01-12 11:00:00,14500.435950478479,11437.778616369853,3062.657334108626,27671.976
2030-01-12 12:00:00,15640.465801659768,12604.499447029615,3035.9663546301526,27671.976
2030-01-12 13:00:00,15140.178667710272,9754.280476401478,5385.898191308794,27671.976
2030-01-12 14:00:00,14360.682329431233,8914.114013965114,5446.568315466118,27671.976
2030-01-12 15:00:00,13386.900206430046,7829.388010141966,5557.512196288079,27671.976
2030-01-12 16:00:00,11388.399071451608,8581.130044541278,2807.2690269103296,27671.976
2030-01-12 17:00:00,11158.646841775106,9487.428844520182,1671.2179972549238,27671.976
2030-01-12 18:00:00,11334.001837198048,9486.611779226334,1847.3900579717138,27671.976
2030-01-12 19:00:00,11715.820375986546,9751.76639995716,1964.0539760293868,27671.976
2030-01-12 20:00:00,12217.19159051261,10292.668639031654,1924.5229514809562,27671.976
2030-01-12 21:00:00,12570.593177201072,10624.252553696906,1946.3406235041657,27671.976
2030-01-12 22:00:00,12643.41305393726,10330.691108064411,2312.7219458728487,27671.976
2030-01-12 23:00:00,13102.596527925776,9664.799259091533,3437.7972688342434,27671.976
2030-01-13 00:00:00,13913.669582837223,9166.374924008594,4747.294658828629,27671.976
2030-01-13 01:00:00,14678.561086348733,9340.102014156675,5338.459072192058,27671.976
2030-01-13 02:00:00,14602.13831618541,8349.488435799643,6252.649880385767,27671.976
2030-01-13 03:00:00,14357.40158877006,8270.728568786612,6086.673019983449,27671.976
2030-01-13 04:00:00,14581.062371617265,8454.70044907797,6126.361922539296,27671.976
2030-01-13 05:00:00,15016.124729978354,8067.926700719282,6948.1980292590715,27671.976
2030-01-13 06:00:00,15859.734259011762,9700.020096075887,6159.714162935876,27671.976
2030-01-13 07:00:00,17205.340753235105,12673.08215216186,4532.258601073245,27671.976
2030-01-13 08:00:00,18591.777597003835,14211.271861731337,4380.505735272498,27671.976
2030-01-13 09:00:00,20806.183540224818,16222.26232285831,4583.921217366507,27671.976
2030-01-13 10:00:00,22389.950012781203,18284.14688375852,4105.803129022683,27671.976
2030-01-13 11:00:00,24529.491771669283,19597.246602360265,4932.245169309019,27671.976
2030-01-13 12:00:00,25629.79240596084,20166.68875127806,5463.103654682782,27671.976
2030-01-13 13:00:00,26457.740195002607,21539.61431175985,4918.125883242756,27671.976
2030-01-13 14:00:00,26985.06202736311,21564.89102739248,5420.170999970629,27671.976
2030-01-13 15:00:00,25879.06995262234,22020.038328578466,3859.0316240438733,27671.976
2030-01-13 16:00:00,27412.418464279348,22587.74688611716,4824.67157816219,27671.976
2030-01-13 17:00:00,27264.577273460978,24195.30762973749,3069.269643723488,27671.976
2030-01-13 18:00:00,26832.05483274275,24079.58868831071,2752.466144432041,27671.976
2030-01-13 19:00:00,26675.46306034882,23770.56242541059,2904.900634938229,27671.976
2030-01-13 20:00:00,26657.688382282497,22669.84526926277,3987.8431130197278,27671.976
2030-01-13 21:00:00,26510.187621252942,21788.31459395078,4721.873027302161,27671.976
2030-01-13 22:00:00,25781.23803155107,19344.592660436363,6436.645371114708,27671.976
2030-01-13 23:00:00,25584.057473917066,15484.671652886402,10099.385821030664,27671.976
2030-01-14 00:00:00,25967.846512764365,14872.968720054767,11094.877792709598,27671.976
2030-01-14 01:00:00,25737.78832617136,13255.729942472502,12482.058383698859,27671.976
2030-01-14 02:00:00,24996.555674330586,15515.008086704202,9481.547587626384,27671.976
2030-01-14 03:00:00,24007.773889223554,12877.524917739593,11130.248971483961,27671.976
2030-01-14 04:00:00,23363.32869210561,11657.2734662595,11706.05522584611,27671.976
2030-01-14 05:00:00,22799.503228371665,12813.393620715673,9986.109607655992,27671.976
2030-01-14 06:00:00,22598.8630724948,11218.354103607919,11380.508968886883,27671.976
2030-01-14 07:00:00,22619.324538952547,16004.182905656417,6615.141633296131,27671.976
2030-01-14 08:00:00,23020.50067120802,17589.21959737033,5431.28107383769,27671.976
2030-01-14 09:00:00,22757.25195447064,18394.337437437425,4362.914517033216,27671.976
2030-01-14 10:00:00,22334.89917803324,18325.690713732776,4009.2084643004637,27671.976
2030-01-14 11:00:00,22524.478764624437,19099.343846245454,3425.1349183789825,27671.976
2030-01-14 12:00:00,22021.487509344188,18783.216683903236,3238.2708254409517,27671.976
2030-01-14 13:00:00,21301.061430775142,18740.654908237313,2560.406522537829,27671.976
2030-01-14 14:00:00,20871.238890664823,18098.620351786336,2772.618538878487,27671.976
2030-01-14 15:00:00,20594.044297033863,18667.16236540196,1926.8819316319023,27671.976
