,Dinorwig,Ffestiniog,Cruachan,Foyers
141,9099.645551862432,1400.0375312591716,3104.4230194142838,3188.688823901291
142,9099.645551562755,1400.0375307913894,2595.752659691428,3129.0994556678484
143,9099.645549087623,1400.0375280493445,2088.1223237493905,3063.37919532327
144,9099.645546360809,1400.0375250088653,1953.203351013199,3036.2796340587247
145,9099.645534882759,1400.0375126051936,1988.7879712911779,3030.257605769809
146,9099.645523485948,1400.0375002462895,2019.7872630838253,3035.451275797895
147,9099.645512026873,1400.037487928161,2321.9229958677543,3087.5946172378576
148,9099.645500492341,1400.0374756849194,2702.5223778363,3135.885194368644
149,9099.645488964332,1400.0374635468695,3083.121766213283,3209.0461554476597
150,9099.64547749193,1400.0374515014134,3463.721157840687,3294.427921392173
151,9099.64546545941,1400.0374389936953,3844.309083160243,3364.7470030862255
152,9099.645445093363,1400.0374184937343,3844.30912387903,3388.4813847483283
153,9099.645424950966,1400.0373982393992,3844.3091645969553,3411.023994422726
154,9099.64540507519,1400.037378251442,3844.3092055813654,3433.3414838684253
155,9099.645385398557,1400.0373584870476,3844.3092469027515,3456.157260982757
156,9099.645365896977,1400.0373389263686,3844.309288964344,3479.516998614372
157,9099.645346529993,1400.037319547262,3844.30933209059,3503.3642838035735
158,9099.645327294966,1400.0373003659088,3844.3093769860943,3528.4458478549777
159,9099.645308186538,1400.0372814089,3844.3094225742857,3555.355783472163
160,9099.645289163818,1400.0372626368296,3844.3094665837702,3582.714910536236
161,9099.645270461668,1400.0372440199728,3844.309515324823,3608.4594019822594
162,9099.645267488271,1400.0372408297458,3756.6304295911114,3634.1370313947
163,9099.645249017703,1400.0372223919949,3756.630475980334,3664.978276500868
164,9099.645230667154,1400.0372041742833,3756.6305169535253,3700.1051591969613
165,9099.645218568005,1400.0371917872048,3756.6309694500524,3740.8082756079075
166,9099.64520783765,1400.0371806781072,4137.230361555156,3812.9538244299433
167,9099.64519725995,1400.0371696620898,4517.8297368586145,3894.8465529545883
168,9099.645190455605,1400.037162416793,4898.429707613933,3982.5246505899527
169,9099.645183591407,1400.0371551184369,5279.029678063969,4072.7892591775335
170,9099.645176682769,1400.0371478147301,5659.629648318287,4170.199296224169
171,9099.645169759542,1400.0371405308783,6040.229619238764,4270.2943494527135
172,9099.645162858233,1400.037133309189,6420.829591134756,4374.313904484249
173,9099.64515604945,1400.0371262986969,6781.818880450898,4480.344983228682
174,9099.645149384152,1400.037119400239,7018.36398296495,4580.077660223901
175,9099.645142509564,1400.0371123669813,7099.839999718194,4671.53697416736
176,9099.645141990026,1400.0371117410164,6625.2868015256145,4758.432048555383
177,9099.645141698604,1400.0371113192768,6116.616442486444,4852.8715908798995
178,9099.64514141069,1400.0371108914956,5607.946083441775,4955.576377313886
179,9099.645141112222,1400.037110469067,5099.2757244054455,5066.6943140658805
180,9099.645140812137,1400.0371100502732,4590.605365373125,5186.001505057862
181,9099.645140507173,1400.0371096349354,4081.9350063421393,5314.015962503316
182,9099.645140193817,1400.0371092226228,3573.26464731702,5450.553521874951
183,9099.645139875176,1400.0371088119498,3064.594288288818,5595.179619894082
184,9099.64513955412,1400.037108395296,2555.9239292603597,5745.274456594845
185,9099.645139236673,1400.037107990251,2047.253570238381,5906.738246019844
186,9099.645138524449,1400.0371071711563,1538.5832109688738,6078.380740804944
187,9099.645137807096,1400.037106360942,1029.9128516990404,6254.897518967657
188,9099.645137499241,1400.0371059542517,521.2424926903436,6299.999999640305
189,9099.64513718307,1400.0371055322253,363.0887531134073,6299.999999791305
190,9099.645136876215,1400.0371051143286,743.6886922358872,6299.999947574051
191,9099.645136577643,1400.0371047022857,1124.288629572323,6299.9999231397
192,9099.645136214898,1400.0371042388174,1124.2886488656732,6061.211180711962
193,9099.645135865805,1400.0371037799448,1124.2886682952085,5935.737198820631
194,9099.645135522222,1400.0371033185515,1124.288687038059,5679.899682936718
195,9099.645135181087,1400.0371028555198,1124.2887056979655,5413.6714334411445
196,9099.645134840506,1400.0371023933549,1124.288724435563,5142.637629501959
197,9099.645134497387,1400.0371019313557,1124.2887433254705,4873.619202559656
198,9099.645134152817,1400.0371014714103,1124.2887623721385,4606.147937773412
199,9099.645133803864,1400.0371010081774,1124.2887816280167,4337.187293626586
200,9099.645133453694,1400.037100538504,1124.2888011385674,4064.520348491761
201,9099.645133096466,1400.0371000668524,1124.2888207712763,3791.203906736349
202,9099.645132736314,1400.0370995982958,1124.2888404858695,3518.8074113641574
203,9099.645132373464,1400.0370991327522,1124.288860282524,3246.4522594568375
204,9099.645132008012,1400.0370986670493,1124.2888801433526,2973.3567593271014
205,9099.645131640718,1400.0370982009645,1124.288900067727,2699.8848543481063
206,9099.645131271545,1400.037097739278,1124.288920054944,2427.963675362043
207,9099.6451309,1400.0370972792534,1124.2889401455811,2155.7809032391515
208,9099.645130527004,1400.0370968163165,1124.2889605667447,1881.713147643992
209,9099.645130143745,1400.0370963564867,1124.2889820486964,1620.138187331332
