,Dinorwig,Ffestiniog,Cruachan,Foyers
79,1.3940084776443632e-06,1.4193627156660414e-06,3.8379432571255005e-07,299.9999998664138
80,7.998066874597633e-07,8.076111231941615e-07,13.035536693280132,299.99999990603465
81,8.044016247275185e-07,8.103411369134622e-07,14.060747342404355,299.9999999099561
82,8.068290154129815e-07,8.114448106291101e-07,14.55357465873865,299.999999909932
83,8.084084303723024e-07,8.106721378265091e-07,14.78195327840902,299.999999909882
84,8.097611307606802e-07,8.102539325852234e-07,14.911317937358818,299.99999990735813
85,8.105397077473628e-07,8.080350009408118e-07,14.910380879210988,299.9999999072607
86,8.127524504119411e-07,8.061831141646085e-07,13.534983196051412,299.9999999056983
87,8.15595548682899e-07,8.037628128784045e-07,15.472128789696919,299.9999999025543
88,8.181879955840426e-07,8.057880176715489e-07,415.3531542980528,299.9999998952675
89,8.085714212120265e-07,8.096879026126085e-07,439.99999977368316,287.3900473563242
90,8.044741921496581e-07,8.106514478096664e-07,439.9999997788148,277.56002375837613
91,8.057874234724434e-07,8.090531258627163e-07,439.9999997874743,231.5121185784258
92,8.051113544291836e-07,8.082648891474426e-07,439.99999979329533,150.93719574148344
93,8.109264694506168e-07,8.07448531181044e-07,439.9999997940559,84.35124445877517
94,1.7687356575770045e-06,1.7528780251340421e-06,31.26968316928335,74.50857779594946
95,5.857350600165851e-06,6.083248276651234e-06,4.0747158531470457e-07,69.40194748226493
96,4.908661632296572e-06,5.1626926547206035e-06,4.0343561298705113e-07,65.6640374021162
97,4.883468559332888e-06,5.1664207790115665e-06,4.0132077194925324e-07,71.07391720670607
98,4.841294059234546e-06,5.1586773410200985e-06,4.0276245314796887e-07,71.07375100816769
99,4.835318510391907e-06,5.158723695489671e-06,3.9973080561160014e-07,71.48387087264567
100,4.8275832029565425e-06,5.163059362216339e-06,3.9703916941137327e-07,72.98840933018991
101,4.804272107532019e-06,5.12481490183455e-06,4.0145669370990744e-07,72.3000388504831
102,1.2416469585194783e-05,1.2812193256895335e-05,2.84960359383648e-07,70.84533218731477
103,1.2600152355249776e-05,1.2833014676175088e-05,2.802943024131818e-07,73.06632344625717
104,4.7600622963827284e-06,5.076300723698124e-06,4.015291839385396e-07,81.34653556984155
105,4.750343806122108e-06,5.048682885783887e-06,4.0485546086169883e-07,91.45759875703642
106,1.8695815813395855e-06,1.9432582046515633e-06,7.015139938410413,98.0429610947987
107,4.839151007708669e-06,5.126438117819948e-06,4.064129476880856e-07,103.37166361770285
108,4.834309055609068e-06,5.1172123422964615e-06,4.0798096434177285e-07,107.69609850718282
109,1.8711040688349243e-06,1.942080116830033e-06,9.67598459096508,112.90081975883231
110,1.8903100903510243e-06,1.959463380861862e-06,186.18483522428815,120.99991620300746
111,1.8912545521698846e-06,1.955358507698921e-06,217.01995103088512,124.75781774698525
112,1.926647335241698e-06,1.9775753267116813e-06,160.03123528682724,125.77810896869573
113,1.98207901729676e-06,2.059598667540866e-06,333.1740250696223,130.86771466941084
114,7.543719427900302e-07,7.7658403253554e-07,439.9999998233265,132.19512409822278
115,7.5485936365269e-07,7.761651748986363e-07,439.99999982387413,134.31751088876374
116,1.9671475472964158e-06,2.0542533807842744e-06,336.41828226571454,132.85003509881375
117,1.8791970621532862e-06,1.960647862133222e-06,159.9739295491938,129.62248073070816
118,1.8314461490439817e-06,1.9297465275440427e-06,28.291841937549844,128.18527718586267
119,1.0973553104896903e-05,1.1427218417085007e-05,4.7107064031856214e-07,102.19206352402345
120,8.394285089154e-06,8.756755904039838e-06,4.637351932077725e-07,91.13212812502067
121,8.355689417689641e-06,8.739204197236769e-06,4.6116162018004875e-07,87.28322066437508
122,8.286297036756325e-06,8.705577085002416e-06,4.605655284182566e-07,83.2861607340069
123,8.241703470638706e-06,8.677660639188183e-06,4.608308070329419e-07,92.28070887929007
124,8.156017407990056e-06,8.631080776365745e-06,4.607252863106397e-07,84.13755376578617
125,8.12922901364449e-06,8.548196485732144e-06,4.59993464916113e-07,81.09191262950648
126,8.134583364202146e-06,8.49237327063139e-06,4.6011450028622146e-07,83.64528614058844
127,8.499931071848595e-06,8.782699454734514e-06,4.6265811783628435e-07,94.66667894316852
128,1.223068183683883e-05,1.2356074353331775e-05,4.6958943741186536e-07,103.8844476662569
129,1.2376398521038006e-05,1.2407116903544115e-05,4.7032546083976117e-07,108.51629555821991
130,1.2276109549913617e-05,1.2293553995214963e-05,4.6960064847017226e-07,111.74780735376105
131,1.2228746773405394e-05,1.219628505349138e-05,4.692648673032628e-07,113.1583820005553
132,1.2153385640646888e-05,1.2112175277906808e-05,4.6880677433663617e-07,118.80648412865695
133,1.2007869754159246e-05,1.2034519119382206e-05,4.676112986591065e-07,113.7571569658505
134,1.183740674361408e-05,1.1954519453431605e-05,4.6365711861645786e-07,129.6753249986811
135,1.1724434115014185e-05,1.1730475388967867e-05,4.6631069688433705e-07,135.72341606012387
136,1.1858928116923546e-05,1.1769083623638357e-05,4.6576376051493895e-07,141.27705088125327
137,2.6936469601218847e-06,2.7974631951914925e-06,395.1625564398736,153.247628552607
138,7.404573341520885e-07,7.613253355481488e-07,439.9999998481423,150.74298320955558
139,7.431311861225199e-07,7.632737427227815e-07,439.9999998489835,149.08436063298163
140,7.440749454110171e-07,7.67893479286628e-07,439.99999985490905,146.2966942478237
141,7.450378146252024e-07,7.692448494442075e-07,439.99999985610395,149.07733633137144
142,7.426764261231598e-07,7.606467856659303e-07,439.99999984136576,160.99514410569535
143,2.4599607170136854e-06,2.5777622594944086e-06,439.1003792572955,164.04057722971882
144,2.671679248043647e-06,2.829392526115747e-06,116.7049485280404,144.97948479679204
145,1.0213654847888377e-05,1.0768136161316166e-05,4.6175987531321393e-07,134.42638285119912
146,1.014359884707905e-05,1.0730178971682323e-05,4.6398567446558187e-07,128.59139814636012
147,1.0192832732355592e-05,1.0695094262537004e-05,4.658972917606238e-07,104.30183705097414
148,1.025269007839316e-05,1.0631699087451475e-05,4.660170673233701e-07,103.12681123817484
149,1.0243891870994595e-05,1.0542803866471308e-05,4.6276497009632355e-07,90.3192419895402
150,1.0194754135710372e-05,1.0464425921300196e-05,4.626695163967674e-07,84.17944527298717
151,1.0673069808352401e-05,1.0855289626944745e-05,4.6506872286407424e-07,91.32037482782671
152,1.7876308745357788e-05,1.7643944202371285e-05,4.7372497565797e-07,113.76564353414498
153,1.7682800208781844e-05,1.7435159369101437e-05,4.7332362410256756e-07,114.25720996731178
154,1.7453510653434587e-05,1.7209500230866485e-05,4.721833771449651e-07,114.29234469937819
155,1.7281449347736957e-05,1.701977810430265e-05,4.7115023836427874e-07,113.97796302481414
156,1.713000991387809e-05,1.684680369351508e-05,4.7014144207762267e-07,113.63825293501762
157,1.7012956141940368e-05,1.6692379437837035e-05,4.6919011438028775e-07,113.31895576641192
158,1.689814526921796e-05,1.6524198392994815e-05,4.685243287893123e-07,112.62967620242495
159,1.6788183289791848e-05,1.633362003252239e-05,4.6912027960886704e-07,111.64581921519996
160,1.6713091230128555e-05,1.6176286844585616e-05,4.6919450899454297e-07,111.3217059321442
161,1.6435879936685095e-05,1.604304445160842e-05,4.64606582132006e-07,111.98769891156809
162,2.858719596607933e-06,2.9533652570367884e-06,75.84243342238766,111.8773527410773
163,1.6236800026974828e-05,1.5891020596842348e-05,4.6707221268200567e-07,109.23197310248564
164,1.6133317417225685e-05,1.5704628520826162e-05,4.7187357128007657e-07,107.03457399300042
165,1.0729506805948796e-05,1.0751289918934094e-05,4.683587614507861e-07,104.22407996372425
166,9.547734809060978e-06,9.666707072006467e-06,4.6576178162588324e-07,89.18001682390411
167,9.41818491183313e-06,9.588763041963792e-06,4.630315355866692e-07,84.44483247150767
168,6.169295690516629e-06,6.388401851751155e-06,4.556667693447494e-07,81.57282853999922
169,6.222595576256663e-06,6.432504988530839e-06,4.5666839813751806e-07,80.18508726045908
170,6.259380549334539e-06,6.4364334896074545e-06,4.5620818943793036e-07,76.65404594759968
171,6.270442159285964e-06,6.4192646994764565e-06,4.549277325703779e-07,75.18169555432873
172,6.250361312231202e-06,6.3665340689286686e-06,4.542356285956881e-07,73.1153689849346
173,6.1689909100718775e-06,6.1875701204047165e-06,4.596607257794657e-07,71.90374086030442
174,6.046193934484583e-06,6.0933147296288035e-06,4.577776805119963e-07,74.42087587384312
175,6.224368988149036e-06,6.206741849046875e-06,4.7320283312482553e-07,77.7334523352721
176,8.712921457596482e-07,8.665321709961519e-07,410.4886459471591,79.25912753744885
177,7.322592744127219e-07,7.300514756713323e-07,439.9999993123256,75.35879733743546
178,7.30312474185046e-07,7.329598145304524e-07,439.9999993208342,71.15069473135843
179,7.390433353718274e-07,7.294712237496232e-07,439.99999931088746,66.97660813280434
180,7.40741980351067e-07,7.270684175038672e-07,439.99999930789375,62.91757074985819
181,7.433631705390699e-07,7.248575988134313e-07,439.9999993071326,58.67724884512772
182,7.474659855689374e-07,7.234321702961695e-07,439.9999993025131,54.57313417976045
183,7.503361231385696e-07,7.222699050706564e-07,439.99999930514474,50.739082387571365
184,7.521455817699149e-07,7.277031058581659e-07,439.9999993079598,48.248316320990384
185,7.519463444553742e-07,7.215401010956337e-07,439.99999930203643,43.992781174602214
186,1.0129230357564198e-06,1.0093713218030208e-06,439.99999950044185,39.36321668712451
187,1.014575386138992e-06,1.0018983932477793e-06,439.9999995007133,36.3107101156773
188,7.437811069595217e-07,7.236783657414983e-07,439.9999992907278,54.239452630502306
189,7.496805550268726e-07,7.328656526858423e-07,136.8030280354777,1.8569324140501046e-06
190,7.435387624840407e-07,7.294619647946118e-07,2.8959740630279804e-07,4.545213570145536e-05
191,7.420025693197661e-07,7.256250379167645e-07,2.9116464814515767e-07,2.141352910943749e-05
192,7.799222684414785e-07,7.582217565253022e-07,2.943838734959068e-07,206.55232753740452
193,7.740276323087283e-07,7.549815555672805e-07,2.829408170190303e-07,108.53502881224112
194,7.703273735159262e-07,7.569603060556597e-07,2.906922645894582e-07,221.29952122375667
195,7.680788460886979e-07,7.583460949311676e-07,2.899493081302433e-07,230.28750862810037
196,7.672572056967049e-07,7.579385290570886e-07,2.8967089013400826e-07,234.44431453127876
197,7.678453429903806e-07,7.580096804781575e-07,2.8996073590484395e-07,232.70101287987632
198,7.68052857116937e-07,7.56776311410724e-07,2.9031398504508313e-07,231.36271719339345
199,7.687933838536131e-07,7.590710124132728e-07,2.921431590698549e-07,232.65103074576487
200,7.680054725418754e-07,7.635199186650717e-07,2.948494130514997e-07,235.8569821097414
201,7.722957801425113e-07,7.649258760921008e-07,2.96811713941571e-07,236.41879686347755
202,7.739581234045204e-07,7.627493779310478e-07,2.971754670706514e-07,235.62304299148173
203,7.757424317478889e-07,7.606466945885237e-07,2.9803949180267864e-07,235.5872808831319
204,7.774148498444304e-07,7.60748674570162e-07,2.996716379311956e-07,236.22768229720126
205,7.786253792030053e-07,7.610222545076781e-07,3.011395245736359e-07,236.55327259442933
206,7.797853734512228e-07,7.577876107364828e-07,3.009019408344043e-07,235.211894188366
207,7.813775156954358e-07,7.568636093538717e-07,3.0212391216239396e-07,235.43817232320353
208,7.842639877030087e-07,7.60541070461183e-07,3.062515501062422e-07,237.06868354036567
209,7.912164556818956e-07,7.560917137184222e-07,3.011935963265573e-07,226.2624122162423
210,7.921107585579015e-07,7.636340610852797e-07,3.054002687248194e-07,150.6026133987697
211,7.722600314915829e-07,7.484784838576426e-07,2.9882790703368323e-07,243.66483317051944
212,7.798062093418376e-07,7.62018931540157e-07,3.090409083150773e-07,246.98384122924273
213,7.738337765862559e-07,7.557336914122176e-07,3.045584046224861e-07,248.50510346550217
214,7.689965691212946e-07,7.5360757527968e-07,3.0260380400192626e-07,252.83495752583949
215,7.67584598012749e-07,7.512109409002258e-07,3.0113851203203003e-07,258.82807304272933
216,7.392837496281267e-07,7.229730859015914e-07,2.958090362920438e-07,2.10838057372232e-05
217,7.366683058363965e-07,7.240232642833485e-07,2.958703706141369e-07,2.214167580827115e-05
218,7.340491608919432e-07,7.253598009426576e-07,2.9671660147914497e-07,2.3357886420253632e-05
219,7.325578888717859e-07,7.256438762719626e-07,2.981516171625758e-07,2.524116576310597e-05
220,7.319848314145926e-07,7.253542139693391e-07,2.997253643537298e-07,2.6894885688097397e-05
221,7.325633505780778e-07,7.249272755575649e-07,2.9076410235208094e-07,2.8622331636409887e-05
222,7.347699806840885e-07,7.222479533411284e-07,2.926950366457618e-07,3.129887997042652e-05
223,7.333181240450591e-07,7.243163384014502e-07,2.9827938984955144e-07,3.46495014762088e-05
224,7.316963310344197e-07,7.282447779355981e-07,3.0762291546651063e-07,3.936980783581846e-05
225,7.309598913138195e-07,7.275142469387578e-07,3.1017716753858705e-07,4.670866283287378e-05
226,7.327055948489442e-07,7.255141690667692e-07,3.170761160855733e-07,6.429852300191582e-05
227,7.298054711720682e-07,7.254694818943539e-07,4.4669239416549503e-07,0.0001928333182729387
228,7.292048588875899e-07,7.249784693693567e-07,426.76708257469517,1.7873754644818e-06
229,7.27260111847263e-07,7.242699411452392e-07,439.99999929973177,31.929373204522093
230,7.263581605773904e-07,7.218135157925734e-07,439.99999929830744,35.686385834162046
231,8.595138427651604e-07,8.542602267010612e-07,220.31768469970254,42.041088816569946
232,3.337687458620624e-06,3.512285303389125e-06,3.940982566195222e-07,43.676145733774966
233,3.3314077666317693e-06,3.7193729079256245e-06,3.9190449224709624e-07,47.5454084131754
234,323.1029930452639,175.15614235638682,3.9263448760218295e-07,52.11242993109348
235,3.4542257822096072e-06,3.6539735176549687e-06,3.9342096766804287e-07,54.9598145915843
236,3.3005997505831394e-06,3.505669460047969e-06,4.0118657660066164e-07,57.47046790734845
237,7.723186326587982e-06,7.523740508743811e-06,2.6914205270966513e-07,59.23204868897212
238,6.194418694800736e-06,6.127417954067315e-06,2.6634389838349427e-07,60.752725998197306
239,5.909994915493436e-06,5.899384853948757e-06,2.6493892627338005e-07,61.55137802391665
240,5.642760409187817e-06,5.691940203303928e-06,2.633184923488097e-07,61.97434731212678
241,5.587998536821051e-06,5.681414090466474e-06,2.635410732633433e-07,63.28031670676251
242,5.7163152608957014e-06,5.7604216179376035e-06,2.637824684255399e-07,64.62401044383957
243,4.2831191632024035e-06,4.370793435208283e-06,2.611574758081543e-07,65.42442079606323
244,4.305369363290821e-06,4.379960466546248e-06,2.6111804308184397e-07,67.20276454896924
245,4.29382556107715e-06,4.371347531561603e-06,2.609420290043459e-07,69.95390576968578
246,4.312827747849676e-06,4.371925966564048e-06,2.6070204356955575e-07,76.11580911279327
247,5.739403729956314e-06,5.743281856363074e-06,2.628190708191018e-07,69.13320966810328
248,5.670692584611845e-06,5.7117220675273724e-06,2.6284034668350845e-07,76.04147906249136
249,5.715414989268876e-06,5.704099405630142e-06,2.6354553187846993e-07,86.02649512427696
250,5.711005768589267e-06,5.704915578898137e-06,2.6514201202854347e-07,102.2185526681158
251,5.731223782604911e-06,5.703727800758763e-06,2.6528277463017156e-07,107.8868226937794
252,2.896581472282949e-06,3.0735953144085674e-06,4.023815222188702e-07,110.4836864154449
253,7.148779782089064e-07,7.24389630870744e-07,292.49536902399075,122.25886320361357
254,7.173203811119397e-07,7.261442897445188e-07,439.99957218195453,125.6430344692465
255,7.105687397468491e-07,7.158881537017565e-07,35.84126408089091,115.7301011287134
256,1.1683437328527362e-06,1.1493482686067487e-06,2.5404000481034105e-07,112.917044442114
257,1.187345228040898e-06,1.1606037106096397e-06,2.5220776787359485e-07,120.72217531276272
258,7.256403081764247e-07,7.15729289808662e-07,33.00242805247303,132.77970922921816
259,7.356101053308239e-07,7.265065809389329e-07,386.77452418589047,134.82884857221907
260,7.341652156586802e-07,7.251356260742089e-07,439.9996576989746,132.30661556946126
261,7.331505874195545e-07,7.25900985835004e-07,439.99965709920247,125.65521735451335
262,7.31455680440407e-07,7.247036542446654e-07,439.9996605442689,119.44470531397542
263,7.309744029115976e-07,7.264546332656683e-07,439.99965983089066,129.4999170365646
264,7.289382992232754e-07,7.256671323806713e-07,140.7621878865868,125.9794712988473
265,7.297932041123323e-07,7.280154243271848e-07,141.57111003080064,126.08642181760047
266,7.315525101911794e-07,7.296636702881493e-07,141.16851343233247,130.8895899447296
267,7.303185323773747e-07,7.292144795767314e-07,131.29302073471698,132.8166314413407
268,7.281508921581311e-07,7.285325832834732e-07,121.98015763967418,128.93386251096743
269,7.278649415935109e-07,7.297274838946089e-07,123.32521524250062,124.74657148092211
270,7.290343102803716e-07,7.300981038222136e-07,119.41410610925521,131.27418494709508
271,7.298498093627748e-07,7.296951877672437e-07,105.57306902384676,134.58872105734972
272,7.299413477296043e-07,7.306407275023628e-07,99.22183633098865,138.6631323232478
273,7.31042768633576e-07,7.293239822280584e-07,86.26905056212956,143.17320754524914
274,7.336489925800006e-07,7.31569432356916e-07,106.98514925660002,149.05038526788525
275,7.345245663896799e-07,7.34160703299493e-07,140.88870529398184,150.43868285695132
276,7.345612619456188e-07,7.342477079731011e-07,157.7895949708914,141.01303375748554
277,7.32995583011231e-07,7.316154814154108e-07,150.6734703576294,138.8718799637096
278,7.318846433087647e-07,7.293637639807982e-07,149.22729641302914,139.8231685738465
279,7.328773194316402e-07,7.265132462748848e-07,145.4757353523171,137.47047789369032
280,7.37815450958355e-07,7.284275751515988e-07,174.17858975688875,140.02324911420394
281,7.31671410128253e-07,7.344306137651275e-07,208.8339060487221,141.40914883419433
282,7.243545868025845e-07,7.353406655115393e-07,250.1207154622736,141.0274587620061
283,7.275008656083241e-07,7.338397211538187e-07,247.2114190479037,138.59143689646805
284,7.312203238324327e-07,7.312773972708178e-07,243.33755163743484,135.60081080345327
285,7.378536302218768e-07,7.298867896121929e-07,185.96283905829665,131.9169379847011
286,7.328095333614406e-07,7.288751301003447e-07,165.99805552183014,126.3065761852098
287,7.227818928930989e-07,7.234849344936378e-07,65.94643743875478,126.87435653183843
288,2.4661105567746486e-06,2.514394167499845e-06,3.610185314751499e-07,114.59552932539492
289,2.1611292913064497e-06,2.2308784985050585e-06,3.5652625581107973e-07,103.59835847023832
290,1.2190713119734752e-06,1.262834687465693e-06,66.48278206282438,114.96954651320974
291,1.2851143857748951e-06,1.3335167087706129e-06,142.7738765239608,119.22281334761752
292,5.278382454377561e-06,5.4196260699658185e-06,4.559973170023419e-07,115.29415031063269
293,5.275945852363364e-06,5.398742188713717e-06,4.594241321301539e-07,105.56416012233642
294,5.538913257080528e-06,5.6215056510057596e-06,4.5014517050765553e-07,86.62059639417119
295,5.447890868357203e-06,5.493748334665851e-06,4.6597006629935744e-07,115.29319641852169
296,7.039191898924402e-06,7.0210098396645575e-06,4.652667957194058e-07,123.74367710169635
297,7.075677761662598e-06,6.998639056253231e-06,4.647803312223975e-07,121.24460698327611
298,7.054803683712744e-06,7.00427439646348e-06,4.6410819770111153e-07,125.46357083254794
299,7.104460560253595e-06,7.005356590408404e-06,4.6391937653244057e-07,123.37335966040818
300,7.015427272372668e-06,7.027555694900521e-06,4.617375915702025e-07,129.02300213081958
301,2.2797933778794487e-06,2.3455436232766183e-06,100.85814599462199,131.8445983986329
302,7.041521353345297e-06,7.034212431514268e-06,4.633933477171529e-07,128.34790166889505
303,2.2957578070874545e-06,2.37555856683064e-06,303.0004744035104,135.9568720826539
304,7.12746325898458e-06,7.0201521535617875e-06,4.6532045866231275e-07,125.55286653548627
305,2.242268147226303e-06,2.341252620171123e-06,24.105567758838383,145.77748955214219
306,2.28464595393696e-06,2.3781368723293443e-06,274.54666381709734,147.87746260986356
307,2.2906812658846413e-06,2.3713577389153695e-06,128.1778655813309,140.4364903464963
308,7.094496827230049e-06,7.108443997773769e-06,4.6487335581649063e-07,132.56755131104885
309,5.8923095096319645e-06,5.978918905933247e-06,4.6572034262839547e-07,122.56877938314591
310,5.6002670129413735e-06,5.740792781131435e-06,4.5027177002130164e-07,112.91364484202556
311,5.539034391797484e-06,5.741126793890272e-06,4.4886702063379564e-07,106.12200859364383
312,4.637309709701458e-06,4.8527824373012024e-06,4.4411623800855074e-07,101.44023602834334
313,4.63413308444205e-06,4.866557824000469e-06,4.442502599716364e-07,103.03522390281847
314,4.633103303830748e-06,4.875699796504181e-06,4.4429545423262865e-07,103.3678188620575
315,4.620376375422649e-06,4.866410437446627e-06,4.4342026106840297e-07,102.11401688127587
316,4.6909581521033375e-06,4.895846511968357e-06,4.43132863755018e-07,100.21181594946258
317,4.6506851941886305e-06,4.850589911335373e-06,4.4191047133784495e-07,98.93837920741338
318,4.668869226003827e-06,4.825860906542339e-06,4.4113520775091993e-07,98.92172347946453
319,4.763735745085375e-06,4.841820227613819e-06,4.4286246194006905e-07,108.10803563188807
320,5.217776313400019e-06,5.232727176200968e-06,4.477524954018167e-07,118.18298238066107
321,5.660302087556667e-06,5.6988163099591345e-06,4.6157493657709634e-07,130.30092867384326
322,1.3439013462164944e-06,1.4113101250130101e-06,439.9999995238397,141.69150976161308
323,2.1419047988298285e-06,2.207982252588854e-06,389.52906833884805,140.89585230937078
324,7.079471742202022e-07,7.22170921379588e-07,439.99999985037294,141.74926875843906
325,7.050897338278927e-07,7.249441161822705e-07,439.99999985550477,142.1567656021918
