,Dinorwig,Ffestiniog,Cruachan,Foyers
0,3.876417124354698e-07,3.410145456123243e-07,2.4119836575602795e-07,42.7387416518912
1,4.135593949892104e-07,3.598620146036751e-07,2.408614545010251e-07,45.326350128931416
2,4.245924943639635e-07,3.7193729090127667e-07,2.416903428968434e-07,47.86956769572265
3,4.342346395272242e-07,3.812510781990043e-07,2.468887707658165e-07,58.36379008211031
4,4.4303997315189745e-07,3.900131012537419e-07,2.493936480373795e-07,71.84677027151658
5,4.521354562976272e-07,3.98063707307845e-07,2.516516438741529e-07,84.28292548338558
6,4.621089027191446e-07,4.0550239801207635e-07,2.529507891141365e-07,96.50522891706008
7,4.718032250127174e-07,4.122702700163348e-07,2.5360169117002735e-07,112.46414714183939
8,4.804708643318913e-07,4.1881013057494206e-07,2.54551355912226e-07,97.91414495628959
9,4.882638744584889e-07,4.241730559750949e-07,2.5476163379614674e-07,102.04930784739938
10,4.953390742621781e-07,4.2860230640067466e-07,2.543064199659216e-07,115.38684731318979
11,5.039772973661392e-07,4.3321832339213985e-07,2.5401062072316455e-07,112.82357240389813
12,5.11895624390585e-07,4.3893785183549035e-07,2.539455595991839e-07,119.761281150916
13,5.219948661826305e-07,4.4374018372687863e-07,2.530639024107562e-07,125.3753131061184
14,5.306416790698342e-07,4.5001331210570965e-07,2.530547145181161e-07,130.9544032181154
15,5.387278576529381e-07,4.5677297560180073e-07,2.533596643673156e-07,121.81441293220453
16,5.465835877419668e-07,4.625451375215948e-07,2.5341400452030816e-07,127.70086080728399
17,5.536696830000183e-07,4.662471009855627e-07,2.5293530988879105e-07,131.6684024228126
18,5.60727993283035e-07,4.699748031993491e-07,2.5247832984457885e-07,133.54436176048034
19,5.691861005626598e-07,4.740613980680483e-07,2.552749716540732e-07,135.57909952303334
20,5.849785568166516e-07,4.829145630436536e-07,2.6967565156570283e-07,141.4315186768788
21,3.495573578315765e-07,3.2073532681056583e-07,206.90790478290782,158.9685409882261
22,3.5482547809943136e-07,3.241047431026311e-07,268.9210114269512,179.40725948664056
23,3.421953545916383e-07,3.1494175723596507e-07,439.99999878378463,208.14681648159092
24,3.479570568179619e-07,3.2018467062191276e-07,439.99999881208663,217.79503903664659
25,3.5610418250970715e-07,3.214571573218629e-07,439.99999882176854,218.3780795897785
26,3.582411724067038e-07,3.214039512489591e-07,439.99999882096705,217.1548499145863
27,3.5838235070208736e-07,3.213681650825561e-07,439.999998820823,217.49196067923597
28,3.5893145574392356e-07,3.2156680290327136e-07,439.99999882136973,217.0345777643657
29,3.57066060043139e-07,3.216301315018816e-07,439.99999882172045,212.36375901979278
30,3.572458525447176e-07,3.221350622848091e-07,439.99999882118203,208.05302921408745
31,3.4778572023482353e-07,3.1897499085769534e-07,439.9999988115537,198.31047204361437
32,3.4433149176574004e-07,3.14685395349151e-07,439.99999878816215,187.49580057670894
33,3.4035508398827184e-07,3.110484267716565e-07,439.99999875699115,180.89660800619347
34,3.552072783592228e-07,3.219076980679473e-07,432.00377196112225,174.29797312537895
35,3.5495895335320476e-07,3.2076054535896143e-07,360.77860355495085,172.4506610607423
36,3.55621653954342e-07,3.2067947686563447e-07,324.4473948913978,172.71931552147507
37,3.5666634857528e-07,3.2089011553186216e-07,293.3827994676857,172.23513508275536
38,3.564502270716563e-07,3.205424340367097e-07,299.71521828294414,174.5847294345938
39,3.550438190436419e-07,3.1989493251663497e-07,353.18594727011214,177.65638056934208
40,3.5365716602342633e-07,3.187299525606899e-07,369.11020522019777,178.1397246355444
41,3.540955724766379e-07,3.173414065637237e-07,327.476265730811,172.84963928746694
42,3.606567186099583e-07,3.1781075636225884e-07,90.8196534198889,161.99249404378864
43,4.117228784224869e-07,3.5246081439548684e-07,4.0042860494458066e-07,174.47761811707932
44,4.18973897200581e-07,3.56394635728709e-07,3.9392540628933014e-07,170.16910013886346
45,3.716794513645048e-07,3.208854801933374e-07,128.76098873319057,176.05490283267653
46,3.872884120675373e-07,3.273113492985789e-07,6.278080901313985e-06,166.7887152176366
47,6.271232834628867e-07,4.973192370137585e-07,2.751680557034153e-07,169.29207836374533
48,6.017406731570146e-07,4.83121922650145e-07,2.668354011904652e-07,175.48862437771697
49,5.973565042993162e-07,4.814774922912011e-07,2.749450234058377e-07,180.80296688615485
50,6.014366573696784e-07,4.818588872635645e-07,2.58158352072199e-07,176.44738987435727
51,6.127733624658775e-07,4.814798887924394e-07,2.542022256618965e-07,173.88983078678595
52,6.200928178770898e-07,4.799845741708633e-07,2.5514610624479937e-07,172.81744135823848
53,6.157340454762354e-07,4.809678880959296e-07,2.5509380385583825e-07,176.34127140206058
54,6.076317832859572e-07,4.825105512891939e-07,2.569853899895586e-07,182.52336404515043
55,6.081104519439226e-07,4.812386198431897e-07,2.5533809420199176e-07,178.82238544088946
56,6.067152945830376e-07,4.795631491061575e-07,2.548021074689892e-07,174.8809379819205
57,5.992657601607124e-07,4.78697750305088e-07,2.541125028196675e-07,174.8662560073422
58,5.950107960867735e-07,4.772845329249133e-07,2.536352952872871e-07,180.24665145404208
59,5.95788383809131e-07,4.773583081854403e-07,2.5356888887931825e-07,180.62972420048496
60,5.9711121809174e-07,4.77788609864234e-07,2.5329632930997244e-07,182.8191915832882
61,5.989774431642729e-07,4.780320192381748e-07,2.5350226554678036e-07,191.1466873280513
62,6.050674212539047e-07,4.792562876302651e-07,2.542411347327169e-07,183.9700023381894
63,6.030643183721377e-07,4.80453504617131e-07,2.550159137854402e-07,190.6353030421262
64,5.942370429733498e-07,4.796124823623423e-07,2.5403835781603253e-07,194.30051275195171
65,5.946062901286939e-07,4.77299414260656e-07,2.5373859816961564e-07,195.5445021776826
66,5.95099922867759e-07,4.7588904947471363e-07,2.531449475552579e-07,197.28851044959438
67,5.864637058353026e-07,4.775247371322459e-07,2.5108972041550185e-07,200.0590196670111
68,5.826586413107236e-07,4.786026359976997e-07,2.481496172912619e-07,202.89138364829608
69,3.6981958423320695e-07,3.1749310582635836e-07,63.44352387368882,205.77485504842494
70,3.738427933375916e-07,3.190463796741006e-07,102.07104824427518,220.19525092891
71,3.4405771033553297e-07,3.0313089907215796e-07,439.9999993159806,217.93519415906246
72,3.5125343618085593e-07,3.067446470059189e-07,439.9999993262273,221.0548272938488
73,3.496416086140605e-07,3.067870665891373e-07,439.9999993301224,236.97223093459988
74,3.4860015431124126e-07,3.06642135933392e-07,439.9999993334604,236.37095550822033
75,3.503449634795909e-07,3.0663887919093505e-07,439.99999933714486,235.66529217455258
76,3.5175084291817307e-07,3.0667599497865627e-07,439.99999933603317,230.55429317712077
77,3.564997908490601e-07,3.0654402130570337e-07,439.99999933664645,221.5022283358951
78,3.563210090570216e-07,3.0456556984464723e-07,439.9999993225243,144.05454714900327
79,4.827715694569293e-07,3.8615684134527926e-07,5.731502638830107,1.2926341864979925e-07
80,6.323889248409006e-07,4.86014631433671e-07,4.3623527615043285e-07,9.167916390334795e-08
81,6.362399956193736e-07,4.844023735282529e-07,3.982616926190299e-07,9.076617429945267e-08
82,6.300930846425169e-07,4.834831391259208e-07,3.931361356422551e-07,9.067649247090828e-08
83,6.269847934874661e-07,4.833342119059917e-07,3.9115850971781374e-07,9.067812564777288e-08
84,6.260732517831814e-07,4.835010688576774e-07,3.898832779199431e-07,9.051879241956348e-08
85,6.289769550635747e-07,4.843022787358986e-07,3.894343011368647e-07,9.06192853640609e-08
86,6.293350715527372e-07,4.849471963658254e-07,3.78045413129712e-07,9.456022182625198e-08
87,6.283082371296914e-07,4.857094153767279e-07,3.76777758345439e-07,9.73654617146314e-08
88,6.213586949766146e-07,4.847471937662999e-07,3.965483865638299e-07,1.0356364790829376e-07
89,6.182494191050864e-07,4.830743731968295e-07,1.3329084025193648e-07,12.161258804147108
90,6.167005646644816e-07,4.824351996672245e-07,1.326043059050192e-07,21.315815281984683
91,6.17851316205118e-07,4.827678873065191e-07,1.3032675780318016e-07,59.526924185179396
92,6.20332281657275e-07,4.829057988863231e-07,1.2848026562216265e-07,122.51035294167544
93,6.189116327066575e-07,4.837766793543521e-07,1.281846347920055e-07,200.3874323269716
94,4.334088144705331e-07,3.664588146891478e-07,3.913964293354185e-07,215.35875241589133
95,3.741442889780521e-07,3.1888345185794594e-07,156.628848973942,222.75229193967138
96,3.8339218000725866e-07,3.223171315133556e-07,197.74926444459032,226.72603251751457
97,3.8351589135992924e-07,3.2182025062440814e-07,265.05554546939516,216.43937546917297
98,3.8649477359821704e-07,3.21775366268555e-07,145.16256333609098,215.91346899032737
99,3.8554138769938054e-07,3.2117236028142764e-07,207.83962693123826,215.89264039342797
100,3.8450194285829376e-07,3.205027579298019e-07,233.8921619145829,214.7272301598159
101,3.8279757078998553e-07,3.2093691152978304e-07,340.3960520075934,216.38209444097555
102,3.65804903739827e-07,3.085520733088066e-07,439.99999903359,218.96060807922842
103,3.6444098990786197e-07,3.0791560439375333e-07,439.99999895243064,217.14743512474834
104,3.8583685985165114e-07,3.219398351948214e-07,309.90664981967825,208.4803961899679
105,3.8503588681861083e-07,3.220838244320978e-07,248.6944191415864,199.15823592826524
106,4.377493837180262e-07,3.594366048902275e-07,4.0373617413251045e-07,199.43892630509393
107,3.832832734275835e-07,3.2087951267273726e-07,73.12363971712242,196.2966451598515
108,3.8436546692652737e-07,3.209705616174161e-07,39.26180614388848,193.03319461764755
109,4.369300604284333e-07,3.5923814847539236e-07,3.910183084891468e-07,188.64465339770936
110,4.428133689247419e-07,3.5796062386361636e-07,3.9570366293162933e-07,181.27261823774865
111,4.42880045389583e-07,3.5834757426473424e-07,3.9595253353292536e-07,178.14365194689043
112,4.346178901058634e-07,3.5741742073090287e-07,3.942299777464967e-07,177.7075204199059
