name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2016-01-01 00:00:00,1027.9888153076172,2398.4075840541295,1310.916382925851,1400.0,1200.0,783.3036935424805,754.5582277161735,313.26536378451755,313.02351282937184,312.4860103498186,521.8896760940552,2400.0,25.892776617210387,46.47215723991395,822.3316061837334,10.0,450.0,1229.0570400009155,1400.0
2016-01-01 01:00:00,720.6844902038574,2394.9111916678294,954.618150166103,1397.6536979675293,1200.0,783.0342486572265,621.8213105882918,313.483066802706,313.24072808810644,315.3132830320086,523.9664411544801,2400.0,24.854203828704833,50.0,829.7717974526541,10.0,449.9888640812465,871.6033865890504,1400.0
2016-01-01 02:00:00,459.1278553009033,2340.0757795061386,650.6118597303118,1375.5316009521487,1200.0,782.670446472168,418.78752940722876,312.97507600920545,313.0671378299168,309.93829954964775,523.709080696106,2400.0,24.014399614257815,50.0,815.6271040780205,10.0,449.5278539657593,620.2342276268006,1400.0
2016-01-01 03:00:00,191.23944282531738,2028.7870134626114,311.57168933323453,1251.13187789917,1199.1712254115512,782.5373614501952,202.67685508046836,309.77139589037216,312.6542874649593,310.0358732877459,524.5203366279602,2400.0,18.85719605254364,50.0,815.8838770730155,10.0,448.7657338551113,323.66441052246097,1399.0330963134766
2016-01-01 04:00:00,63.35930585861206,1244.8478589739118,121.68719918387276,897.3845911026002,1172.613313947405,751.0532934570313,70.6067172404698,312.7160637801034,313.0973490183694,315.57762789590015,523.8513236045839,2397.471176147461,12.31716152804184,50.0,830.4674418313163,10.0,398.13995156969344,142.38040086364742,1368.0488662719727
2016-01-01 05:00:00,11.155474185943605,513.4645026070731,21.314813682011195,401.527738571167,874.6286119733538,598.6491088867188,17.904131845065525,312.69396853310724,313.3242665045602,317.2516354261126,484.46749448776245,2218.6963544573105,9.544604779252053,49.16218042373658,834.8727248055594,10.0,289.24407260758534,54.77610934066772,1020.4000473022461
2016-01-01 06:00:00,0.5710668563842773,149.36367906842915,1.2821247237069267,129.64893341064456,417.9034587315151,526.3723224639892,10.13086545092719,303.0538035556248,312.96714543342586,306.47940972191947,439.72792625427246,1502.220300946917,8.590258285524369,42.95113067531586,806.5247624261038,10.0,240.4022925240653,0.0,487.5540351867675
2016-01-01 07:00:00,0.0,3.619020734514509,0.3973234380994524,9.938716888427736,222.95592989240376,533.775730895996,38.54192706857409,274.0642381259373,304.10279390062607,285.3905324254717,452.0614957809448,777.1104976109096,7.885847354209901,44.046715749740606,751.0277169091361,9.883699774742126,236.98006664003643,0.0,260.11525154113775
2016-01-01 08:00:00,0.0,1.4438667297363281,0.0,0.9957413673400879,103.0835691179548,480.46119422912597,40.7424622951235,236.96135881968908,285.82721510614664,256.07790415627613,435.03892421722406,461.8095343453544,6.7451469949646,45.917872190475464,673.8892214638846,9.80853533744812,213.77321873392376,0.0,120.26416397094728
2016-01-01 09:00:00,0.776101589202881,15.574495043073382,0.31051918438502724,10.520571708679201,31.703784125191824,500.48184204101557,39.85838716779437,189.3643733024597,252.9098970549447,201.6320491722652,412.64169216156006,233.6748831612723,7.813815203518867,42.607096880912785,530.6106557164874,9.2635737657547,252.9006860937391,0.0,36.98774814605713
