name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2017-01-01 00:00:00,1003.1755447387695,2400.0,1414.9358204432895,1400.0,1084.1479437691823,388.01142539978025,855.7286892427718,307.742215764182,311.55103793825424,290.0523306165423,395.3873634338379,731.239095415388,4.828754577865601,46.51855349540711,763.2956068856375,10.0,185.1818684169224,1386.6729855194092,1264.839267730713
2017-01-01 01:00:00,1100.446891784668,2400.0,1560.2088465009417,1400.0,455.2349894387381,572.4269866943359,855.7649609674727,312.5285369273595,313.160322095326,299.2124826703753,486.9026470184327,790.2514212472099,6.651903802078247,50.0,787.4012701851981,10.0,260.8971159798759,1621.6730993270874,531.1074876785278
2017-01-01 02:00:00,1147.6953506469727,2399.3761073521205,1601.168452671596,1399.3220825195312,435.9804766518729,687.529327392578,855.0427419607981,312.8846807711465,313.5,309.80528925759455,515.2400979995729,1306.3857405526296,8.934070572908402,50.0,815.2770769936699,10.0,354.42335946219305,1669.680712223053,508.64388942718506
2017-01-01 03:00:00,1141.1191940307617,2394.3301391601562,1568.2862009320938,1396.6609382629397,713.7272439684187,733.1205764770507,840.8796527535577,313.25777147974287,313.5,311.5982482801165,524.2221121788025,1287.5584847586495,9.951837926307679,50.0,819.995390210833,10.0,395.57318483080184,1639.4274105949398,832.6817846298219
2017-01-01 04:00:00,1166.3187026977537,2325.54434640067,1559.0822328839984,1370.7198486328127,862.1666499546595,755.4757049560546,829.0013576180595,313.5,313.5,313.4488471494402,525.0,1311.14622933524,10.149644542369842,50.0,824.865387235369,10.0,412.47474942888533,1619.1903185691835,1005.8610916137695
2017-01-01 05:00:00,1167.3828124999998,2335.101536342076,1534.5067977905273,1390.7334976196291,832.6775550842285,767.6620623779296,824.4790140206474,313.14437210491724,313.08754770142696,301.19503834588187,525.0,1452.4334008353098,9.574792582321168,50.0,792.618521962847,10.0,430.14951978410994,1570.6733936462401,971.4571475982666
2017-01-01 06:00:00,1142.3856735229492,2346.838139125279,1440.105301993234,901.9044637680055,705.2422428131104,773.0864855957032,783.4025853020804,312.7145612076351,313.09498026711606,290.81028597695484,525.0,1577.24000113351,8.601100653490066,50.0,765.2902262551444,10.0,440.8397320338658,1425.4029883575438,822.7826166152953
2017-01-01 07:00:00,1081.0659408569336,1071.8320165361677,1328.9648600987027,490.8350849151612,593.7658636910575,751.2971270751954,824.0083152444023,313.3845650196076,313.5,317.7963677106585,523.6862726211548,1714.2719568525044,7.4455176791410445,50.0,836.3062308175223,10.0,435.4791592189244,1254.3753105010985,692.7268409729004
2017-01-01 08:00:00,996.2760782241821,725.0192642211914,1168.636965751648,1382.2255325317385,738.3966146196638,704.702131652832,449.5399734122413,313.5,313.5,323.0,516.4958810806274,1810.1832798549108,7.566292201176644,50.0,850.0,10.0,405.2367333003453,1078.7541521072387,861.4627170562743
2017-01-01 09:00:00,966.2060117721559,2160.539082118443,1184.093441963196,1368.4747772216797,836.1148289271764,709.6789932250975,379.96906050273356,313.5,313.5,323.0,520.641082763672,1925.3507341657364,9.186974799646377,50.0,850.0,10.0,400.1056459971837,1094.308538749695,975.4673004150391
