name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2010-01-01 00:00:00,1340.879753112793,2191.2515912737163,1691.6291918073382,1222.2471046447756,262.8891726902553,569.2938842773438,820.2129917008538,300.1151117869786,312.71667710985463,215.15067887646813,492.16893911361694,7.771823338099887,3.262731063429833,49.1167438030243,566.1859970433371,6.565985442733764,252.61349967547824,1747.7758240699768,306.7040348052979
2010-01-01 01:00:00,1358.4587936401367,2112.1008191789897,1720.8475031171529,1154.0271759033203,126.92316872732981,602.4195556640625,760.8099921090262,301.8183353396824,309.79706006731305,251.98682335444857,504.90968799591064,1.2775329862322127,3.3471765163087843,49.3281763792038,663.123219353812,6.204525621795654,255.32269784382413,1773.0001330375671,148.0770301818848
2010-01-01 02:00:00,1358.6572494506836,1944.387490408761,1688.6764444623673,1014.0747070312501,50.85453455788749,600.1264190673828,729.6146275656563,296.56260848726544,305.16678092684066,259.3549316951207,490.0234794616699,0.2492445537022182,4.247577846615792,48.643139004707336,682.5129781450544,7.308561064910888,282.75525416646684,1745.227918624878,59.33029031753539
2010-01-01 03:00:00,1348.8215103149414,1653.9489473615374,1638.7962831769673,787.4152088165283,10.253679411751884,618.0653076171875,647.0400018692017,285.2084525176457,300.92751573290144,268.07989815303256,506.45722675323486,0.0,5.17758034829712,48.31247806549072,705.4734161921909,6.972109188842773,288.025210925511,1702.1673703193665,11.962625980377197
2010-01-01 04:00:00,1310.7453918457031,1304.5789309910365,1576.5899767194476,572.3357677459718,0.449512277330671,688.7355606079101,555.6269454445159,282.9260329791478,300.24930457796364,265.06971849714006,512.8375196456909,0.0,7.614385229230882,46.29763722419739,697.5518907819476,6.62072128868103,343.17745481218606,1648.4656405448914,0.5244309902191162
2010-01-01 05:00:00,1221.2932777404785,947.015141078404,1411.1546107700894,390.50742149353033,0.0,714.3226135253907,406.07755092212136,297.7171675750188,302.5006962939671,262.0212982722691,509.15612697601324,0.0,9.977007471230506,44.95399597740174,689.529732295445,6.307144692230224,374.1392816816057,1380.8678455467225,0.0
2010-01-01 06:00:00,1061.1059188842773,602.8170612880162,1181.3138151168826,226.29171371459967,0.0,713.3804611206054,274.025787128721,299.7147518226079,296.7335335799626,281.82516043526783,494.477870464325,0.8475727353777205,10.40418045224762,45.50065696430207,741.6451590401786,6.270278156280518,396.7831829616002,1091.534503944397,0.0
2010-01-01 07:00:00,873.7507104873657,307.92013549804693,938.7347091947283,107.96263885498047,0.0,696.3305755615233,175.20649952207296,282.7799528666905,279.09111610140116,273.50477831704274,489.9447226524353,1.5516332898821148,9.790887369411468,46.64460361003876,719.7494166237967,5.927898913574219,386.8543318339756,858.217626377106,0.0
2010-01-01 08:00:00,710.4036474227904,167.98391287667408,725.7581724439349,50.03723192214966,0.0,673.9031463623046,116.10541013990131,277.37893520082747,293.24022770609173,267.38201877049033,475.9337210655212,1.5697149549211773,9.338817900650024,46.13157868385315,703.6368915012904,5.646843893814087,379.92905208042686,678.7071883163452,0.0
2010-01-01 09:00:00,586.035614013672,110.48705210004535,595.0907461983818,17.830724239349365,0.0,687.454035949707,89.770440360478,292.0123893805913,296.44017744745526,279.4375363622393,492.0973420143128,1.1219566890171597,9.048323357333183,46.22930288314819,735.3619377953665,5.572552184295655,392.4524239131382,572.3216135444641,0.0
2010-01-01 10:00:00,391.72947883605957,22.376574652535577,438.99129458836154,0.35561490058898937,0.13989462171282088,774.8550793457032,85.61258638109481,309.85957015718736,307.6175304385594,294.84673865182054,524.3043065071106,11.28258786882673,9.6695567431221,50.0,775.91247013637,6.617880217361449,439.4978550502233,432.43262125968937,0.16321039199829102
2010-01-01 11:00:00,388.3500671386719,0.0,373.4594781058176,0.0,0.02128090177263532,782.1120422363282,9.604203300816673,308.7946144458226,309.9892304583958,285.4849765096392,521.2455825805665,1.4126202719552177,9.873600384737014,48.67156505584717,751.2762539727347,7.431558990097046,448.7209412711008,378.5691332702637,0.024827718734741207
2010-01-01 12:00:00,291.190128326416,0.0,235.2197129385812,0.0,0.0,693.210578918457,0.010490760973521644,311.81661313738147,307.2020960589818,298.1540374074664,455.8312582969665,0.0,7.274074400666238,36.80734372520447,784.6158879143852,8.001979346084594,419.1378286906651,258.4023261623383,0.0
2010-01-01 13:00:00,268.4285259246826,0.0,206.40903363909044,0.0,0.0,617.5836944580077,3.0105154960496088,300.3243597384862,304.3612175723485,281.2618227277483,418.5688018798828,0.0,6.465450749038696,34.804712170600894,740.1626913888114,8.78827400188446,370.18451009477883,229.6972699756622,0.0
2010-01-01 14:00:00,191.8992042541504,0.5110702514648438,125.43607275826591,0.5060296058654785,0.0,635.2827911376953,48.83267661469324,304.15678912843975,312.864469078609,288.0140202794756,461.0912418365478,0.0,6.799434479019165,44.94155423641205,757.9316323144095,10.0,377.7007034846714,145.04311580657958,0.0
2010-01-01 15:00:00,127.62852096557617,28.017070770263672,64.75400836127146,13.915351390838623,0.0,678.0197265624998,77.57424164363317,312.96539086614337,313.5,299.2316733632769,510.302321434021,0.0,6.83796070840454,50.0,787.4517720086234,10.0,377.52487318856373,94.14093229293823,0.0
2010-01-01 16:00:00,113.02241897583008,86.10297039576939,81.75904553277154,17.00943613052368,0.0,702.7897888183594,103.82531685965404,313.22170461518425,313.5,303.066423538753,514.9471807479858,0.0,6.345667008392334,50.0,797.5432198388236,10.0,395.8733776637486,108.6977208251953,0.0
2010-01-01 17:00:00,149.6790428161621,68.70841925484794,154.15992082868303,9.46468257904053,0.0,706.6536529541015,180.69764470372886,313.3290467180525,313.5,294.64146292550225,510.6357336044312,0.0,6.055605564483644,50.0,775.3722708565848,10.0,408.69257722582137,174.96246430206295,0.0
2010-01-01 18:00:00,239.65103149414065,104.81318664550781,241.05611392429904,7.3130531311035165,0.24886403764997211,623.3874053955077,230.71522169113163,313.34931051799236,313.3384004238673,291.04562609536305,506.6730194091797,0.0,5.510138462921144,50.0,765.9095423562186,10.0,350.3150735582624,262.24741720390324,0.2903413772583008
