name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2011-01-01 00:00:00,307.5726795196533,1934.192439488002,584.0099062238421,1062.764549255371,1197.3140716552737,252.4586967468262,614.0436608450755,313.02434825624744,313.5,279.8915210042681,196.94171726703647,2400.0,12.107679089954376,46.46335780620575,736.5566342217581,10.0,397.5574616023472,562.3835038604736,1396.8664169311526
2011-01-01 01:00:00,391.47979736328125,1790.1083809988838,691.8562950406756,1019.9937820434571,1198.5660879952568,165.45430221557618,599.8442135129657,312.9634970610482,313.3979284327371,269.26165934971397,313.0969440937042,2398.674983433315,9.25591341230297,48.29422414302826,708.5833140781947,10.0,269.4669806957245,650.121523853302,1398.3271026611328
2011-01-01 02:00:00,476.28635406494146,1739.7171020507812,789.9420179639544,1067.5392150878906,1198.621971130371,268.2845436096191,545.5358231953212,312.80196240561355,313.1125472954341,262.43868814195906,420.95553874969477,2399.2471291678294,4.856997659072877,50.0,690.6281266893659,9.883200764656067,160.2982521057129,732.7963458023072,1398.3922996520996
2011-01-01 03:00:00,551.3135576248169,1761.4451817103795,826.0482849393572,1125.567436218262,1196.7639378138952,427.46233367919916,490.69553767953596,310.42855907167706,312.70076128823416,244.65035479409352,436.15550994873047,2400.0,1.5863349024677276,50.0,643.8167231423514,9.657017350196838,208.08733258928572,763.2290034255982,1396.2245941162112
2011-01-01 04:00:00,534.0746116638184,1797.3649161202568,750.020877293178,1163.583755493164,1197.112054007394,537.1717685699463,451.841282759394,311.47531306947985,312.8434552737645,237.84538173675537,460.081021785736,2400.0,1.7324978178558348,50.0,625.908899307251,9.691073536872864,334.24211229596824,699.1496069869995,1396.630729675293
2011-01-01 05:00:00,462.880802154541,1884.1108049665177,634.7713034493582,1208.6538696289062,1196.7166835239957,569.4342346191406,445.2910612446922,312.6708200332097,312.70397144590106,240.22888251713346,475.20493268966675,2400.0,5.016834524688721,50.0,632.1812697819302,9.830054521560669,373.11703818184986,607.8765916728973,1396.1694641113284
2011-01-01 06:00:00,414.78471755981445,1920.265633719308,613.0734402792795,1259.4220542907717,1197.6991915021624,589.5153350830078,476.2121490376336,309.3061160823277,308.7234340259007,235.81339495522636,485.2234196662903,2400.0,6.867542227050782,50.0,620.5615656716484,9.868815422058105,383.81221635001043,588.432076171875,1397.3157234191897
2011-01-01 07:00:00,384.6243286132813,2049.915095738002,615.9409822736468,1290.397129058838,1198.2986624581474,560.3761901855469,471.37671107905254,308.4720542498997,308.9318807193211,243.5279566901071,470.1132273674011,2400.0,5.4395884511718755,50.0,640.8630439213345,9.909816026687622,359.25225530351906,591.0028541564941,1398.0151062011719
2011-01-01 08:00:00,367.5229072570801,2053.2181876046316,629.2229379926409,1208.051986694336,1198.2935616629466,514.7210411071778,451.04891148635323,307.4702544185094,309.4101480838231,244.4482386452811,456.9085693359375,2400.0,3.7283504980878828,50.0,643.2848385402134,10.0,323.44160761152,602.905532169342,1398.0091552734375
2011-01-01 09:00:00,379.3956947326661,1806.6784449986048,604.7687694004604,1146.9257354736328,1197.3341838291713,476.7312316894531,500.36031012535096,307.67822274889267,310.30125470842637,244.59908866882324,440.4004096984863,2400.0,3.149499593823433,49.90953981876373,643.681812286377,9.811739683151245,289.7364480154855,580.9908726940155,1396.8898811340332
2011-01-01 10:00:00,237.889575958252,1420.6679044451034,404.728627886091,985.6599950790405,1164.950441632952,526.9392593383789,396.71183689662394,308.05580665315904,310.53625055040635,273.90390600476945,462.83580780029297,2395.055786132813,3.3580478716278077,49.968557357788086,720.7997526441302,9.489418387413025,303.22709645543785,406.3066322937012,1359.1088485717773
2011-01-01 11:00:00,297.7796649932862,1267.1613202776227,434.43942342485707,889.6427345275879,1108.3681052071706,467.4087085723877,295.30642879349847,304.33176236833845,307.1923972484044,247.76161452702115,440.75725078582764,2376.3807416643417,2.4888713574953076,49.289373755455024,652.0042487553188,9.344706296920776,280.93341044017245,428.3481233310699,1293.0961227416992
2011-01-01 12:00:00,384.5654487609863,1246.5385518755231,475.44455664498474,842.3246335983278,1082.3360007149834,458.38906021118163,327.8400414569038,300.6506392070225,302.3849085208348,233.912323815482,439.7860765457153,2365.8638959612167,2.5137332193574906,49.180989265441895,615.5587468828475,8.468303448295593,263.35414665085926,465.09487275695807,1262.7253341674805
2011-01-01 13:00:00,401.0226249694824,1270.187824794224,505.16590935843334,802.1820068359376,1144.8138754708427,510.9690166473389,392.3906959397452,300.6502565165929,302.45632812227524,229.19222305842808,462.2220253944397,2394.6863446916855,2.916294987001419,50.0,603.1374291011266,8.55317503414154,290.97750919205805,491.7317130031585,1335.6161880493164
2011-01-01 14:00:00,444.11452293395996,1404.4282967703684,621.7168971470425,910.3634786605835,1174.3116171700613,515.5060096740723,410.39440105983186,293.6002556868962,296.98882995332997,214.27855627536775,467.94373512268066,2395.79436819894,2.607371509325027,50.0,563.8909375667572,8.800056999969483,288.3721171106611,596.1811956653595,1370.0302200317383
2011-01-01 15:00:00,545.4638910293579,1550.257922581264,769.6026338849748,1046.4971542358398,1164.0800955636162,496.2395526885986,399.68065467902596,298.3368270942143,301.92734231676377,216.63453286715915,473.151547908783,2395.298067365374,2.30571287483406,50.0,570.0908759662084,9.27532970905304,271.6446416718619,715.6603964767456,1358.093444824219
2011-01-01 16:00:00,507.3324108123779,1767.739759172712,676.377502850124,1121.6556549072266,1159.9630606515068,474.09061050415045,360.58743032046726,304.88414012636457,309.55907445635114,237.06244019099643,469.84997034072865,2394.8172781808034,2.295338595438003,50.0,623.8485268184116,9.584317922592163,262.13614480836054,637.1969721164703,1353.2902374267578
2011-01-01 17:00:00,387.0090484619141,1801.137215750558,522.3988601139614,1121.8145370483398,1173.5184958321709,444.89533615112305,371.9927137238639,304.99848085130964,306.9316056796483,211.04978380203247,442.9153203964233,2396.9516013009206,2.7129830390281677,49.57924604415894,555.3941679000854,9.850002408027649,259.2039355209896,507.1802363834381,1369.1049118041994
2011-01-01 18:00:00,311.1124801635742,1749.3644714355469,442.5979859488352,1110.67008972168,1186.6199210030693,430.8771648406982,432.58165486880716,304.4281286021642,309.14015998567857,204.2338292326246,414.07685279846186,2398.1901266915456,3.7408566007537845,48.208804130554206,537.4574453490121,9.534764885902405,270.7750311919621,435.6673431529999,1384.389907836914
2011-01-01 19:00:00,335.06131172180176,1762.7128601074219,508.4362425122943,1137.1496200561523,1191.0597250802177,435.37684326171865,428.1698346001761,302.7315542956761,305.02605848039894,196.4726450272969,413.8547658920288,2398.791863577707,4.3629198340425495,47.87820994853974,517.0332763876235,8.845168139076232,258.3301821776799,494.6686424217224,1389.5696792602541
2011-01-01 20:00:00,391.00661277770996,1811.234828404018,604.9182987213135,1149.3539810180664,1175.5652029854912,459.829621887207,432.3357909304755,303.00392224993027,303.7280084201268,192.92675746509008,426.8135547637939,2398.694928850446,4.586761499221803,49.046552777290344,507.7019933291844,8.057341374778748,267.5177243777684,581.1303971385955,1371.4927368164065
