name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2013-01-01 00:00:00,926.6674613952637,1350.9373119899205,1026.521430015564,790.3400182723999,1087.7441351754323,765.0250524902344,429.9470918995994,306.10803195680893,303.4023029872349,286.57099106652396,498.88049125671387,2375.412296840123,21.9201181580677,45.02093275642395,754.1341870171683,10.0,448.7184926441738,935.5903337631227,1269.034824371338
2013-01-01 01:00:00,818.7603044509887,2000.9674072265625,826.1567320142474,1197.0958709716797,1157.1701071602959,760.585145263672,592.679333611897,308.72834920610705,303.2639603969029,290.77726443154467,483.85816812515264,2346.408207484654,20.90326225314903,40.020319743156435,765.2033274514334,10.0,448.74532209123885,763.3160022697449,1350.031791687012
2013-01-01 02:00:00,698.7115573883057,2012.0864868164062,705.3896488462177,1186.1148834228516,1189.401109967913,763.6641241455078,555.4246376991272,303.54559663500106,300.1474491282872,282.1734884534563,472.5491309165954,2393.4705113002233,22.675913994871138,34.39213514709473,742.5618117196219,10.0,449.08210822514127,661.5253015480041,1387.6346282958987
2013-01-01 03:00:00,452.583522796631,1863.5438101632255,549.0144171033588,1120.4862594604492,1196.882577078683,774.8089324951172,578.4396372284208,303.8051683780125,297.68120065416605,285.53611061913625,482.6958918571472,2396.249581473214,25.444047856729505,33.26266742134094,751.4108174187796,10.0,449.5672404425485,531.0201728210449,1396.3630065917969
2013-01-01 04:00:00,494.9373626708984,2155.7847486223495,698.2805074964251,1282.818717956543,1197.9588971819198,781.9486419677735,729.6437000547137,306.97382121767316,297.00682836260114,291.6204227719988,501.0259008407593,2396.493366786412,27.090305811092378,37.19716015148163,767.4221651894705,10.0,449.9135415213448,655.5334165534973,1397.6187133789062
2013-01-01 05:00:00,564.857325553894,2328.1595502580917,819.6769441877093,1358.100654602051,1197.1888667515345,781.8258471679687,773.26088684627,304.2935172435216,286.140423304694,290.15626223427904,496.8186950683593,2394.6861092703684,27.470746544599535,37.56840427780152,763.5691111428397,10.0,450.0,757.8558624229431,1396.720344543457
2013-01-01 06:00:00,782.1412134170533,2361.356205531529,1160.5604144505094,1373.1594772338867,1197.1309661865237,776.1860107421875,793.4756306512015,305.13245837892805,285.16584830965314,294.47749493462703,479.72005605697626,2393.532878330776,27.742502447366714,35.50733585262299,774.9407761437552,10.0,449.9246001924787,1070.6133655014037,1396.6527938842776
2013-01-01 07:00:00,893.2949161529541,2373.6236310686386,1183.7173012324743,1389.5898666381838,1197.0502722603935,782.19298828125,793.6462826592583,312.70397144590106,302.31134824480324,312.4486886106219,500.3135848045349,2375.3002362932475,28.723606177568435,40.733334563255305,822.2333910805839,10.0,450.0,1093.941753250122,1396.5586509704592
2013-01-01 08:00:00,787.3787307739258,2382.8426252092636,1086.0223286492485,1396.2800674438479,1197.5019967215403,782.6737448120116,794.9506099564691,313.06325540133884,312.6608359132494,312.55901507241384,510.69016742706305,2379.2847028459823,28.544858269691463,46.31143510341644,822.5237238747734,10.0,450.0,995.5324695053102,1397.0856628417969
2013-01-01 09:00:00,855.280418395996,2394.8867797851567,1159.3072373526438,1397.5806884765625,1199.8328410557338,778.792664794922,817.7460567338127,313.4400858838218,313.2752291679382,318.3065875516619,485.53123712539673,2395.9287283761164,28.495990211963658,39.84598662090301,837.6489146096366,10.0,450.0,1069.353079032898,1399.8049812316895
2013-01-01 10:00:00,780.6813621520996,2394.827590942383,1051.601230757577,1397.5043792724612,1200.0,782.3735745239258,740.3910870415823,313.5,313.1549114676884,322.12633281435285,496.3886618614197,2398.539825439453,28.983068966865538,39.812975101470954,847.7008758272443,10.0,450.0,960.8640573120118,1400.0
