name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2015-01-01 00:00:00,1381.699592590332,2400.0,1773.7662081037251,1400.0,1200.0,784.0,857.0,303.48214177812844,313.0014560222626,317.0987382779803,525.0,2400.0,29.9,50.0,834.4703638894218,10.0,450.0,1800.0,1400.0
2015-01-01 01:00:00,1379.9051055908203,2400.0,1766.4826845441546,1400.0,1200.0,784.0,857.0,305.07690847124377,312.78014563424244,318.51138274056575,525.0,2400.0,29.9,50.0,838.1878493172782,10.0,450.0,1800.0,1400.0
2015-01-01 02:00:00,1368.6628723144531,2400.0,1748.5599321637837,1400.0,1200.0,784.0,857.0,312.8752980218615,313.5,323.0,525.0,2400.0,29.9,50.0,850.0,10.0,450.0,1800.0,1400.0
2015-01-01 03:00:00,1367.1011276245117,2400.0,1722.9196962629046,1400.0,1200.0,784.0,857.0,313.5,313.5,323.0,525.0,2400.0,29.9,50.0,850.0,10.0,450.0,1774.8691177368164,1400.0
2015-01-01 04:00:00,1355.8299484252932,2400.0,1783.0065340314595,1400.0,1200.0,784.0,857.0,313.5,313.5,323.0,525.0,2400.0,29.9,50.0,850.0,10.0,450.0,1800.0,1400.0
2015-01-01 05:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,313.5,313.5,323.0,525.0,2400.0,29.9,50.0,850.0,10.0,450.0,1800.0,1400.0
2015-01-01 06:00:00,1400.0,2400.0,1799.0543812343053,1400.0,1200.0,784.0,856.3694679178511,313.5,313.5,322.54257766723634,525.0,2400.0,29.9,50.0,848.796257019043,10.0,450.0,1800.0,1400.0
2015-01-01 07:00:00,1397.0293235778809,2400.0,1759.0957521711077,1400.0,1200.0,784.0,856.1702034432548,313.5,313.5,322.8781837654114,525.0,2400.0,29.9,50.0,849.6794309616089,10.0,450.0,1800.0,1400.0
2015-01-01 08:00:00,1399.1069068908691,2400.0,1796.397558484759,1400.0,1200.0,784.0,857.0,312.6253371047974,313.28294618879045,321.488028629848,525.0,2400.0,29.9,50.0,846.0211279732841,10.0,450.0,1800.0,1400.0
2015-01-01 09:00:00,1399.0608596801758,2400.0,1798.4431735447477,1400.0,1200.0,784.0,857.0,308.25051236833843,313.31489998544964,321.9087083326067,525.0,2400.0,29.9,50.0,847.1281798226493,10.0,450.0,1800.0,1400.0
2015-01-01 10:00:00,1398.9902229309082,2400.0,1798.483788626535,1400.0,1200.0,784.0,857.0,300.08666114534645,313.2905427646637,321.23750845772884,525.0,2400.0,29.9,50.0,845.3618643624442,9.827063798904419,450.0,1800.0,1400.0
2015-01-01 11:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,247.94154167175293,280.2137743541172,277.0452609334673,525.0,2400.0,29.9,50.0,729.0664761407035,7.925471670150756,450.0,1800.0,1400.0
2015-01-01 12:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,249.08341986792425,270.0209044524601,253.16546017783028,525.0,2400.0,29.9,50.0,666.2248952048164,6.1555623645782465,450.0,1800.0,1400.0
2015-01-01 13:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,261.7492771829877,279.736218554633,261.95885481153215,525.0,2400.0,29.9,50.0,689.3654073987689,6.962704040145874,450.0,1800.0,1400.0
2015-01-01 14:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,305.004711529868,311.71346610750476,316.30555582863946,525.0,2400.0,29.9,50.0,832.3830416543143,7.460873049354553,450.0,1800.0,1400.0
2015-01-01 15:00:00,1400.0,2400.0,1800.0,1400.0,1200.0,784.0,857.0,313.29976662908285,313.27763806751796,323.0,525.0,2400.0,29.9,50.0,850.0,6.186493154144287,450.0,1800.0,1400.0
