,Heat_Pump
3198,2.321275923
3199,2.316181209
3200,2.311086495
3201,2.307026111
3202,2.302965727
3203,2.3103309215000003
3204,2.317696116
3205,2.465477254
3206,2.613258392
3207,2.478122009
3208,2.342985626
3209,2.32388011
3210,2.304774594
3211,2.294391438
3212,2.284008282
3213,2.2758643225
3214,2.267720363
3215,2.260005326
3216,2.252290289
3217,2.2469285494999998
3218,2.24156681
3219,2.2396409860000004
3220,2.237715162
3221,2.236103758
3222,2.234492354
3223,2.232776741
3224,2.231061128
3225,2.227568501
3226,2.224075874
3227,2.216866364
3228,2.209656854
3229,2.212811359
3230,2.215965864
3231,2.2284523060000003
3232,2.240938748
3233,2.2539310070000003
3234,2.266923266
3235,2.2779024850000003
3236,2.288881704
3237,2.2986584205
3238,2.308435137
3239,2.3133182899999998
3240,2.318201443
3241,2.316875065
3242,2.315548687
3243,2.3187703425
3244,2.321991998
3245,2.321718203
3246,2.321444408
3247,2.3095135185
3248,2.297582629
3249,2.2781010645
3250,2.2586195
3251,2.243355201
3252,2.228090902
3253,2.2206285175
3254,2.213166133
3255,2.2056912459999998
3256,2.198216359
3257,2.194628065
3258,2.191039771
3259,2.1895591225
3260,2.188078474
3261,2.1862437635000003
3262,2.184409053
3263,2.178116526
3264,2.171823999
3265,2.1645804315
3266,2.157336864
3267,2.1530527504999997
3268,2.148768637
3269,2.146253539
3270,2.143738441
3271,2.1440709609999997
3272,2.144403481
3273,2.1440501789999997
3274,2.143696877
3275,2.1416605664999997
3276,2.139624256
3277,2.1546828959999997
3278,2.169741536
3279,2.193877669
3280,2.218013802
3281,2.224286437
3282,2.230559072
3283,2.2301407125
3284,2.229722353
3285,2.227714593
3286,2.225706833
3287,2.2357935665
3288,2.2458803
3289,2.2504264015
3290,2.254972503
3291,2.2483115285
3292,2.241650554
3293,2.2330304835000003
3294,2.224410413
3295,2.2172216085
3296,2.210032804
3297,2.20424979
3298,2.198466776
3299,2.195337282
3300,2.192207788
3301,2.1905601815
3302,2.188912575
3303,2.185660277
3304,2.182407979
3305,2.179448943
3306,2.176489907
3307,2.1761982425
3308,2.175906578
3309,2.178177733
3310,2.180448888
3311,2.182908448
3312,2.185368008
3313,2.1873279730000004
3314,2.189287938
3315,2.1914570854999997
3316,2.193626233
3317,2.1947110729999997
3318,2.195795913
3319,2.1942104374999998
3320,2.192624962
3321,2.1898304415
3322,2.187035921
3323,2.1870776220000003
3324,2.187119323
3325,2.1955273484999998
3326,2.203935374
3327,2.221892776
3328,2.239850178
3329,2.265458546
3330,2.291066914
3331,2.3132514449999997
3332,2.335435976
3333,2.4824430015
3334,2.629450027
3335,2.6392940124999997
3336,2.649137998
3337,2.6515833575
3338,2.654028717
3339,2.6494678179999998
3340,2.644906919
3341,2.63152222
3342,2.618137521
3343,2.46991733
3344,2.321697139
3345,2.3081683985
3346,2.294639658
3347,2.2902061255
3348,2.285772593
3349,2.2890922145
3350,2.292411836
3351,2.2965741815
3352,2.300736527
3353,2.3021035149999998
3354,2.303470503
3355,2.302566157
3356,2.301661811
3357,2.298949501
3358,2.296237191
3359,2.2981924675
3360,2.300147744
3361,2.3134502505
3362,2.326752757
3363,2.4829630495
3364,2.639173342
3365,2.6449315159999998
3366,2.65068969
3367,2.4913342855
3368,2.331978881
3369,2.308413641
3370,2.284848401
3371,2.2756760805000003
3372,2.26650376
3373,2.2657067595
3374,2.264909759
3375,2.268476025
3376,2.272042291
3377,2.2797476975
3378,2.287453104
3379,2.2972287825
3380,2.307004461
3381,2.3205245305
3382,2.3340446
3383,2.4787661045
3384,2.623487609
3385,2.629615621
3386,2.635743633
3387,2.6313995105
3388,2.627055388
3389,2.4847251935
3390,2.342394999
3391,2.323711006
3392,2.305027013
3393,2.2872128145
3394,2.269398616
3395,2.2646589305
3396,2.259919245
3397,2.268541257
3398,2.277163269
3399,2.2915579299999997
3400,2.305952591
3401,2.3163316050000002
3402,2.326710619
3403,2.3324859745
3404,2.33826133
3405,2.4795602944999997
3406,2.620859259
3407,2.622173434
3408,2.623487609
3409,2.6194284845
3410,2.61536936
3411,2.612883345
3412,2.61039733
3413,2.4765438195
3414,2.342690309
3415,2.3386836675
3416,2.334677026
3417,2.3293876740000004
3418,2.324098322
3419,2.3195708905
3420,2.315043459
3421,2.3187072855
3422,2.322371112
3423,2.4645085255
3424,2.606645939
3425,2.6222988259999997
3426,2.637951713
3427,2.6551673385
3428,2.672382964
3429,2.6901332585
3430,2.707883553
3431,2.7201418945
3432,2.732400236
3433,2.7365616680000002
3434,2.7407231
3435,2.735308952
3436,2.729894804
3437,2.7109164675
3438,2.691938131
3439,2.6674824745
3440,2.643026818
3441,2.4930273165
3442,2.343027815
3443,2.3323203550000002
3444,2.321612895
3445,2.3183913295
3446,2.315169764
3447,2.317696352
3448,2.32022294
3449,2.3235931945
3450,2.326963449
3451,2.327237356
3452,2.327511263
3453,2.328354123
3454,2.329196983
3455,2.3319580855
3456,2.334719188
3457,2.3387680305
3458,2.342816873
3459,2.4767477975
3460,2.610678722
3461,2.612648741
3462,2.61461876
3463,2.6185134065
3464,2.622408053
3465,2.6296630785
3466,2.636918104
3467,2.644673879
3468,2.652429654
3469,2.6466473225
3470,2.640864991
3471,2.636049753
3472,2.631234515
3473,2.6406799675
3474,2.65012542
3475,2.6689809765000003
3476,2.687836533
3477,2.7037623795
3478,2.719688226
3479,2.7280773755
3480,2.736466525
3481,2.7366793275
3482,2.73689213
3483,2.7305106355
3484,2.724129141
3485,2.709424722
3486,2.694720303
3487,2.6746331999999997
3488,2.654546097
3489,2.6348404455
3490,2.615134794
3491,2.4737676124999997
3492,2.332400431
3493,2.3291762945
3494,2.325952158
3495,2.3252569575
3496,2.324561757
3497,2.3244353645
3498,2.324308972
3499,2.3228977505
3500,2.321486529
3501,2.3203914560000003
3502,2.319296383
3503,2.316854167
3504,2.314411951
3505,2.3120127024999997
3506,2.309613454
3507,2.3093399095000002
3508,2.309066365
3509,2.315550243
3510,2.322034121
3511,2.465512285
3512,2.608990449
3513,2.618539386
3514,2.628088323
3515,2.6214708205
3516,2.614853318
3517,2.4740062855
3518,2.333159253
3519,2.3352674804999998
3520,2.337375708
3521,2.4739334175
3522,2.610491127
3523,2.6165669295000002
3524,2.622642732
3525,2.6244265215
3526,2.626210311
3527,2.6256469635
3528,2.625083616
3529,2.6228775765
3530,2.620671537
3531,2.618630351
3532,2.616589165
3533,2.6109611690000003
3534,2.605333173
3535,2.464252336
3536,2.323171499
3537,2.308064874
3538,2.292958249
3539,2.2809266834999997
3540,2.268895118
3541,2.2638830855
3542,2.258871053
3543,2.2567331685000003
3544,2.254595284
3545,2.253338024
3546,2.252080764
3547,2.2490433605
3548,2.246005957
3549,2.245084535
3550,2.244163113
3551,2.2436605729999997
3552,2.243158033
3553,2.2417134405
3554,2.240268848
3555,2.238803639
3556,2.23733843
3557,2.2327355805
3558,2.228132731
3559,2.217265899
3560,2.206399067
3561,2.1962171075
3562,2.186035148
3563,2.1820750885000004
3564,2.178115029
3565,2.1786984680000003
3566,2.179281907
3567,2.184201508
3568,2.189121109
3569,2.1993054384999997
3570,2.209489768
3571,2.2277269195000002
3572,2.245964071
3573,2.2755376125
3574,2.305111154
3575,2.472330201
3576,2.639549248
3577,2.6616662059999996
3578,2.683783164
3579,2.682934945
3580,2.682086726
3581,2.6583045035
3582,2.634522281
3583,2.4673350125000004
3584,2.300147744
3585,2.271276008
3586,2.242404272
3587,2.2278060935
3588,2.213207915
3589,2.2045853705000003
3590,2.195962826
3591,2.1880183005
3592,2.180073775
3593,2.1737833095
3594,2.167492844
3595,2.1629765704999997
3596,2.158460297
3597,2.157919384
3598,2.157378471
3599,2.159355099
3600,2.161331727
3601,2.164266551
3602,2.167201375
3603,2.170262475
3604,2.173323575
3605,2.174823407
3606,2.176323239
3607,2.175281653
3608,2.174240067
3609,2.1720324475
3610,2.169824828
3611,2.1677220275
3612,2.165619227
3613,2.1770990775000003
3614,2.188578928
3615,2.2076029385
3616,2.226626949
3617,2.241386545
3618,2.256146141
3619,2.2700982135
3620,2.284050286
3621,2.3008100364999997
3622,2.317569787
3623,2.464921581
3624,2.612273375
3625,2.623350855
3626,2.634428335
3627,2.6413365035
3628,2.648244672
3629,2.6517716765
3630,2.655298681
3631,2.6440650110000004
3632,2.632831341
3633,2.4764007885000003
3634,2.319970236
3635,2.2909511184999998
3636,2.261932001
3637,2.244509516
3638,2.227087031
3639,2.2109616169999997
3640,2.194836203
3641,2.183996575
3642,2.173156947
3643,2.1664536145
3644,2.159750282
3645,2.1520353155
3646,2.144320349
3647,2.135348269
3648,2.126376189
3649,2.1168153285
3650,2.107254468
3651,2.1025724605000002
3652,2.097890453
3653,2.1091453500000004
3654,2.120400247
3655,2.127395064
3656,2.134389881
3657,2.139895492
3658,2.145401103
3659,2.155947326
3660,2.166493549
3661,2.1944693315
3662,2.222445114
3663,2.2437193815
3664,2.264993649
3665,2.282507614
3666,2.300021579
3667,2.315473322
3668,2.330925065
3669,2.4776992115
3670,2.624473358
3671,2.6419559589999997
3672,2.65943856
3673,2.6713752365
3674,2.683311913
3675,2.689275491
3676,2.695239069
3677,2.693871512
3678,2.692503955
3679,2.684515729
3680,2.676527503
3681,2.6507820879999997
3682,2.625036673
3683,2.47029268
3684,2.315548687
3685,2.3089837975
3686,2.302418908
3687,2.297982813
3688,2.293546718
3689,2.2864466465
3690,2.279346575
3691,2.274393575
3692,2.269440575
3693,2.268832196
3694,2.268223817
3695,2.2656440635
3696,2.26306431
3697,2.2593956410000002
3698,2.255726972
3699,2.2510340095
3700,2.246341047
3701,2.252354499
3702,2.258367951
3703,2.2690252255
3704,2.2796825
3705,2.2873922909999997
3706,2.295102082
3707,2.3020210995
3708,2.308940117
3709,2.323938123
3710,2.338936129
3711,2.49030001
3712,2.641663891
3713,2.6649859080000002
3714,2.688307925
3715,2.7081796855
3716,2.728051446
3717,2.7341744175000002
3718,2.740297389
3719,2.739280495
3720,2.738263601
3721,2.7334174730000003
3722,2.728571345
3723,2.7267991370000004
3724,2.725026929
3725,2.7246252855
3726,2.724223642
3727,2.7216725175
3728,2.719121393
3729,2.7150602470000003
3730,2.710999101
3731,2.7106450335
3732,2.710290966
3733,2.7130767395
3734,2.715862513
3735,2.7206573645
3736,2.725452216
3737,2.7293753625
3738,2.733298509
3739,2.7333221485
3740,2.733345788
3741,2.733440347
3742,2.733534906
3743,2.734173208
3744,2.73481151
3745,2.7342441275000002
3746,2.733676745
3747,2.7353080825
3748,2.73693942
3749,2.7364192455
3750,2.735899071
3751,2.7351897995
3752,2.734480528
3753,2.7321167635
3754,2.729752999
3755,2.7304147795
3756,2.73107656
3757,2.7349302035000003
3758,2.738783847
3759,2.747207131
3760,2.755630415
3761,2.7681166845
3762,2.780602954
3763,2.796150175
3764,2.811697396
3765,2.8263712615000003
3766,2.841045127
3767,2.854768965
3768,2.868492803
3769,2.8771302370000003
3770,2.885767671
3771,2.8872479689999997
3772,2.888728267
3773,2.8840734365
3774,2.879418606
3775,2.8714521595000004
3776,2.863485713
3777,2.853312915
3778,2.843140117
3779,2.83493059
3780,2.826721063
3781,2.820040878
3782,2.813360693
3783,2.807825974
3784,2.802291255
3785,2.799798363
3786,2.797305471
3787,2.7999645845
3788,2.802623698
3789,2.8026474439999998
3790,2.80267119
3791,2.7982081855
3792,2.793745181
3793,2.783404729
3794,2.773064277
3795,2.7657442325000003
3796,2.758424188
3797,2.7566722015
3798,2.754920215
3799,2.754825524
3800,2.754730833
3801,2.7569090125
3802,2.759087192
3803,2.7634927879999998
3804,2.767898384
3805,2.7784014435
3806,2.788904503
3807,2.8060768075
3808,2.823249112
3809,2.8392204515
3810,2.855191791
3811,2.8689281065000003
3812,2.882664422
3813,2.892313359
3814,2.901962296
3815,2.9053565815000004
3816,2.908750867
3817,2.9078902045
3818,2.907029542
3819,2.902871007
3820,2.898712472
3821,2.894388983
3822,2.890065494
3823,2.8880598245
3824,2.886054155
3825,2.8680024705
3826,2.849950786
3827,2.8321072430000003
3828,2.8142637
3829,2.8082774775
3830,2.802291255
3831,2.792917409
3832,2.783543563
3833,2.7773085535
3834,2.771073544
3835,2.765553967
3836,2.76003439
3837,2.75324104
3838,2.74644769
3839,2.741197024
3840,2.735946358
3841,2.732896947
3842,2.729847536
3843,2.7281696955
3844,2.726491855
3845,2.7256885124999997
3846,2.72488517
3847,2.7243417799999996
3848,2.72379839
3849,2.7239637654999997
3850,2.724129141
3851,2.728406518
3852,2.732683895
3853,2.7445596215
3854,2.756435348
3855,2.769847156
3856,2.783258964
3857,2.7940812315
3858,2.804903499
3859,2.8127686355
3860,2.820633772
3861,2.816379428
3862,2.812125084
3863,2.8012740335
3864,2.790422983
3865,2.784659372
3866,2.778895761
3867,2.778042259
3868,2.777188757
3869,2.7778288745
3870,2.778468992
3871,2.767854658
3872,2.757240324
3873,2.7298955785
3874,2.702550833
3875,2.6741049285000003
3876,2.645659024
3877,2.6289192955000003
3878,2.612179567
3879,2.4718052265
3880,2.331430886
3881,2.324774053
3882,2.31811722
3883,2.3114669415
3884,2.304816663
3885,2.293530433
3886,2.282244203
3887,2.2727381355
3888,2.263232068
3889,2.261596621
3890,2.259961174
3891,2.2614288645
3892,2.262896555
3893,2.2596680605
3894,2.256439566
3895,2.2404877169999997
3896,2.224535868
3897,2.2130874955
3898,2.201639123
3899,2.2027246185
3900,2.203810114
3901,2.222918761
3902,2.242027408
3903,2.273821709
3904,2.30561601
3905,2.4717368774999997
3906,2.637857745
3907,2.660749766
3908,2.683641787
3909,2.695408675
3910,2.707175563
3911,2.7169518545
3912,2.726728146
3913,2.7330634255
3914,2.739398705
3915,2.739327759
3916,2.739256813
3917,2.7267804885
3918,2.714304164
3919,2.6918368135
3920,2.669369463
3921,2.644551213
3922,2.619732963
3923,2.4683355615
3924,2.31693816
3925,2.308900429
3926,2.300862698
3927,2.296637267
3928,2.292411836
3929,2.2895753484999997
3930,2.286738861
3931,2.2807336615000002
3932,2.274728462
3933,2.2695884175
3934,2.264448373
3935,2.2591027155
3936,2.253757058
3937,2.25233227
3938,2.250907482
3939,2.253883119
3940,2.256858756
3941,2.2571941225
3942,2.257529489
3943,2.2527311635
3944,2.247932838
3945,2.242656563
3946,2.237380288
3947,2.2364803880000004
3948,2.235580488
3949,2.2504967975000003
3950,2.265413107
3951,2.2896178385
3952,2.31382257
3953,2.466331971
3954,2.618841372
3955,2.6358706605
3956,2.652899949
3957,2.6641249555
3958,2.675349962
3959,2.6838326534999997
3960,2.692315345
3961,2.7037111375
3962,2.71510693
3963,2.7154138845
3964,2.715720839
3965,2.7070600235
3966,2.698399208
3967,2.6841432870000004
3968,2.669887366
3969,2.647297718
3970,2.62470807
3971,2.4730341175
3972,2.321360165
3973,2.3092611655
3974,2.297162166
3975,2.2863650835
3976,2.275568001
3977,2.2669260515
3978,2.258284102
3979,2.2505535625000004
3980,2.242823023
3981,2.2373395565000003
3982,2.23185609
3983,2.227903257
3984,2.223950424
3985,2.2201462085
3986,2.216341993
3987,2.20796785
3988,2.199593707
3989,2.192251538
3990,2.184909369
3991,2.180887143
3992,2.176864917
3993,2.1749692755
3994,2.173073634
3995,2.178532886
3996,2.183992138
3997,2.2145802034999997
3998,2.245168269
3999,2.2825481940000003
4000,2.319928119
4001,2.48333418
4002,2.646740241
4003,2.6721923645
4004,2.697644488
4005,2.719562218
4006,2.741479948
4007,2.7578883559999996
4008,2.774296764
4009,2.7838311145
4010,2.793365465
4011,2.794314801
4012,2.795264137
4013,2.7863212755
4014,2.777378414
4015,2.758956154
4016,2.740533894
4017,2.7163538915
4018,2.692173889
4019,2.6566808330000002
4020,2.621187777
4021,2.4708106535
4022,2.32043353
4023,2.3052459205
4024,2.290058311
4025,2.277484035
4026,2.264909759
4027,2.2552274905000003
4028,2.245545222
4029,2.24026989
4030,2.234994558
4031,2.2428672185
4032,2.250739879
4033,2.2629020750000004
4034,2.275064271
4035,2.2803974265
4036,2.285730582
4037,2.2821816725
4038,2.278632763
4039,2.2769534595
4040,2.275274156
4041,2.2754210785
4042,2.275568001
4043,2.2832964445
4044,2.291024888
4045,2.3102373734999997
4046,2.329449859
4047,2.4934562135
4048,2.657462568
4049,2.6863083605
4050,2.715154153
4051,2.7288847215
4052,2.74261529
4053,2.7538590894999997
4054,2.765102889
4055,2.775912419
4056,2.786721949
4057,2.7962164785
4058,2.805711008
4059,2.8078488855
4060,2.809986763
4061,2.8060677725
4062,2.802148782
4063,2.790617111
4064,2.77908544
4065,2.75801243
4066,2.73693942
4067,2.712364407
4068,2.687789394
4069,2.6727906380000004
4070,2.657791882
4071,2.6437853075
4072,2.629778733
4073,2.6215185625000004
4074,2.613258392
4075,2.476582301
4076,2.33990621
4077,2.3363430235
4078,2.332779837
4079,2.3331170995
4080,2.333454362
4081,2.335140928
4082,2.336827494
4083,2.337333546
4084,2.337839598
4085,2.3366167045
4086,2.335393811
4087,2.336216077
4088,2.337038343
4089,2.3366377395
4090,2.336237136
4091,2.4727544755
4092,2.609271815
4093,2.6271598755000003
4094,2.645047936
4095,2.6705679665
4096,2.696087997
4097,2.7246756024999996
4098,2.753263208
4099,2.7807935185
4100,2.808323829
4101,2.8282560639999996
4102,2.848188299
4103,2.8525716855
4104,2.856955072
4105,2.852262083
4106,2.847569094
4107,2.8409275215
4108,2.834285949
4109,2.828458425
4110,2.822630901
4111,2.814384716
4112,2.806138531
4113,2.79128434
4114,2.776430149
4115,2.7458629854999996
4116,2.715295822
4117,2.6986205935
4118,2.681945365
4119,2.6700568075
4120,2.65816825
4121,2.6493286515000003
4122,2.640489053
4123,2.631941392
4124,2.623393731
4125,2.6140821625
4126,2.604770594
4127,2.4705671165
4128,2.336363639
4129,2.3368275025000003
4130,2.337291366
4131,2.3381348355
4132,2.338978305
4133,2.33874634
4134,2.338514375
4135,2.3388096039999997
4136,2.339104833
4137,2.3395055215
4138,2.33990621
4139,2.4762539585
4140,2.612601707
4141,2.634138347
4142,2.655674987
4143,2.6883193315
4144,2.720963676
4145,2.742322661
4146,2.763681646
4147,2.777526878
4148,2.79137211
4149,2.805836526
4150,2.820300942
4151,2.8357689964999997
4152,2.851237051
4153,2.8590541675
4154,2.866871284
4155,2.8661321355
4156,2.865392987
4157,2.8561714504999998
4158,2.846949914
4159,2.8283970665
4160,2.809844219
4161,2.7806306295
4162,2.75141704
4163,2.714537534
4164,2.677658028
4165,2.6571236355
4166,2.636589243
4167,2.6253459935
4168,2.614102744
4169,2.613821291
4170,2.613539838
4171,2.6145249699999997
4172,2.615510102
4173,2.6179969595
4174,2.620483817
4175,2.620530747
4176,2.620577677
4177,2.620648072
4178,2.620718467
4179,2.6189118665
4180,2.617105266
4181,2.6145486095
4182,2.611991953
4183,2.6117105394999998
4184,2.611429126
4185,2.6146660185
4186,2.617902911
4187,2.622643476
4188,2.627384041
4189,2.636874099
4190,2.646364157
4191,2.660574466
4192,2.674784775
4193,2.6993624575
4194,2.72394014
4195,2.7507066919999996
4196,2.777473244
4197,2.799243701
4198,2.821014158
4199,2.836244709
4200,2.85147526
4201,2.859244806
4202,2.867014352
4203,2.867443571
4204,2.86787279
4205,2.858316342
4206,2.848759894
4207,2.8312979235
4208,2.813835953
4209,2.7880245595
4210,2.762213166
4211,2.7260383939999997
4212,2.689863622
4213,2.67260467
4214,2.655345718
4215,2.645826543
4216,2.636307368
4217,2.6318457045
4218,2.627384041
4219,2.623159631
4220,2.618935221
4221,2.6162140755000003
4222,2.61349293
4223,2.6114761625
4224,2.609459395
4225,2.474978062
4226,2.340496729
4227,2.3399484005
4228,2.339400072
4229,2.340011672
4230,2.340623272
4231,2.475697896
4232,2.61077252
4233,2.6165668185
4234,2.622361117
4235,2.630931688
4236,2.639502259
4237,2.6546241884999997
4238,2.669746118
4239,2.691954311
4240,2.714162504
4241,2.7351568769999997
4242,2.75615125
4243,2.7696102414999997
4244,2.783069233
4245,2.7862478485
4246,2.789426464
4247,2.7892841099999997
4248,2.789141756
4249,2.7929624994999998
4250,2.796783243
4251,2.7990860945
4252,2.801388946
4253,2.8002255645
4254,2.799062183
4255,2.788172884
4256,2.777283585
4257,2.7506591125
4258,2.72403464
4259,2.6721888345
4260,2.620343029
4261,2.4691037925
4262,2.317864556
4263,2.3051171805
4264,2.292369805
4265,2.2779057865
4266,2.263441768
4267,2.248088277
4268,2.232734786
4269,2.217646181
4270,2.202557576
4271,2.1905655045
4272,2.178573433
4273,2.1707642094999997
4274,2.162954986
4275,2.1584610625
4276,2.153967139
4277,2.1508273725000002
4278,2.147687606
4279,2.14340663
4280,2.139125654
4281,2.1371108195
4282,2.135095985
4283,2.1517732795
4284,2.168450574
4285,2.2159252005
4286,2.263399827
4287,2.2954344745000004
4288,2.327469122
4289,2.4823815375000002
4290,2.637293953
4291,2.657499544
4292,2.677705135
4293,2.693289965
4294,2.708874795
4295,2.7196920505
4296,2.730509306
4297,2.7358527155
4298,2.741196125
4299,2.7390677725000003
4300,2.73693942
4301,2.7302744065
4302,2.723609393
4303,2.711664725
4304,2.699720057
4305,2.6767097705
4306,2.653699484
4307,2.4851503944999997
4308,2.316601305
4309,2.29759604
4310,2.278590775
4311,2.265691969
4312,2.252793163
4313,2.241048588
4314,2.229304013
4315,2.2192298085
4316,2.209155604
4317,2.2000142615
4318,2.190872919
4319,2.1842439445
4320,2.17761497
4321,2.1737615455
4322,2.169908121
4323,2.1680551115
4324,2.166202102
4325,2.159148772
4326,2.152095442
4327,2.146774033
4328,2.141452624
4329,2.1360939935
4330,2.130735363
4331,2.140708405
4332,2.150681447
4333,2.173635108
4334,2.196588769
4335,2.2355326895
4336,2.27447661
4337,2.3054412084999996
4338,2.336405807
4339,2.49288945
4340,2.649373093
4341,2.6669080175
4342,2.684442942
4343,2.6940395225
4344,2.703636103
4345,2.7082382540000003
4346,2.712840405
4347,2.7117781240000003
4348,2.710715843
4349,2.70340192
4350,2.696087997
4351,2.6856247805
4352,2.675161564
4353,2.6629726505
4354,2.650783737
4355,2.6391073645
4356,2.627430992
4357,2.622080455
4358,2.616729918
4359,2.615627428
4360,2.614524938
4361,2.6151113485
4362,2.615697759
4363,2.6150644375
4364,2.614431116
4365,2.479024793
4366,2.34361847
4367,2.3361970015
4368,2.328775533
4369,2.3232147695
4370,2.317654006
4371,2.3134864354999998
4372,2.309318865
4373,2.305385189
4374,2.301451513
4375,2.296658479
4376,2.291865445
4377,2.283884638
4378,2.275903831
4379,2.271266721
4380,2.266629611
4381,2.2698395765
4382,2.273049542
4383,2.2840127535
4384,2.294975965
4385,2.306967717
4386,2.318959469
4387,2.3294117505000003
4388,2.339864032
4389,2.4766081195
4390,2.613352207
4391,2.6170822675
4392,2.620812328
4393,2.621962215
4394,2.623112102
4395,2.6194987605
4396,2.615885419
4397,2.479393334
4398,2.342901249
4399,2.3353326780000003
4400,2.327764107
4401,2.3162062465
4402,2.304648386
4403,2.281675868
4404,2.25870335
4405,2.245907369
4406,2.233111388
4407,2.2295973125
4408,2.226083237
4409,2.223114451
4410,2.220145665
4411,2.213481176
4412,2.206816687
4413,2.205334277
4414,2.203851867
4415,2.2029333565
4416,2.202014846
4417,2.2003034155
4418,2.198591985
4419,2.1976529730000003
4420,2.196713961
4421,2.1961714815
4422,2.195629002
4423,2.188789222
4424,2.181949442
4425,2.176845068
4426,2.171740694
4427,2.170907701
4428,2.170074708
4429,2.1723656915
4430,2.174656675
4431,2.181221613
4432,2.187786551
4433,2.200497233
4434,2.213207915
4435,2.2295650504999998
4436,2.245922186
4437,2.261962573
4438,2.27800296
4439,2.2896641485
4440,2.301325337
4441,2.310016063
4442,2.318706789
4443,2.323340802
4444,2.327974815
4445,2.328354102
4446,2.328733389
4447,2.322541029
4448,2.316348669
4449,2.304779558
4450,2.293210447
4451,2.275453812
4452,2.257697177
4453,2.2493807675
4454,2.241064358
4455,2.2362091805
4456,2.231354003
4457,2.224788398
4458,2.218222793
4459,2.2202712365
4460,2.22231968
4461,2.2308128025
4462,2.239305925
4463,2.2503254205000003
4464,2.261344916
4465,2.2668824585
4466,2.272420001
4467,2.271475778
4468,2.270531555
4469,2.2675948234999996
4470,2.264658092
4471,2.262099989
4472,2.259541886
4473,2.255434193
4474,2.2513265
4475,2.241298412
4476,2.231270324
4477,2.2282376509999997
4478,2.225204978
4479,2.2326322445
4480,2.240059511
4481,2.257897713
4482,2.275735915
4483,2.297474034
4484,2.319212153
4485,2.467830283
4486,2.616448413
4487,2.62323097
4488,2.630013527
4489,2.634851871
4490,2.639690215
4491,2.643144712
4492,2.646599209
4493,2.6485974260000003
4494,2.650595643
4495,2.644156219
4496,2.637716795
4497,2.6239632664999997
4498,2.610209738
4499,2.4619951049999997
4500,2.313780472
4501,2.3034324095
4502,2.293084347
4503,2.287622276
4504,2.282160205
4505,2.2777937425
4506,2.27342728
4507,2.2739729325
4508,2.274518585
4509,2.2770585514999997
4510,2.279598518
4511,2.2812993629999996
4512,2.283000208
4513,2.284554443
4514,2.286108678
4515,2.2885247565
4516,2.290940835
4517,2.2947663155
4518,2.298591796
4519,2.3007156660000003
4520,2.302839536
4521,2.3020193485
4522,2.301199161
4523,2.3082055135
4524,2.315211866
4525,2.464751125
4526,2.614290384
4527,2.646515955
4528,2.678741526
4529,2.7129021905
4530,2.747062855
4531,2.7723740689999996
4532,2.797685283
4533,2.810633644
4534,2.823582005
4535,2.830790189
4536,2.837998373
4537,2.8413311485
4538,2.844663924
4539,2.8422356175
4540,2.839807311
4541,2.8285327845
4542,2.817258258
4543,2.7977450805
4544,2.778231903
4545,2.7485113265
4546,2.71879075
4547,2.6720780160000004
4548,2.625365282
4549,2.4653854665
4550,2.305405651
4551,2.305405651
4552,2.305405651
4553,2.306667913
4554,2.307930175
4555,2.2973765310000003
4556,2.286822887
4557,2.288062398
4558,2.289301909
4559,2.2891338265
4560,2.288965744
4561,2.2863610000000003
4562,2.283756256
4563,2.2799140025
4564,2.276071749
4565,2.273238709
4566,2.270405669
4567,2.268412765
4568,2.266419861
4569,2.2658325919999998
4570,2.265245323
4571,2.271519178
4572,2.277793033
4573,2.2902111265
4574,2.30262922
4575,2.3173251280000002
4576,2.332021036
4577,2.4764401475
4578,2.620859259
4579,2.636809059
4580,2.652758859
4581,2.6699441655
4582,2.687129472
4583,2.6975065125
4584,2.707883553
4585,2.712061936
4586,2.716240319
4587,2.7149180975
4588,2.713595876
4589,2.7062569874999998
4590,2.698918099
4591,2.6910207575
4592,2.683123416
4593,2.677235211
4594,2.671347006
4595,2.6669691385
4596,2.662591271
4597,2.6603797605
4598,2.65816825
4599,2.656662909
4600,2.655157568
4601,2.6539346989999997
4602,2.65271183
4603,2.6507603509999997
4604,2.648808872
4605,2.6462233485
4606,2.643637825
4607,2.6409827065
4608,2.638327588
4609,2.6366598039999998
4610,2.63499202
4611,2.634029101
4612,2.633066182
4613,2.632690442
4614,2.632314702
4615,2.631680683
4616,2.631046664
4617,2.6306709745
4618,2.630295285
4619,2.6329020175
4620,2.63550875
4621,2.6407954250000003
4622,2.6460821
4623,2.651372467
4624,2.656662834
4625,2.6633692665
4626,2.670075699
4627,2.6784376104999996
4628,2.686799522
4629,2.6958076765
4630,2.704815831
4631,2.711519891
4632,2.718223951
4633,2.721460055
4634,2.724696159
4635,2.7237511695
4636,2.72280618
4637,2.718130201
4638,2.713454222
4639,2.7056201085
4640,2.697785995
4641,2.6872038524999997
4642,2.67662171
4643,2.6641259479999997
4644,2.651630186
4645,2.639906208
4646,2.62818223
4647,2.6215646865
4648,2.614947143
4649,2.610960646
4650,2.606974149
4651,2.4733558225000003
4652,2.339737496
4653,2.337270505
4654,2.334803514
4655,2.33221098
4656,2.329618446
4657,2.3271954304999998
4658,2.324772415
4659,2.322771448
4660,2.320770481
4661,2.3181806355
4662,2.31559079
