name,N1,N2,N3,N4,NE1,NE2,NE3,NE4,NE6,NE7,NE8,E1,E2,E3,W1
2018-01-01 00:00:00,184.66006687709265,44.06371593475341,1.2605898720877509,0.0,1744.2480632237025,768.9443315778459,760.406494140625,685.6002501079015,1927.5230952671595,2605.061326708112,826.594352722168,2630.7132584708074,1995.1180267333984,490.05427701132635,1995.8911786760602
2018-01-01 01:00:00,45.144041606358115,46.835565567016594,1.1722864423479353,0.0,1284.2646394457136,710.212332861764,676.6570499965123,522.7890048708234,1794.1006251743859,2877.3982674734934,848.51564679827,2720.830045427595,1985.3824397495814,537.8824165889196,2000.0
2018-01-01 02:00:00,24.471376964024135,40.15241486685616,0.8008081572396414,0.0,862.1068545750209,565.7452140535627,507.11658341544006,330.6229523250035,1576.211929321289,2883.1703240530833,841.7350224086216,2849.1002900259837,1987.8814479282923,532.6620612825666,2000.0
2018-01-01 03:00:00,56.09359604971749,83.77753189631869,0.0,0.036292927605765204,726.5122958592005,482.3221240724836,453.1332050051008,367.0439515795027,1583.059583391462,2865.201554979597,834.2500414167131,2932.565770830427,1995.4077420915876,492.96989781515936,2000.0
2018-01-01 04:00:00,119.51013020106723,113.93182073320662,0.0,0.3957271575927734,673.7285069056918,503.39386803763256,513.2896218981062,392.3013721193586,1535.3900364467074,2885.565229143415,855.4444994245256,2904.386411394392,1980.4581233433314,378.52101666586736,2000.0
2018-01-01 05:00:00,227.14937482561385,141.13442557198658,0.0,7.373134749276296,589.0317644391741,507.73024899618963,525.55559022086,370.0306688036237,1359.5521926879883,2957.0339257376536,877.6778493608746,2790.3714997427805,1935.4207393101283,341.1114011492048,2000.0
2018-01-01 06:00:00,306.02801186697826,164.57751137869698,1.01593017578125,17.269598415919713,517.5932884216309,488.6133228029523,482.35817296164373,319.2124366760254,1081.9991043635775,2951.718030657087,834.0947287423269,2657.7659470694402,1782.4749537876673,345.83589008876254,1997.4929537091934
2018-01-01 07:00:00,305.0595555986677,185.19663674490792,9.612962859017507,24.665465695517405,486.07086454119,428.7284408296858,408.8569913591657,269.8964527675084,834.0074130467005,2881.860547746931,749.3445532662527,2576.5243394034246,1520.2887398856026,311.59355299813404,1925.3650447300504
2018-01-01 08:00:00,256.1894280569894,242.22104753766743,6.0941989081246515,53.25406551361083,477.50226429530557,325.3616537366595,322.3134381430489,225.52906445094519,644.2490986415318,2587.626252855573,613.4993144444056,2227.8499603271484,1391.7431967599052,217.42698124476843,1535.0973946707588
2018-01-01 09:00:00,230.11972154889787,302.4044309343611,10.736529486519949,110.27164459228516,441.6504178728376,243.29243387494768,247.40041324070523,183.99034908839636,527.5811604091099,1953.204151562282,455.6854997362409,1767.2370059149607,1340.465143748692,127.26189477103095,806.6439696720669
2018-01-01 10:00:00,143.31451416015625,569.2228998456683,73.95241124289375,338.35513251168385,450.0893865312849,73.39456013270787,86.56734739031108,98.52966036115373,325.8354459490095,1196.8061072485787,225.33389500209265,1463.1107670920235,693.5366358075822,105.77002661568778,87.26769242967876
2018-01-01 11:00:00,83.33112989153182,373.05796486990795,361.8134771074568,425.3546987261091,395.3744207109724,41.48545265197754,57.832856178283684,113.66643360682896,326.216915675572,690.4398168836323,120.5871718270438,966.3298743111746,485.4695592607771,84.64196613856726,994.0361091068812
2018-01-01 12:00:00,73.35971151079451,273.1531415666853,708.4388051714216,447.7851186479841,502.8437750680106,44.702635151999324,86.06392724173409,201.0720866067069,352.00856072562084,442.9078510829381,79.39699717930384,594.3066052028112,405.08730752127514,91.41466958182198,1969.9592372349332
2018-01-01 13:00:00,77.70010948181152,224.25533839634488,758.2940646580288,517.6974330629621,537.7561432974678,50.922625746045796,110.3207996913365,270.2995504651751,570.5915314810617,347.5627653939384,83.77686636788503,402.56857190813344,324.2344175066267,108.02627563476562,2000.0
2018-01-01 14:00:00,92.55027362278528,239.47813306535997,1029.0048667362755,542.056894302368,535.3904042925153,55.303302833012175,110.29421397617885,267.0971461704799,777.4533816746304,421.2351730891637,104.1309438432966,353.1288610185896,335.546806880406,152.50746182032995,2000.0
2018-01-01 15:00:00,100.58739934648786,290.55369240897045,960.1962157658169,458.49697930472234,537.544754573277,55.790456363133025,104.06038829258509,246.31195749555314,844.5780822208949,408.249991280692,108.07953698294503,336.5743528093611,461.941773550851,198.6166136605399,1994.6793256487167
2018-01-01 16:00:00,128.223945072719,402.3479734148298,856.5049239567347,452.24032742636547,583.0753598894391,77.40783418927873,115.21305084228516,243.99287360055106,804.4623443058558,450.69684301103877,116.55987058367049,407.0620945521764,542.3280988420759,295.1258931841169,1983.9989253452848
2018-01-01 17:00:00,236.89227512904577,501.4812741960798,622.0911707196916,382.8866039003645,588.7022972106934,119.56258773803712,165.74627331324987,288.42429433550154,806.6676684788295,514.5467213221959,152.52081326075964,725.1173768724715,581.7735535757881,415.27119023459295,1994.5246342250277
2018-01-01 18:00:00,362.08527428763256,495.5569948468889,396.529415675572,286.84396743774414,581.999043055943,202.5473254067557,238.41731207711356,345.7056726728167,1014.8383208683559,632.5574806758336,222.3268645150321,1166.6346890585764,649.660723549979,476.4089379991804,1987.8784724644254
2018-01-01 19:00:00,443.17353112357,459.5979826790946,308.00221306937084,246.27762522016252,719.5495196751185,302.89577756609236,328.21717943464006,405.6710038866316,1211.627129146031,803.7876401628768,281.2760693686349,1587.3337371008738,777.4857589176723,588.7376717158726,1857.7408381870814
2018-01-01 20:00:00,577.624865940639,558.9684622628348,212.504392351423,220.85877827235632,872.8364058903285,406.3292298998151,448.75526768820623,494.8869977678571,1244.033179964338,940.8056054796491,348.70606831141885,2161.501203264509,1061.9134971073695,598.1384107044764,1595.6320081438334
2018-01-01 21:00:00,856.0082503727505,572.232859475272,131.33523327963692,193.66384914943148,952.6139327457972,506.1913285936628,568.0575745446341,588.7298549924577,1287.4465669904434,1165.3980118887766,443.35060460226873,2407.984869820731,1323.1547491891042,613.6224712644305,1333.429397855486
2018-01-01 22:00:00,936.3305159977505,514.2232077462332,121.27947739192417,143.505825315203,1003.1154223850795,531.3522849764142,616.635731288365,670.4120091029575,1336.406353541783,748.3766351427352,377.4579082216535,2454.8704964773992,797.54729952131,635.287128176008,1453.9568764822823
2018-01-01 23:00:00,681.3376426696778,265.87145669119695,42.14966229030064,49.57409586225236,1024.6322699955529,521.5389762605939,604.7895738056727,671.110303061349,1441.427503313337,851.1926651000978,403.7410531725202,2467.2758919852117,790.3498717716761,688.6704853602819,1352.3403099605016
2018-01-02 00:00:00,384.4143186296736,68.71726989746094,84.29335321698868,9.443521159035818,901.1795112064907,386.242321559361,493.4186731066023,574.9686002731323,1451.7277308872767,935.4229177747455,385.99031312125067,2529.886109488351,699.69425201416,748.340197971889,1499.9258858816963
2018-01-02 01:00:00,190.6391852242606,53.4591429574149,166.1719948904855,25.43380226407732,807.424361365182,270.0885908944266,359.5265899385725,441.5645156587873,1327.396971838815,923.9551407950265,343.58657428196494,2503.379958016532,717.5501414707728,651.9970246723719,1081.3855784279958
2018-01-02 02:00:00,199.32974679129467,111.12894126347133,88.04597445896694,4.913487774985176,875.7133075169155,169.13296154567172,258.8404178619385,406.74579484122137,1189.2313480377195,836.2071786608014,250.01499993460519,2321.789605276925,810.078627722604,561.6336175373622,729.6038218906947
2018-01-02 03:00:00,174.92034367152624,22.774982452392575,26.958425385611395,0.41723064013889855,817.162902014596,200.8274691445487,356.66220528738836,607.4312789099557,1542.5055367606026,747.510542188372,257.99670219421387,2420.7793644496373,981.4069816044398,564.4304411751883,818.2523795536586
2018-01-02 04:00:00,25.92461926596505,1.159823281424386,21.70601027352469,0.2772048541477748,663.0644117082869,187.37737110682897,321.6026987348284,438.07745320456365,1501.6231536865234,841.7949404035296,275.623505456107,2160.1017543247767,1249.4176864624021,389.94768006461004,403.1003270830427
2018-01-02 05:00:00,0.5692768096923828,0.44398784637451166,168.0440248761858,15.279387405940462,521.4826447623116,107.98044749668666,176.65978840419226,195.76054981776647,953.3686229160854,892.4360888344901,216.42381123134066,1342.350493158613,1432.3136465890066,188.41940334865026,1082.0737974984304
2018-01-02 06:00:00,0.0,12.691574777875626,355.1368032182966,117.3712594168527,377.87831170218334,11.178511892046247,35.55716242109026,54.31818008422852,397.85654885428295,424.2631367274693,74.90215301513672,529.4612339564733,932.2780200413295,48.09418644223895,1574.1133008684428
2018-01-02 07:00:00,0.0,218.68966238839286,630.2071980067661,221.86952999659945,281.67164666312084,0.0,0.06340588842119489,0.9604297365461076,108.88857705252511,114.53911747251239,4.115099906921387,226.27183914184573,417.15138299124584,34.07426936285836,1942.4520656040738
2018-01-02 08:00:00,60.473775863647454,543.7883240836007,985.1216861179897,363.94257886069164,163.24378967285156,0.0,0.0,17.471963678087505,29.583473205566403,1.3127660751342773,0.0,216.91309792654855,125.93972137996128,104.47437013898578,2000.0
2018-01-02 09:00:00,362.7086911882673,826.3743945530482,1284.4942774091446,547.430283682687,23.042902946472168,7.238092422485351,9.577417033059255,33.752881799425396,47.524089813232415,0.009017842156546456,0.06284066608973911,218.41976165771487,96.74502032143728,47.48766251972743,2000.0
2018-01-02 10:00:00,794.7358199528285,1095.539058957781,1635.8135768345421,772.7467673165456,0.0,74.38974108014787,39.36540365219116,33.93359082085746,27.526304381234304,17.71834066935948,9.611047336033412,234.5239612034389,102.65287263052805,189.90036419459753,2000.0
2018-01-02 11:00:00,1485.7858930315288,1624.6915544782366,1824.7469493321007,981.4989362444196,0.0,255.23926871163502,250.3974369594029,331.9263526371547,528.7350927080428,244.82378278459822,124.88299778529576,617.7411011287145,154.31404658726282,262.986775806972,2000.0
2018-01-02 12:00:00,1826.33729662214,1824.2460795811244,1697.14845929827,980.0378308977398,0.0,667.3916271754674,733.0850873674665,847.271510532924,1429.2586190359932,933.1485271453859,464.9854455675397,1075.7519347327095,408.80263192313055,530.4180179323469,2000.0
2018-01-02 13:00:00,1959.8992701939176,1918.2970973423546,1884.8261424473353,997.4813297816685,1.263554777417864,928.5229955400739,964.6823392595563,988.1211362566266,1874.3809291294642,1467.2403676169258,732.2980335780552,2104.669843401228,917.0620509556361,866.3162503923687,2000.0
2018-01-02 14:00:00,1995.952399117606,1994.8662403651647,1494.4599696568077,1000.0,75.05506447383337,997.1688706534248,997.641190120152,998.4341784885952,1971.4390345982144,2343.6200278145925,894.8693547930035,2925.9304864065994,1556.6577911376953,997.1929141453334,1999.309332711356
2018-01-02 15:00:00,1999.4423893519809,2000.0,1344.1233703068326,998.7232780456543,193.51182120186945,998.2246099199567,998.9198439461845,1000.0,1999.2657252720423,2807.867799486433,966.9826017107282,2998.2107080732076,1956.5347072056363,1000.0,1958.7456294468473
2018-01-02 16:00:00,2000.0,2000.0,1936.9341823032926,380.26588303702215,394.7002683367048,998.8340350559779,1000.0,1000.0,2000.0,2943.1800515311106,990.0358091081893,3000.0,1994.9520111083984,1000.0,1651.2603759765625
2018-01-02 17:00:00,2000.0,1962.3393794468473,1394.9164390563963,714.0062229973929,755.1544734409877,1000.0,1000.0,1000.0,2000.0,2994.8845400129044,999.13971219744,3000.0,2000.0,977.2310147966657,1529.9094063895088
2018-01-02 18:00:00,1974.721963065011,1522.1909114292687,872.4081584385463,669.9706247874668,1240.3537614004954,1000.0,1000.0,998.1484385899136,1996.331830705915,3000.0,1000.0,2799.147401537214,2000.0,745.1316288539341,1549.828665597098
2018-01-02 19:00:00,1533.76225062779,1553.9943150111606,483.0975668770926,529.3771062578473,1598.4260014125277,993.5225949968611,895.4864774431502,645.4400096620832,1106.7471981048584,2997.792230333601,997.2493689400809,2465.5343464442662,1750.0797816685267,686.9417735508509,1505.2010672433034
2018-01-02 20:00:00,845.422227042062,1479.971204485212,429.6419416155134,276.20261737278526,1822.7453776768275,707.8023501804896,451.68307168143133,296.4341367994036,580.0383022853307,2713.7535912649973,837.4565669468469,1358.3081347601756,699.8204231262207,599.5073795318604,1100.4583835601807
2018-01-02 21:00:00,524.1937909807477,799.3380614689419,482.03927448817666,150.05694798060827,1907.4120112827845,313.48096983773365,187.64234951564242,147.4989550454276,361.64467675345287,1580.9220416205271,479.87246853964666,1035.7482637677874,536.084406716483,408.6755786623273,787.4803134373257
