name,N1,N2,N3,N4,NE1,NE2,NE3,NE4,NE6,NE7,NE8,E1,E2,E3,W1
2020-01-01 00:00:00,2000.0,2000.0,1999.6515601021902,1000.0,2000.0,591.4360046386718,532.8666857310704,446.68412549155096,612.2441836765835,2701.874910082136,581.7734922681535,2927.274938310896,1999.612922668457,984.3318448747907,1421.3230678013394
2020-01-01 01:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,732.118879045759,705.7663542883737,602.8784717832292,567.9041726248604,2515.9100123814173,635.325516973223,2981.404462541853,2000.0,998.1707327706474,1543.0583953857422
2020-01-01 02:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,726.1199951171875,753.7860870361328,720.4020363943918,662.2843333653041,2432.345254080636,713.7639045715331,2991.8431581769673,2000.0,999.5325660705566,1649.877275739397
2020-01-01 03:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,695.1090335845947,755.8919361659458,744.5998873029437,787.0377131870814,2487.8221239362438,731.6777365548269,2970.1871926443923,2000.0,999.5713778904505,1633.7544577462331
2020-01-01 04:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,732.194355555943,779.726573399135,750.1653943743023,922.62693132673,2586.689267839704,764.5481654575892,2988.5166222708567,2000.0,1000.0,1582.2394234793526
2020-01-01 05:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,770.4105377197266,810.3205817086355,754.2907169886997,1049.648196356637,2823.720441545759,822.906494140625,2993.9109829493937,2000.0,1000.0,1632.4321201869418
2020-01-01 06:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,794.2026683262416,808.9799880981445,715.252195085798,951.9717284611294,2891.285787309919,839.7794451032365,2995.7436316353933,2000.0,1000.0,1589.9036952427452
2020-01-01 07:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,795.6720079694475,815.932137625558,758.2442419869558,882.8252860477992,2909.1786248343333,831.2125887189592,2999.254768916539,2000.0,1000.0,1668.013708932059
2020-01-01 08:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,799.6120452880859,822.5890568324497,798.48085130964,719.8098727634974,2933.4104592459544,824.8161588396343,2998.257604326521,2000.0,1000.0,1818.3235713413783
2020-01-01 09:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,847.7112906319753,870.5914769853864,889.478806086949,644.234139578683,2730.7967049734934,782.3735645839146,2997.0822960989817,2000.0,1000.0,1936.3635798863002
2020-01-01 10:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,806.0691016060964,735.9523773193359,659.5990487507411,512.8713744027274,2557.6846258980886,735.8097348894391,2996.222280774798,2000.0,999.6488652910504,1914.5850154331754
2020-01-01 11:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,920.7281385149274,834.494045802525,701.2319598879134,574.5960235595703,2442.8398949759344,787.4604633876255,3000.0,2000.0,1000.0,1928.5851069859095
2020-01-01 12:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,947.9012761797223,891.6697774614605,798.3000619070871,611.6464342389787,2365.1418685913086,802.5490897042409,2997.749952588763,2000.0,1000.0,1936.408898489816
2020-01-01 13:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,933.6783681597028,926.9560132707868,917.0288358415876,698.1600897652762,2203.104564121791,795.6910814557756,3000.0,2000.0,1000.0,1968.3528682163785
2020-01-01 14:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,937.96170098441,923.255375453404,920.2607427324567,702.2314071655273,2196.2336131504603,804.3167931692941,3000.0,2000.0,999.8150662013462,1994.9700437273298
2020-01-01 15:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,941.0565648760114,922.6126943315778,914.1716275896343,818.2964393070765,2173.7243107387,830.0744465419224,2997.4476405552455,2000.0,999.1065706525529,1995.6002807617185
2020-01-01 16:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,937.9186902727399,964.3859372820174,958.3008084978376,1001.4691897800989,2232.567378452846,872.0170293535506,2996.864490509033,1999.6349389212473,997.7475466047015,1996.6238294328964
2020-01-01 17:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,970.5388913835799,984.1745649065291,961.7953763689313,1403.3602373940603,2505.31073978969,901.9833837236678,2994.1714913504466,2000.0,1000.0,1998.1772177559988
2020-01-01 18:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,991.5315900530134,989.4024549211775,943.0537496294294,1803.677041190011,2939.0414101736887,965.2763257707868,2996.4820698329386,2000.0,1000.0,1998.702528817313
