name,N1,N2,N3,N4,NE1,NE2,NE3,NE4,NE6,NE7,NE8,E1,E2,E3,W1
2015-01-01 00:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,1000.0,1000.0,998.7923376900808,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 01:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,1000.0,1000.0,998.2616833278112,1998.9912196568077,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 02:00:00,2000.0,0.0,2000.0,1000.0,2000.0,999.7528784615652,1000.0,999.1465187072754,1964.3906947544644,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 03:00:00,2000.0,2000.0,2000.0,1000.0,2000.0,1000.0,1000.0,1000.0,1913.7480327061246,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 04:00:00,2000.0,2000.0,1940.6353541782926,1000.0,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 05:00:00,2000.0,2000.0,1890.538842337472,1000.0,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 06:00:00,2000.0,2000.0,1889.3257686070033,1000.0,2000.0,1000.0,1000.0,1000.0,1997.5923701695033,3000.0,1000.0,2997.1178708757675,2000.0,1000.0,2000.0
2015-01-01 07:00:00,2000.0,2000.0,1688.1455012730187,1000.0,2000.0,1000.0,1000.0,1000.0,1996.2033081054688,2987.783170427595,999.430479322161,2759.7863061087473,2000.0,997.7490752083916,2000.0
2015-01-01 08:00:00,2000.0,2000.0,1298.3465535300118,961.6496549333845,2000.0,999.7315761021205,999.7403281075613,999.269539969308,1842.4280711582728,2961.4399010794505,998.1842395237514,2411.2774985177175,1996.248632158552,956.7858968462263,2000.0
2015-01-01 09:00:00,2000.0,2000.0,1089.7981098720006,900.2614293779645,2000.0,998.0550956726074,999.4188472202846,998.9725685119628,1908.916527884347,2992.796075003488,997.4339512416294,2991.921697344099,2000.0,997.8231021336146,2000.0
2015-01-01 10:00:00,1996.3484464372907,2000.0,1027.8349467686241,798.3645030430384,2000.0,1000.0,1000.0,997.9667500087193,1911.6688319614955,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 11:00:00,1930.243661063058,1963.3614131382535,964.3408366612025,597.5035190582274,2000.0,997.770244053432,962.6790128435406,864.3791471208845,1925.2322169712609,3000.0,998.0200740269252,3000.0,2000.0,1000.0,2000.0
2015-01-01 12:00:00,1504.2721884591238,1957.5219508579798,1251.0623250688825,540.4918125697544,2000.0,923.4443937029158,912.0663915361675,878.0589376177105,1998.6400386265345,3000.0,999.8312922886439,3000.0,2000.0,1000.0,2000.0
2015-01-01 13:00:00,1532.111849103655,1869.478280203683,1234.4933032989502,580.636419568743,2000.0,939.3605504717145,936.5759168352399,909.2270169939314,1998.7786647251676,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 14:00:00,1147.8082724979945,1484.3891688755577,780.0986358097622,497.3730359758649,1994.8867525373187,990.2860151018414,997.4328667776925,996.7274747576033,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 15:00:00,928.4271308353968,965.9189769199917,823.8079139164516,868.424538203648,1732.332474844796,1000.0,1000.0,999.0065329415457,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 16:00:00,1039.267117636544,1925.7921382359098,1495.8313533238,990.1779447283064,1916.4750453404017,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,2000.0
2015-01-01 17:00:00,1870.9791728428431,1998.3074515206474,1686.4425114222934,982.2290311540877,1966.6253444126673,999.0007972717285,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,1997.8189359392438
