name,N1,N2,N3,N4,NE1,NE2,NE3,NE4,NE6,NE7,NE8,E1,E2,E3,W1
2019-01-01 00:00:00,2000.0,2000.0,1088.2198265620639,986.9750104631697,0.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,987.4018369402205,1262.0939799717494
2019-01-01 01:00:00,2000.0,2000.0,879.0845462254116,916.2377629961286,0.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,983.8245282854353,1281.472853251866
2019-01-01 02:00:00,2000.0,2000.0,675.7097244262695,827.3775918143136,0.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,976.2655912126814,1392.5797598702566
2019-01-01 03:00:00,2000.0,2000.0,583.3196095057896,819.3043300083705,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,979.8853193010602,1382.3839732578822
2019-01-01 04:00:00,2000.0,2000.0,568.5339246477399,846.9858169555664,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,995.6716809953962,1421.9706399100166
2019-01-01 05:00:00,2000.0,2000.0,633.0083438328334,824.484007699149,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,997.9003797258649,1366.4906638009206
2019-01-01 06:00:00,2000.0,2000.0,686.2183434622629,781.9296973092214,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,999.7288077218191,1234.4856602805
2019-01-01 07:00:00,2000.0,1999.4196592058456,644.9110984802246,739.4549506051198,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,1058.444459097726
2019-01-01 08:00:00,2000.0,1997.1993364606585,617.9568290710449,723.980631147112,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,959.3203612736293
2019-01-01 09:00:00,2000.0,1989.5769282749723,595.5562455313546,686.625109400068,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,817.1852656773158
2019-01-01 10:00:00,2000.0,1815.507561819894,363.43005044119695,453.05009228842596,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,541.4771488734654
2019-01-01 11:00:00,1998.902860369001,1782.1350642613,317.5421987261091,401.89004284994945,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,443.8625608171735
2019-01-01 12:00:00,1982.719247000558,1559.279033115932,263.22663170950756,317.1055998120989,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,366.064098903111
2019-01-01 13:00:00,1951.4690181187223,1424.2124761853897,262.89065224783764,283.6737496512277,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,343.8226972307478
2019-01-01 14:00:00,1900.1377650669642,1183.8253021240234,279.164913722447,237.31592042105538,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,362.33036858694896
2019-01-01 15:00:00,1773.3894893101283,955.6867667606899,247.82245091029577,192.04398563929968,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,462.96499797276095
2019-01-01 16:00:00,1565.9002576555522,699.6920449393136,214.63694436209545,137.7229826790946,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,495.01993996756414
2019-01-01 17:00:00,1268.685735974993,467.08327702113564,166.9114194597517,85.69361550467355,2000.0,1000.0,1000.0,998.7662233625139,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,456.354740687779
2019-01-01 18:00:00,1006.4379283360072,316.63468224661693,121.95780754089354,50.72135448455811,2000.0,998.476290021624,998.2491084507533,989.3418393816266,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,466.2772042410714
2019-01-01 19:00:00,790.6199046543666,215.48528943743028,112.01428617749893,31.736265591212682,2000.0,997.1870694841657,994.0962873186384,967.9284940447126,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,423.08390481131414
2019-01-01 20:00:00,614.1712052481514,132.27955409458707,108.13824176788329,13.16536358424595,2000.0,983.434933253697,980.8524213518416,949.7757230486188,1998.5159737723213,3000.0,1000.0,3000.0,2000.0,1000.0,345.5568586077009
