name,N1,N2,N3,N4,NE1,NE2,NE3,NE4,NE6,NE7,NE8,E1,E2,E3,W1
2011-01-01 00:00:00,1989.6761104038785,1805.293900626046,636.4345823015485,684.7887005124772,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2945.454107012068,2000.0,975.5071149553572,981.1319419315882
2011-01-01 01:00:00,1954.7537776402066,1732.4148723057338,601.4019284929548,653.5186801637922,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,2995.183868408203,2000.0,996.5029798235212,1081.3452788761683
2011-01-01 02:00:00,1936.0490962437223,1622.5395202636719,616.9958932059152,626.4262642179217,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,998.689136505127,1166.1529064178465
2011-01-01 03:00:00,1922.7277156284877,1506.6283089773995,615.7052448817661,581.2235423496791,2000.0,1000.0,1000.0,999.7236715044294,2000.0,3000.0,1000.0,3000.0,2000.0,999.2466000148227,1143.858916418893
2011-01-01 04:00:00,1928.5303279331754,1550.9349278041293,662.5864573887417,581.4227819442748,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,999.9744633265905,1293.4084687914167
2011-01-01 05:00:00,1934.6702357700892,1602.6066371372765,642.4302237374442,599.1170644760132,2000.0,1000.0,1000.0,1000.0,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,1562.6724788120812
2011-01-01 06:00:00,1940.5996486118859,1643.0879320417132,615.363883972168,612.4999897820609,2000.0,1000.0,999.7528839111328,998.5184887477329,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,1540.5426025390625
2011-01-01 07:00:00,1948.8341304234098,1715.6265803745812,607.3431287493025,625.2619198390415,2000.0,999.319019317627,998.9627919878278,998.1516483851842,2000.0,3000.0,1000.0,3000.0,2000.0,1000.0,1498.5836574009484
2011-01-01 08:00:00,1957.8592463902064,1802.3798533848355,593.6060496738979,649.6808426720755,2000.0,999.3980271475656,998.9036750793457,998.0935559953963,1999.361948285784,3000.0,1000.0,3000.0,2000.0,999.2720740182058,1542.4466814313616
2011-01-01 09:00:00,1922.0338221958705,1751.936967032296,608.3505358014787,645.8650657108851,2000.0,999.507942199707,999.132638658796,998.2750919886997,1998.701046534947,3000.0,1000.0,3000.0,2000.0,998.4261730739049,1463.5870797293526
2011-01-01 10:00:00,1920.1556941441127,1727.7073451450892,723.0038711002895,694.8234626225063,2000.0,998.7862151009696,998.4302956717355,997.9436302185059,1998.5976682390485,3000.0,999.4000898088726,2997.208802359445,2000.0,997.5578471592495,1390.4518740517751
2011-01-01 11:00:00,1865.2748652866908,1603.1172616141182,602.4109295436315,572.4900041307721,2000.0,997.3066575186593,996.7017636980329,997.184671674456,1995.674661908831,2999.410727364676,998.1910569327218,2992.940801892962,2000.0,994.6307645525252,1202.1320683615547
2011-01-01 12:00:00,1786.2686702183314,1493.5414450509206,487.2202600751604,473.556569644383,2000.0,997.4067851475307,997.4875259399415,990.5391202654157,1995.2214976719447,2997.041040148054,998.8541875566755,2992.0344625200546,1999.905989510672,993.7710462297713,934.902913229806
2011-01-01 13:00:00,1841.9516154697965,1478.6069052559988,396.20201928274975,445.20211560385565,2000.0,996.6359220232283,997.3469761439733,993.2559476579939,1996.712292262486,2999.7493416922434,999.979910169329,2996.90605708531,1999.8327418736046,996.7810331072127,766.772563116891
2011-01-01 14:00:00,1826.1963435581752,1377.0807606833318,403.5503659929548,396.60954816000805,2000.0,997.7266011919295,994.8210416521346,979.1851697649274,1996.6723414829798,3000.0,999.4229452950614,2992.564561026437,1998.20681980678,996.1959729875837,662.590503692627
2011-01-01 15:00:00,1838.3242198399134,1337.1911525726318,393.4059415544782,361.2377439226423,2000.0,998.6909702845983,997.9113687787736,990.1134000505718,1996.976476396833,3000.0,1000.0,2992.790516444615,2000.0,998.0814143589564,624.7012819562639
2011-01-01 16:00:00,1929.2973109654017,1458.763667515346,374.0047727312361,385.36596638815746,2000.0,999.9407359531947,999.3181691850934,998.2188279288156,1998.4808785574774,3000.0,1000.0,2995.093541826521,2000.0,998.7317929949079,644.6252822875977
2011-01-01 17:00:00,1943.5687800816129,1431.9264548165456,315.2508054460798,405.79483849661693,2000.0,999.7680391584123,998.9680916922433,997.9454694475447,1998.7222943987165,3000.0,1000.0,2998.2717541285924,2000.0,998.1171471732004,623.4763554164342
