,Moyle,IFA,IFA2,NSL,ElecLink,GridLink,NorthConnect,FAB Link
18,398.8093904273512,1676.1088934450665,-7.0164745214440245,1853.3566763397432,-1340.0,-336.10889344506654,-1853.3566763397432,7.0164745214440245
19,220.22519217250064,1678.7233691788279,-6.684848931722172,1853.7277932542893,-1340.0,-338.72336917882785,-1853.7277932542893,6.684848931722172
20,142.59638907234924,1679.5615269051727,-5.3100733783276155,1853.7907488086917,-1340.0,-339.56152690517274,-1853.7907488086917,5.3100733783276155
21,107.52261157271636,1679.9226992847582,-3.8156767302382377,1852.4574635017366,-1340.0,-339.9226992847582,-1852.4574635017366,3.8156767302382377
22,95.57309316029009,1664.0918549572525,-0.23316660881027929,1850.2217453073606,-1340.0,-324.0918549572525,-1850.2217453073606,0.23316660881027929
23,85.89428213868275,1621.1834846963998,11.559694124421867,1827.091769217199,-1340.0,-281.1834846963998,-1827.091769217199,-11.559694124421867
24,85.17960071724919,1584.862351738989,22.453098185719227,1683.2264722236923,-1340.0,-244.862351738989,-1683.2264722236923,-22.453098185719227
25,80.78517221970135,1585.0182040723412,20.994049592377678,1525.4501295867362,-1340.0,-245.01820407234118,-1525.4501295867362,-20.994049592377678
26,77.72952596555737,1586.2550410334993,19.010852698595045,1372.930896529696,-1340.0,-246.2550410334993,-1372.930896529696,-19.010852698595045
27,73.97253152065878,1589.2828567071122,17.654883152990124,1191.4608697670321,-1340.0,-249.28285670711216,-1191.4608697670321,-17.654883152990124
28,71.59725809128801,1590.7224839232426,16.616548467945677,1073.9140974925272,-1340.0,-250.72248392324263,-1073.9140974925272,-16.616548467945677
29,70.24905225648637,1596.144144269965,15.247963696726174,1002.2796978932085,-1340.0,-256.14414426996495,-1002.2796978932085,-15.247963696726174
30,71.13787903434394,1609.1304005300406,11.58468795471299,1004.3648788344254,-1340.0,-269.13040053004056,-1004.3648788344254,-11.58468795471299
31,76.6077205923666,1632.586913855085,4.439981318214677,1152.5267036914543,-1340.0,-292.58691385508496,-1152.5267036914543,-4.439981318214677
32,83.7088222422703,1667.0905435645911,-7.446792661300606,1319.536130478857,-1340.0,-327.09054356459114,-1319.536130478857,7.446792661300606
33,90.41369683625386,1693.0426714718806,-16.711684905423,1429.8032640557806,-1340.0,-353.04267147188057,-1429.8032640557806,16.711684905423
34,99.0816250424748,1712.2412145318538,-22.96921788169243,1500.308890296419,-1340.0,-372.24121453185376,-1500.308890296419,22.96921788169243
35,102.41112563455184,1704.3349277865943,-19.187398671757364,1486.2797516631158,-1340.0,-364.33492778659433,-1486.2797516631158,19.187398671757364
36,97.09245867153338,1706.5351335711332,-21.821723616099007,1424.3637679227027,-1340.0,-366.5351335711332,-1424.3637679227027,21.821723616099007
37,97.74655513951492,1720.0858451920833,-31.437335522681906,1416.72029169434,-1340.0,-380.0858451920833,-1416.72029169434,31.437335522681906
38,97.54586047667584,1740.6143277636,-37.12807012319058,1409.9534715953494,-1340.0,-400.61432776359993,-1409.9534715953494,37.12807012319058
39,101.13071207269692,1721.643781395578,-28.85255608496209,1467.6605813636038,-1340.0,-381.6437813955779,-1467.6605813636038,28.85255608496209
40,106.63077409061995,1712.1948258825344,-28.535322907870977,1520.7027079094987,-1340.0,-372.19482588253436,-1520.7027079094987,28.535322907870977
41,120.03177968066815,1720.648078955581,-35.113228097323145,1590.66442145558,-1340.0,-380.648078955581,-1590.66442145558,35.113228097323145
42,121.39338829238446,1716.9985190090015,-36.473995310686405,1594.8208860549341,-1340.0,-376.9985190090015,-1594.8208860549341,36.473995310686405
43,114.93067924444483,1716.4411109961811,-37.21381527213089,1571.2242512186954,-1340.0,-376.4411109961811,-1571.2242512186954,37.21381527213089
44,109.90019979655548,1714.7489585846256,-36.420905382533874,1541.2803347652143,-1340.0,-374.7489585846256,-1541.2803347652143,36.420905382533874
45,100.86880398073744,1711.009257824467,-37.16901620600356,1470.828047733131,-1340.0,-371.0092578244671,-1470.828047733131,37.16901620600356
46,96.011168941685,1709.2456524826055,-38.14560663475504,1366.9281750397993,-1340.0,-369.24565248260546,-1366.9281750397993,38.14560663475504
47,94.21570722988983,1693.2064700035585,-31.42281440620195,1295.8942175516318,-1340.0,-353.2064700035585,-1295.8942175516318,31.42281440620195
48,84.89838472054623,1671.223526550532,-25.565673568738475,1172.2205519477284,-1340.0,-331.2235265505319,-1172.2205519477284,25.565673568738475
49,85.39119861842725,1668.1618054071346,-23.410914870911483,1202.7644886937296,-1340.0,-328.1618054071346,-1202.7644886937296,23.410914870911483
50,90.20956538000611,1683.0441215892845,-28.327669450239,1290.8604940832583,-1340.0,-343.0441215892845,-1290.8604940832583,28.327669450239
51,97.08832757495425,1682.1355671436554,-27.334685585635498,1350.3951551778748,-1340.0,-342.1355671436554,-1350.3951551778748,27.334685585635498
52,90.02628854487949,1638.0330923793592,-19.506134416823443,1300.4984575749666,-1340.0,-298.03309237935923,-1300.4984575749666,19.506134416823443
53,88.70496797183701,1594.9501876539448,-8.74190718094178,1302.2028799610862,-1340.0,-254.9501876539448,-1302.2028799610862,8.74190718094178
54,91.04682478138963,1574.5423425567742,0.24257656771669645,1349.3480450299264,-1340.0,-234.5423425567742,-1349.3480450299264,-0.24257656771669645
55,106.84049586088253,1577.8772004312923,-0.5419997161093306,1496.7606639890023,-1340.0,-237.8772004312923,-1496.7606639890023,0.5419997161093306
56,121.40623736637433,1663.9500062275222,-20.760231217833734,1562.5211083509864,-1340.0,-323.9500062275222,-1562.5211083509864,20.760231217833734
57,146.7273158877286,1758.673011156596,-43.931965356348655,1640.766660579542,-1340.0,-418.673011156596,-1640.766660579542,43.931965356348655
58,187.42996215748593,1772.3953045702488,-46.80085177799424,1695.2580418965226,-1340.0,-432.39530457024875,-1695.2580418965226,46.80085177799424
59,177.69926657174634,1717.050656805806,-25.67433948835128,1688.5981953268215,-1340.0,-377.05065680580606,-1688.5981953268215,25.67433948835128
60,143.56643476466007,1638.7419685613238,18.06953807164132,1636.9553421832773,-1340.0,-298.7419685613238,-1636.9553421832773,-18.06953807164132
61,124.55824906686763,1585.2230104201312,46.112130034926395,1576.7198836726725,-1340.0,-245.22301042013123,-1576.7198836726725,-46.112130034926395
62,109.98389076708077,1577.1894047361832,53.17958806829256,1488.7517895749718,-1340.0,-237.18940473618318,-1488.7517895749718,-53.17958806829256
63,104.54803094118074,1605.3061897688542,33.273903576352495,1445.2284120818754,-1340.0,-265.3061897688542,-1445.2284120818754,-33.273903576352495
64,169.1836297997034,1562.6212297734262,95.37902059887642,1691.699171048491,-1340.0,-222.6212297734262,-1691.699171048491,-95.37902059887642
65,154.44399523945054,1664.8975350025526,-10.800932274626575,1826.2845142997664,-1340.0,-324.89753500255256,-1826.2845142997664,10.800932274626575
66,124.10835098752294,1682.3527255160982,-11.989706949958418,1834.347262707715,-1340.0,-342.3527255160982,-1834.347262707715,11.989706949958418
67,116.44757438990358,1690.7751278583355,-17.661614260111037,1832.6226051090916,-1340.0,-350.7751278583355,-1832.6226051090916,17.661614260111037
68,115.40749355037983,1690.4874337129243,-18.68839344614412,1822.558735204443,-1340.0,-350.48743371292426,-1822.558735204443,18.68839344614412
69,137.86851356392376,1680.6258147848346,-18.040160732901995,1738.634516399976,-1340.0,-340.6258147848346,-1738.634516399976,18.040160732901995
70,119.29224729388899,1675.9277408924092,-15.411800795226554,1633.7603191063442,-1340.0,-335.92774089240925,-1633.7603191063442,15.411800795226554
71,100.23243450412775,1700.6149961650488,-21.811796752060445,1495.187417296596,-1340.0,-360.61499616504875,-1495.187417296596,21.811796752060445
72,82.76040286805622,1673.687445331202,-16.995076077971362,1217.2290416039195,-1340.0,-333.68744533120207,-1217.2290416039195,16.995076077971362
73,78.34438590592384,1657.8495758951606,-13.05186353495833,1096.8261960367113,-1340.0,-317.84957589516057,-1096.8261960367113,13.05186353495833
74,76.12349700990752,1645.6153925009853,-11.139601630851075,1032.7353955034123,-1340.0,-305.6153925009853,-1032.7353955034123,11.139601630851075
75,73.9547998034048,1633.8269831844545,-9.268994148230831,962.5440703540548,-1340.0,-293.82698318445455,-962.5440703540548,9.268994148230831
76,78.1319322706754,1632.4952018065073,-6.514239620811395,1007.8733922812016,-1340.0,-292.49520180650734,-1007.8733922812016,6.514239620811395
77,73.14929971890611,1623.4532221205704,-5.65032280022433,917.6881626287418,-1340.0,-283.45322212057044,-917.6881626287418,5.65032280022433
78,74.24513542209105,1625.183922198586,-5.205559229802475,918.9978130547157,-1340.0,-285.18392219858606,-918.9978130547157,5.205559229802475
79,78.43605667617433,1630.2436041704605,-7.703020704230539,1002.785522292385,-1340.0,-290.24360417046046,-1002.785522292385,7.703020704230539
80,89.78984534651364,1652.7471493821463,-11.67651231077798,1211.248551694529,-1340.0,-312.7471493821463,-1211.248551694529,11.67651231077798
81,98.53379110559277,1697.6806039807664,-26.037498926620856,1414.9854685967475,-1340.0,-357.68060398076636,-1414.9854685967475,26.037498926620856
82,118.00174055367908,1795.975426935261,-50.600158228978216,1309.1757791384694,-1340.0,-455.9754269352611,-1309.1757791384694,50.600158228978216
83,137.86176966750338,1837.1674071333098,-49.21507008186859,849.4475792055998,-1340.0,-497.1674071333098,-849.4475792055998,49.21507008186859
84,147.10738261524455,1753.775428789853,-10.79006729043067,962.62795614364,-1340.0,-413.7754287898531,-962.62795614364,10.79006729043067
85,150.12749087234192,1689.3704817130333,3.44067614840219,1059.4386480368748,-1340.0,-349.3704817130333,-1059.4386480368748,-3.44067614840219
86,205.73859598454578,1682.1509889068109,10.121090171426204,1162.8972837336182,-1340.0,-342.1509889068109,-1162.8972837336182,-10.121090171426204
87,381.1506262462637,1603.0648778769937,27.451538399965102,1508.0780496820962,-1340.0,-263.0648778769937,-1508.0780496820962,-27.451538399965102
88,477.5694328265245,1517.491757114465,91.9203750853685,1851.017720654657,-1340.0,-177.49175711446492,-1851.017720654657,-91.9203750853685
89,535.4994513296908,1548.9255351463553,20.390656555560554,1849.4708912660642,-1340.0,-208.9255351463553,-1849.4708912660642,-20.390656555560554
90,594.9984006998452,1563.289090660735,12.89437629154304,1853.1482460148327,-1340.0,-223.28909066073493,-1853.1482460148327,-12.89437629154304
91,613.0463339618318,1572.7146514758779,11.304168130193602,1855.5024339048437,-1340.0,-232.71465147587787,-1855.5024339048437,-11.304168130193602
92,620.6601594151339,1571.3050883000856,17.281172382951354,1856.6122209497144,-1340.0,-231.30508830008557,-1856.6122209497144,-17.281172382951354
93,734.6690149431339,1590.9746918446772,17.69219337073673,1856.6990006908184,-1340.0,-250.97469184467718,-1856.6990006908184,-17.69219337073673
94,135.39456190141624,1646.5564364427808,9.555319379488765,1848.59877784192,-1340.0,-306.55643644278075,-1848.59877784192,-9.555319379488765
95,118.40190730072378,1584.8040096436525,26.618186202022798,1818.3707700383309,-1340.0,-244.80400964365253,-1818.3707700383309,-26.618186202022798
96,140.27247850435617,1560.4372084936863,31.452681010463948,1763.3474968602652,-1340.0,-220.43720849368628,-1763.3474968602652,-31.452681010463948
97,129.44290441160405,1557.8177611704507,30.352421209940985,1729.6110079771652,-1340.0,-217.8177611704507,-1729.6110079771652,-30.352421209940985
98,118.21165774896782,1548.0223294528364,31.8158253571321,1709.9442735949276,-1340.0,-208.0223294528364,-1709.9442735949276,-31.8158253571321
99,104.44554180869176,1554.8446004073319,28.63260590687355,1657.273315095153,-1340.0,-214.84460040733188,-1657.273315095153,-28.63260590687355
100,95.09556976830245,1567.3214994084444,24.518091931189474,1571.900429367111,-1340.0,-227.32149940844442,-1571.900429367111,-24.518091931189474
101,85.18781659366313,1569.6666254251868,22.664107487706588,1450.5281341885016,-1340.0,-229.6666254251868,-1450.5281341885016,-22.664107487706588
102,81.98974380496804,1570.6208763271313,21.410080733748146,1395.3247029562074,-1340.0,-230.62087632713133,-1395.3247029562074,-21.410080733748146
103,83.10559831947621,1583.5177244839929,16.26847792738431,1386.737312666908,-1340.0,-243.51772448399288,-1386.737312666908,-16.26847792738431
104,88.5704349582359,1593.5167212027632,12.896046692686241,1445.9804844004286,-1340.0,-253.51672120276316,-1445.9804844004286,-12.896046692686241
105,99.45608351764932,1600.4281172008343,10.574100797171923,1557.216181394288,-1340.0,-260.4281172008343,-1557.216181394288,-10.574100797171923
106,120.61018540882837,1593.0672446636606,13.35184793829103,1637.1814908350864,-1340.0,-253.06724466366063,-1637.1814908350864,-13.35184793829103
107,125.46037241873638,1576.014663306918,27.340829826537174,1647.9429149719108,-1340.0,-236.014663306918,-1647.9429149719108,-27.340829826537174
108,127.25292296990679,1579.2011319772705,36.82012929102848,1636.7849718755663,-1340.0,-239.2011319772705,-1636.7849718755663,-36.82012929102848
109,119.05043461021465,1567.4793260538431,46.563088693119425,1597.5866793824719,-1340.0,-227.47932605384312,-1597.5866793824719,-46.563088693119425
110,122.6316494092984,1592.0969782533623,40.143250816619684,1604.4547696364687,-1340.0,-252.0969782533623,-1604.4547696364687,-40.143250816619684
111,141.3823405092106,1606.8360767410236,30.599001593672483,1660.6164804422417,-1340.0,-266.8360767410236,-1660.6164804422417,-30.599001593672483
112,212.81363379913688,1596.9436414894722,46.534871018909826,1755.8190419926414,-1340.0,-256.94364148947216,-1755.8190419926414,-46.534871018909826
113,188.01926508870702,1656.9003712420235,-7.311411695359766,1819.2550345740922,-1340.0,-316.90037124202354,-1819.2550345740922,7.311411695359766
114,240.34784900749315,1652.1335536695155,-5.4229576585178165,1825.0871358444642,-1340.0,-312.13355366951555,-1825.0871358444642,5.4229576585178165
115,267.9215154399453,1645.8400096529028,-2.1723967441193963,1824.7855171066315,-1340.0,-305.84000965290284,-1824.7855171066315,2.1723967441193963
116,216.57446155049524,1638.3849834236971,-0.17616555875179074,1811.0932326260267,-1340.0,-298.3849834236971,-1811.0932326260267,0.17616555875179074
117,191.01671856171222,1622.8954276740553,3.1361510914521205,1762.6283975819367,-1340.0,-282.8954276740553,-1762.6283975819367,-3.1361510914521205
118,165.92855534096222,1615.7273410016626,3.555033029059132,1722.7252954247556,-1340.0,-275.7273410016626,-1722.7252954247556,-3.555033029059132
119,113.7696387191673,1605.259500040126,6.830576882544165,1628.6936845439072,-1340.0,-265.2595000401261,-1628.6936845439072,-6.830576882544165
120,86.56330493626034,1600.0834679552445,12.02518148207946,1446.2867503105597,-1340.0,-260.0834679552445,-1446.2867503105597,-12.02518148207946
121,79.9868200852812,1593.7452710402115,14.663566428524064,1308.6570364798786,-1340.0,-253.7452710402115,-1308.6570364798786,-14.663566428524064
122,77.29766754304751,1586.9893310661887,16.00344163138243,1230.060317494123,-1340.0,-246.9893310661887,-1230.060317494123,-16.00344163138243
123,76.25410697366269,1581.4682540215035,17.22795367446929,1190.8032387972319,-1340.0,-241.46825402150353,-1190.8032387972319,-17.22795367446929
124,75.50436276491985,1583.5271994280215,15.596474944920601,1147.4551743052552,-1340.0,-243.5271994280215,-1147.4551743052552,-15.596474944920601
125,71.2742153577105,1585.0637876920475,14.235656422763896,998.8380118922223,-1340.0,-245.06378769204753,-998.8380118922223,-14.235656422763896
126,72.4488593872576,1596.705451048666,8.880653403952465,1011.7957012499357,-1340.0,-256.70545104866596,-1011.7957012499357,-8.880653403952465
127,82.9889311202483,1633.2817176824115,-3.926370523131027,1292.9623688470151,-1340.0,-293.28171768241145,-1292.9623688470151,3.926370523131027
128,95.4049413752112,1656.2180284596102,-11.784268195112645,1500.4183328076651,-1340.0,-316.2180284596102,-1500.4183328076651,11.784268195112645
129,105.45639628682639,1663.766453225812,-13.51836046364042,1567.2265883183695,-1340.0,-323.76645322581203,-1567.2265883183695,13.51836046364042
130,117.55831520113037,1657.680496118331,-6.0349642107923955,1612.035983799336,-1340.0,-317.6804961183309,-1612.035983799336,6.0349642107923955
131,105.4356864957114,1740.4027729744773,-32.3043701417148,1520.0745802291142,-1340.0,-400.40277297447733,-1520.0745802291142,32.3043701417148
132,104.66072854622861,1791.7820512462722,-55.97838309493591,1491.4704743241882,-1340.0,-451.7820512462722,-1491.4704743241882,55.97838309493591
133,106.97460582444158,1844.3432177402776,-74.22015236570655,1497.813840758407,-1340.0,-504.3432177402776,-1497.813840758407,74.22015236570655
134,110.54692959603328,1868.3418054909678,-76.67567318984766,1509.7730144954567,-1340.0,-528.3418054909678,-1509.7730144954567,76.67567318984766
135,113.09150340098022,1839.1743779592018,-51.699808689492784,1538.2249078534758,-1340.0,-499.1743779592018,-1538.2249078534758,51.699808689492784
136,127.88144031892656,1655.6301840489166,30.307160341598546,1619.1861702258159,-1340.0,-315.6301840489166,-1619.1861702258159,-30.307160341598546
137,198.41199346827287,1761.7678615048414,-52.73712567489156,1710.9337298529967,-1340.0,-421.76786150484145,-1710.9337298529967,52.73712567489156
138,245.06585006577671,1764.2838517801206,-54.977027660927206,1743.0812993217628,-1340.0,-424.2838517801206,-1743.0812993217628,54.977027660927206
139,227.2139469101076,1765.3421286889309,-56.94835346378795,1740.005627463429,-1340.0,-425.34212868893087,-1740.005627463429,56.94835346378795
140,245.47731553919078,1758.377032290932,-54.611831984994524,1725.079541380287,-1340.0,-418.377032290932,-1725.079541380287,54.611831984994524
141,224.43215153990985,1750.5239006410761,-50.665920732552195,1717.1211815095212,-1340.0,-410.5239006410761,-1717.1211815095212,50.665920732552195
142,165.67831083505575,1687.7512929092043,-32.87144484175019,1679.3955509470572,-1340.0,-347.75129290920427,-1679.3955509470572,32.87144484175019
143,134.14191008075574,1654.4380294764298,-20.032941322972647,1634.5210164024836,-1340.0,-314.43802947642985,-1634.5210164024836,20.032941322972647
144,108.81248549455665,1649.96378446245,-20.233505523684016,1565.350169667293,-1340.0,-309.9637844624499,-1565.350169667293,20.233505523684016
145,102.45322499524822,1648.9586384975378,-24.16516585461204,1548.1902714096318,-1340.0,-308.9586384975378,-1548.1902714096318,24.16516585461204
146,103.57689624714135,1629.4610569815466,-15.99680260582204,1556.8262640269036,-1340.0,-289.46105698154656,-1556.8262640269036,15.99680260582204
147,97.57203092289555,1612.1196059748993,-6.181005625857324,1541.527636237517,-1340.0,-272.1196059748993,-1541.527636237517,6.181005625857324
148,88.48613687563443,1588.4536827315096,1.495172036480426,1510.052655724331,-1340.0,-248.45368273150962,-1510.052655724331,-1.495172036480426
149,85.00489235252408,1567.320734939829,12.547249320952915,1517.0416179550841,-1340.0,-227.32073493982898,-1517.0416179550841,-12.547249320952915
150,87.09905748421187,1554.6798113968075,18.642256999548636,1549.396980915508,-1340.0,-214.6798113968075,-1549.396980915508,-18.642256999548636
151,93.7594476372325,1570.6015248512197,10.717399331491379,1573.7566859042522,-1340.0,-230.60152485121966,-1573.7566859042522,-10.717399331491379
152,108.85111258560578,1598.0543838587748,-1.6444892884674118,1615.5816618987776,-1340.0,-258.0543838587748,-1615.5816618987776,1.6444892884674118
153,116.5330694633937,1628.2154204854603,-12.064513054921008,1624.7928671202162,-1340.0,-288.2154204854603,-1624.7928671202162,12.064513054921008
154,114.36480536441913,1678.4591211043162,-24.680606750341894,1595.6723307440127,-1340.0,-338.4591211043162,-1595.6723307440127,24.680606750341894
155,107.65307741169983,1729.5290338432478,-39.307301609619344,1541.9155622371206,-1340.0,-389.5290338432478,-1541.9155622371206,39.307301609619344
156,101.72899106654,1777.699739125542,-57.179322525369344,1481.4752974858627,-1340.0,-437.699739125542,-1481.4752974858627,57.179322525369344
157,104.27965662166653,1799.414828066863,-63.73702439073486,1500.8552611063496,-1340.0,-459.41482806686304,-1500.8552611063496,63.73702439073486
158,105.94937920699724,1764.9094576713878,-50.69586526174294,1520.6407681062215,-1340.0,-424.9094576713878,-1520.6407681062215,50.69586526174294
159,105.6858771953388,1748.2512257229123,-43.68243464625402,1527.9854142361146,-1340.0,-408.2512257229123,-1527.9854142361146,43.68243464625402
160,138.1709503453609,1756.7520536269494,-43.69521713160407,1601.5513063297526,-1340.0,-416.7520536269494,-1601.5513063297526,43.69521713160407
161,160.32145441571186,1762.0896787844026,-46.63502864550219,1647.6265909333683,-1340.0,-422.0896787844026,-1647.6265909333683,46.63502864550219
162,136.81741324514292,1755.1866251045385,-45.152247835132584,1646.2011709506432,-1340.0,-415.1866251045385,-1646.2011709506432,45.152247835132584
163,127.39752625416978,1758.890085184861,-45.1860810073083,1622.6607226291987,-1340.0,-418.89008518486094,-1622.6607226291987,45.1860810073083
164,110.54789538767841,1758.0857595692503,-44.3930148645934,1554.1141594160656,-1340.0,-418.0857595692503,-1554.1141594160656,44.3930148645934
165,98.52569302428091,1739.2686664189762,-39.275260090629445,1452.6365473275082,-1340.0,-399.2686664189762,-1452.6365473275082,39.275260090629445
166,88.5886132047133,1696.9713519365168,-29.471185509978568,1287.4141532753476,-1340.0,-356.97135193651684,-1287.4141532753476,29.471185509978568
167,77.45352472478146,1630.224261098921,-10.691914329623614,1009.3830857719187,-1340.0,-290.22426109892103,-1009.3830857719187,10.691914329623614
168,74.03957433269353,1593.4216975291868,1.403868450063328,894.6842589063167,-1340.0,-253.42169752918676,-894.6842589063167,-1.403868450063328
169,73.1091417211805,1585.199008503547,3.7248524956914935,858.6171428114877,-1340.0,-245.19900850354702,-858.6171428114877,-3.7248524956914935
170,70.57690140915373,1583.4076731426835,2.966954203734076,811.8702417888499,-1340.0,-243.4076731426835,-811.8702417888499,-2.966954203734076
171,70.78979466565086,1584.5053033218599,2.876465638913942,818.4427923933779,-1340.0,-244.50530332185986,-818.4427923933779,-2.876465638913942
172,71.57503957858383,1592.8693204723818,0.7099888181555798,847.1561837313911,-1340.0,-252.8693204723818,-847.1561837313911,-0.7099888181555798
173,75.23053599118374,1601.6501640497502,0.22145990146577788,934.7630354921248,-1340.0,-261.6501640497502,-934.7630354921248,-0.22145990146577788
174,81.76713086339711,1632.338486621277,-6.790188644532236,1156.428953217742,-1340.0,-292.33848662127707,-1156.428953217742,6.790188644532236
175,119.30886575450961,1642.681314302671,-11.612523116292323,1650.6241275282916,-1340.0,-302.6813143026709,-1650.6241275282916,11.612523116292323
176,98.89776523829428,1680.7263454409601,-18.40383625644472,1846.997359622686,-1340.0,-340.72634544096013,-1846.997359622686,18.40383625644472
177,107.33517199562135,1693.4687455700446,-20.157033028863225,1851.5670839895581,-1340.0,-353.4687455700446,-1851.5670839895581,20.157033028863225
178,117.32597932840363,1676.7272609568302,-12.631901862736186,1852.638655209871,-1340.0,-336.72726095683015,-1852.638655209871,12.631901862736186
179,120.74276417564501,1666.892718619609,-2.454643320436844,1852.8779807277347,-1340.0,-326.892718619609,-1852.8779807277347,2.454643320436844
180,117.72002016748085,1645.8498829489774,6.438700934491408,1852.8353714592943,-1340.0,-305.84988294897744,-1852.8353714592943,-6.438700934491408
181,119.98365764536203,1642.5651657156714,6.038471639625641,1852.9039444473644,-1340.0,-302.56516571567136,-1852.9039444473644,-6.038471639625641
182,122.83620490600148,1651.649863529718,5.510827538381818,1852.895508150448,-1340.0,-311.649863529718,-1852.895508150448,-5.510827538381818
183,163.43287888349633,1661.1216434528012,-3.5210700065995297,1851.3992857951332,-1340.0,-321.1216434528012,-1851.3992857951332,3.5210700065995297
184,425.28087366130376,1600.6179318446596,11.26726372692201,1856.0779015907772,-1340.0,-260.61793184465955,-1856.0779015907772,-11.26726372692201
185,336.1839477168354,1531.9314551802565,30.564137043891833,1867.7646464134907,-1340.0,-191.93145518025653,-1867.7646464134907,-30.564137043891833
186,194.5077711216266,1518.514151856118,40.616151104507935,1871.9183611370702,-1340.0,-178.5141518561179,-1871.9183611370702,-40.616151104507935
187,92.72765942113712,1499.2690590749694,53.73406299212729,1872.5202419696388,-1340.0,-159.2690590749694,-1872.5202419696388,-53.73406299212729
188,68.13857471445907,1488.788807575071,61.89181062613716,1872.2242329532246,-1340.0,-148.7888075750709,-1872.2242329532246,-61.89181062613716
189,21.52232709421249,1486.4730179156227,62.847408126156324,1869.83836754202,-1340.0,-146.47301791562268,-1869.83836754202,-62.847408126156324
190,2.4441684085658917,1481.5328898027167,62.90532216957308,1858.2091810889256,-1340.0,-141.53288980271668,-1858.2091810889256,-62.90532216957308
191,0.6948256268342131,1486.0367018921604,54.15096979532518,1856.3756566391305,-1340.0,-146.0367018921604,-1856.3756566391305,-54.15096979532518
192,49.349040872211575,1498.498408485654,42.58867859385009,1857.4252859527824,-1340.0,-158.49840848565395,-1857.4252859527824,-42.58867859385009
193,107.49738210663803,1634.2589945785328,6.048913195086925,1849.141617510598,-1340.0,-294.2589945785328,-1849.141617510598,-6.048913195086925
194,226.6766541048091,1794.0171764051659,-33.02886462763877,1806.9260571898396,-1340.0,-454.01717640516586,-1806.9260571898396,33.02886462763877
195,136.62930258127224,2085.8496020190496,-116.40483581551825,1656.7782295730028,-1340.0,-745.8496020190494,-1656.7782295730028,116.40483581551825
196,96.16704567704076,1974.7881270412217,-82.62555225738697,1444.1508303476871,-1340.0,-634.7881270412217,-1444.1508303476871,82.62555225738697
197,93.9558799091748,1807.2919603004875,-38.60184102346693,1175.9965170113098,-1340.0,-467.2919603004875,-1175.9965170113098,38.60184102346693
198,104.45991785335185,2027.887928629419,-101.11655176040108,887.1774407693163,-1340.0,-687.8879286294191,-887.1774407693163,101.11655176040108
199,310.5721327864805,2468.8386262958056,-296.9240166113532,815.8428999101432,-1340.0,-1128.8386262958056,-815.8428999101432,296.9240166113532
