,0,1,4,6,8,14,16,27,61,71,74,79
0,-0.13021778844931853,-0.0,-0.0,-0.0,-0.0,-0.8292173893470629,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5801839823462662
1,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022056,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963068
2,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022054,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963057
3,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022054,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963061
4,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022052,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963068
5,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022052,-0.0,-0.0,-0.0,-0.0,-0.0,-1.570665591596305
6,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022054,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963061
7,-0.11948256385333433,-0.0,-0.0,-0.0,-0.0,-0.9366163371022067,-0.0,-0.0,-0.0,-0.0,-0.0,-1.570665591596305
8,-0.11948256385333411,-0.0,-0.0,-0.0,-0.0,-0.9366163371022063,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5706655915963055
9,-0.21307669347557834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6868832033769252
10,-0.2267157980126211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.813562792776902
11,-0.22689849242621496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7569213502193182
12,-0.22689849242621496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7569213502193197
13,-0.22689849242621496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.756921350219319
14,-0.2448339834652351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8911568012010431
15,-0.26364013593548963,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0904135594021778
16,-0.06762313998663579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055054
17,-0.0676231399866357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055054
18,-0.06762313998663555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055058
19,-0.06762313998663555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055054
20,-0.0676231399866357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055054
21,-0.06762313998663486,-0.0,-0.0,-0.0,-0.0,6.439293542825908e-15,-0.0,-0.0,-0.0,-0.0,-0.0,-8.069982903055053
22,-0.08252871346776078,-0.0,-0.0,-0.0,-0.0,-0.1322449276167189,-0.0,-0.0,-0.0,-0.0,-0.0,-8.066699457427003
23,-0.2697662601905837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.4538871882480677
24,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-8.326672684688674e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792864
25,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792864
26,-0.2506745768655956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792864
27,-0.2506745768655956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792864
28,-0.2506745768655956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2802226347928647
29,-0.2506745768655956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2802226347928642
30,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792863
31,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792863
32,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792863
33,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792863
34,-0.25067457686559536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792862
35,-0.250674576865596,-0.0,-0.0,-0.0,-0.0,5.662137425588298e-15,-0.0,-0.0,-0.0,-0.0,-0.0,-2.280222634792863
36,-0.22373552453385548,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0351756992209378
37,-0.22373552453385503,-0.0,-0.0,-0.0,-0.0,-3.941291737419306e-15,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0351756992209373
38,-0.22373552453385526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0351756992209378
39,-0.22373552453385548,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0351756992209378
40,-0.26489645112029025,-0.0,-0.0,-0.0,-0.0,-0.640501210394647,-0.0,-0.0,-0.0,-0.0,-0.0,-2.923325125005809
41,-0.24663842195369745,-0.0,-0.0,-0.0,-0.0,-11.312841261409744,-0.0,-0.0,-0.0,-0.0,-0.0,-34.072036179332166
42,-0.2466384219536979,-0.0,-0.0,-0.0,-0.0,-11.312841261409737,-0.0,-0.0,-0.0,-0.0,-0.0,-34.07203617933217
43,-0.24663842195369767,-0.0,-0.0,-0.0,-0.0,-11.312841261409737,-0.0,-0.0,-0.0,-0.0,-0.0,-34.07203617933217
44,-0.24663842195369767,-0.0,-0.0,-0.0,-0.0,-11.312841261409737,-0.0,-0.0,-0.0,-0.0,-0.0,-34.072036179332166
45,-0.2593833608395204,-0.0,-0.0,-0.0,-0.0,-0.36968187365199723,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6143971257488827
46,-0.24663842195369723,-0.0,-0.0,-0.0,-0.0,-0.49718670723070346,-0.0,-0.0,-0.0,-0.0,-0.0,-2.603096821100854
47,-0.24663842195369678,-0.0,-0.0,-0.0,-0.0,-0.4971867072307063,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6030968211008543
48,-0.246638421953697,-0.0,-0.0,-0.0,-0.0,-0.49718670723070535,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6030968211008565
49,-0.246638421953697,-0.0,-0.0,-0.0,-0.0,-0.4971867072307049,-0.0,-0.0,-0.0,-0.0,-0.0,-2.603096821100852
50,-0.2466384219536979,-0.0,-0.0,-0.0,-0.0,-0.4971867072306954,-0.0,-0.0,-0.0,-0.0,-0.0,-2.603096821100852
51,-0.246638421953697,-0.0,-0.0,-0.0,-0.0,-0.497186707230706,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6030968211008556
