,0,1,4,6,16,30,33,61,63
0,0.0,-1.6668034486710916,0.0,0.0,-1.0093972413820282,0.0,0.0,0.0,-1.3941605035074582
1,0.0,-1.5293912748665168,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666035
2,0.0,-1.5293912748665157,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.383862995266608
3,0.0,-1.5293912748665157,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666053
4,0.0,-1.5293912748665157,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666035
5,0.0,-1.5293912748665157,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666097
6,0.0,-1.5293912748665157,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.383862995266605
7,0.0,-1.5293912748665168,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666104
8,0.0,-1.5293912748665142,0.0,0.0,-1.0097534855726316,0.0,0.0,0.0,-1.3838629952666097
9,0.0,-2.7274074590412516,0.0,0.0,-1.006646129089282,0.0,0.0,0.0,-1.3005648854933556
10,0.0,-2.9019896474645837,0.0,0.0,-1.0711523167318626,0.0,0.0,0.0,-1.2870406518136646
11,0.0,-2.9043281580648443,0.0,0.0,-1.071796576502355,0.0,0.0,0.0,-1.588737154067827
12,0.0,-2.9043281580648443,0.0,0.0,-1.0717965765023554,0.0,0.0,0.0,-1.5887371540678212
13,0.0,-2.9043281580648443,0.0,0.0,-1.0717965765023547,0.0,0.0,0.0,-1.5887371540678217
14,0.0,-3.1339046135817767,0.0,0.0,-1.1565006608087522,0.0,0.0,0.0,-1.7383452106132484
15,0.0,-3.3746256407696613,0.0,0.0,-1.2455370466694127,0.0,0.0,0.0,-1.592475730909835
16,0.0,-1.9888043506159314,-1.123219976300116,0.0,-3.8933182988329498,-4.487228384627001,0.0,0.0,0.0
17,0.0,-1.9888043506159305,-1.1232199763001167,0.0,-3.89331829883295,-4.487228384627002,0.0,0.0,0.0
18,0.0,-1.9888043506159296,-1.1232199763001174,0.0,-3.8933182988329516,-4.487228384627006,0.0,0.0,0.0
19,0.0,-1.9888043506159296,-1.1232199763001174,0.0,-3.89331829883295,-4.487228384627001,0.0,0.0,0.0
20,0.0,-1.9888043506159305,-1.1232199763001167,0.0,-3.8933182988329507,-4.487228384627002,0.0,0.0,0.0
21,0.0,-1.9888043506159243,-1.1232199763001212,0.0,-3.89331829883295,-4.487228384627003,0.0,0.0,0.0
22,0.0,-2.10059727897034,-1.0442197605025707,0.0,-3.9010763974648057,-4.462424265515876,0.0,0.0,0.0
23,0.0,-3.453040772503777,0.0,0.0,-1.275665612996125,0.0,0.0,0.0,0.0
24,0.0,-3.2086649158256986,0.0,0.0,-1.1853852202787665,0.0,0.0,0.0,0.0
25,0.0,-3.2086649158256986,0.0,0.0,-1.1853852202787658,0.0,0.0,0.0,0.0
26,0.0,-3.2086649158257012,0.0,0.0,-1.1853852202787665,0.0,0.0,0.0,0.0
27,0.0,-3.2086649158257012,0.0,0.0,-1.1853852202787665,0.0,0.0,0.0,0.0
28,0.0,-3.2086649158257012,0.0,0.0,-1.1853852202787671,0.0,0.0,0.0,0.0
29,0.0,-3.2086649158257012,0.0,0.0,-1.1853852202787671,0.0,0.0,0.0,0.0
30,0.0,-3.2086649158257,0.0,0.0,-1.1853852202787658,0.0,0.0,0.0,0.0
31,0.0,-3.2086649158257,0.0,0.0,-1.1853852202787658,0.0,0.0,0.0,0.0
32,0.0,-3.2086649158257,0.0,0.0,-1.1853852202787658,0.0,0.0,0.0,0.0
33,0.0,-3.2086649158256977,0.0,0.0,-1.185385220278766,0.0,0.0,0.0,0.0
34,0.0,-3.2086649158256977,0.0,0.0,-1.185385220278766,0.0,0.0,0.0,0.0
35,0.0,-3.2086649158257057,0.0,0.0,-1.1853852202787658,0.0,0.0,0.0,0.0
