,Moyle,IFA,IFA2,NSL,ElecLink,GridLink,NorthConnect,FAB Link
1089,-380.97975764678915,-1999.6436371713785,56.03146446129199,-1546.6586392402492,1750.0,249.6436371713785,1546.6586392402492,-56.03146446129199
1090,-420.6057151684379,-2025.7351206182766,62.27598341995713,-1715.4957585733769,1750.0,275.7351206182766,1715.4957585733769,-62.27598341995713
1091,-438.70102732368616,-2048.8033673218592,69.19807958470324,-1785.572003997434,1750.0,298.80336732185924,1785.572003997434,-69.19807958470324
1092,-453.2516012457046,-2053.1482818045074,69.58469853376323,-1857.1742493306265,1750.0,303.1482818045074,1857.1742493306265,-69.58469853376323
1093,-465.18978874955616,-2046.903378196529,68.45779062559313,-1899.6934465333559,1750.0,296.90337819652905,1899.6934465333559,-68.45779062559313
1094,-467.30837388829957,-2039.428007667636,66.29497937810766,-1934.3542760862256,1750.0,289.42800766763594,1934.3542760862256,-66.29497937810766
1095,-732.4071312280955,-2045.7735529201764,67.93319699596077,-2030.5640883751832,1750.0,295.77355292017637,2030.5640883751832,-67.93319699596077
1096,-484.058296551593,-2035.2108552184427,66.17135137418836,-2053.5166012504014,1750.0,285.2108552184427,2053.5166012504014,-66.17135137418836
1097,-450.3600474231821,-1908.3017462604103,35.2831960218291,-2275.2888009011804,1750.0,158.30174626041025,2275.2888009011804,-35.2831960218291
1098,-575.8451236795925,-1896.5792925386568,28.41344439037789,-2386.8971861990276,1750.0,146.57929253865677,2386.8971861990276,-28.41344439037789
1099,-657.5733404606942,-1855.8624897946816,10.533990042039932,-2401.4878258988415,1750.0,105.86248979468155,2401.4878258988415,-10.533990042039932
1100,-590.0270468816361,-1872.3123621530049,17.275053600234287,-2387.263392129278,1750.0,122.31236215300487,2387.263392129278,-17.275053600234287
1101,-642.0290986953688,-1908.7964327611553,35.32633906790829,-2290.1453238277627,1750.0,158.7964327611553,2290.1453238277627,-35.32633906790829
1102,-502.33314233438364,-1908.1547678552633,34.21464701831064,-2072.4310676023806,1750.0,158.15476785526334,2072.4310676023806,-34.21464701831064
1103,-377.3300188641649,-1992.221908181048,53.005165935047444,-1500.7978019481404,1750.0,242.2219081810481,1500.7978019481404,-53.005165935047444
1104,-338.7591829420357,-1959.950317814581,44.75382557380635,-1277.8578346450622,1750.0,209.950317814581,1277.8578346450622,-44.75382557380635
1105,-332.9214282662255,-1952.4060228082353,42.85976554114859,-1223.626012885302,1750.0,202.40602280823532,1223.626012885302,-42.85976554114859
1106,-329.2407190945587,-1931.2782594676964,37.26938434456224,-1222.580669113805,1750.0,181.27825946769644,1222.580669113805,-37.26938434456224
1107,-352.75398371481845,-1879.8587671108057,14.409535852335011,-1542.4590272531673,1750.0,129.85876711080573,1542.4590272531673,-14.409535852335011
1108,-317.74395907543743,-1912.8393971452392,27.03402262132454,-1182.2164785152224,1750.0,162.83939714523922,1182.2164785152224,-27.03402262132454
1109,-319.0491740047391,-1895.5952732727565,13.851561505198788,-1238.020622170481,1750.0,145.59527327275646,1238.020622170481,-13.851561505198788
1110,-316.745637565056,-1899.3032157844186,14.695414505308918,-1212.5823914592443,1750.0,149.30321578441863,1212.5823914592443,-14.695414505308918
1111,-323.88778513818266,-1917.2262899636153,19.715905220527475,-1242.5415555569132,1750.0,167.22628996361527,1242.5415555569132,-19.715905220527475
1112,-321.2840170890171,-1944.1779877548465,36.70135555486695,-1158.195523568654,1750.0,194.17798775484653,1158.195523568654,-36.70135555486695
1113,-337.3976776829517,-1930.5398843024873,36.33305656143398,-1255.523793746915,1750.0,180.53988430248728,1255.523793746915,-36.33305656143398
1114,-365.00408995323335,-1981.1150483077777,50.27488045208156,-1450.0554505924438,1750.0,231.11504830777767,1450.0554505924438,-50.27488045208156
1115,-379.41905353808863,-2002.1830282810251,56.36677818692306,-1562.711353835144,1750.0,252.18302828102514,1562.711353835144,-56.36677818692306
1116,-395.62108841187626,-2003.1183775690988,54.62008901558124,-1651.9119149419785,1750.0,253.1183775690988,1651.9119149419785,-54.62008901558124
1117,-534.1818941572378,-1995.6748811461903,52.77265522520179,-1712.6048293161996,1750.0,245.67488114619027,1712.6048293161996,-52.77265522520179
1118,-491.71275535431016,-1971.799930525733,39.619155372090745,-1596.6979266926367,1750.0,221.7999305257331,1596.6979266926367,-39.619155372090745
1119,-425.583350900504,-1934.6791907206657,14.678305507168261,-1395.3355530234364,1750.0,184.6791907206657,1395.3355530234364,-14.678305507168261
1120,-428.76632515335393,-1916.7030852473563,-5.902165925979489,-1387.3086778815166,1750.0,166.70308524735628,1387.3086778815166,5.902165925979489
1121,-420.05833785868225,-1900.4453683498464,-20.777339473157326,-1346.3862206051244,1750.0,150.44536834984638,1346.3862206051244,20.777339473157326
1122,-716.7856400901414,-2019.7073879290956,61.68462223260144,-1977.3677780779676,1750.0,269.7073879290956,1977.3677780779676,-61.68462223260144
1123,-749.5301345414898,-2021.796169021447,62.59537775051126,-2025.8282154951858,1750.0,271.796169021447,2025.8282154951858,-62.59537775051126
1124,-695.3187070257599,-2019.9454696278126,61.602940010204065,-1951.5969588514827,1750.0,269.9454696278126,1951.5969588514827,-61.602940010204065
1125,-611.5216987491891,-2014.8808761029145,60.210245731290115,-1828.9123583200458,1750.0,264.8808761029145,1828.9123583200458,-60.210245731290115
1126,-509.4156483799789,-2004.6498243843757,56.90570886349701,-1650.1457205350125,1750.0,254.64982438437573,1650.1457205350125,-56.90570886349701
1127,-449.6193597295673,-1989.5931173349331,48.92165892063667,-1494.9280415123399,1750.0,239.59311733493314,1494.9280415123399,-48.92165892063667
1128,-331.9493989098826,-1953.4585628430245,42.833629777064516,-1220.1364809230845,1750.0,203.45856284302454,1220.1364809230845,-42.833629777064516
1129,-347.9156007326766,-1962.6116437024252,44.91837148924105,-1375.4197147346918,1750.0,212.61164370242523,1375.4197147346918,-44.91837148924105
1130,-330.108010537079,-1948.81058995482,41.481090464413,-1198.7193236941278,1750.0,198.81058995482,1198.7193236941278,-41.481090464413
1131,-323.62669307106955,-1942.5599343398603,39.620850593697014,-1150.0857257755554,1750.0,192.55993433986032,1150.0857257755554,-39.620850593697014
1132,-332.8470914221021,-1947.6762566173893,38.41863795039944,-1178.560908538809,1750.0,197.6762566173893,1178.560908538809,-38.41863795039944
1133,-319.61827327869315,-1940.836727088537,39.50997995556531,-1127.485302369947,1750.0,190.83672708853692,1127.485302369947,-39.50997995556531
1134,-325.7810515378593,-1948.685635838507,42.08222642690566,-1179.0341183513563,1750.0,198.6856358385071,1179.0341183513563,-42.08222642690566
1135,-378.50977579610753,-1990.5249488459344,52.329471150342215,-1493.43323781725,1750.0,240.52494884593443,1493.43323781725,-52.329471150342215
1136,-438.8691938839888,-2017.6536663988013,60.403388679783575,-1758.3481683405123,1750.0,267.6536663988013,1758.3481683405123,-60.403388679783575
1137,-497.3238620503889,-2028.9487697911864,63.16093957255384,-1905.4752501143416,1750.0,278.94876979118635,1905.4752501143416,-63.16093957255384
1138,-496.80753560257267,-2061.6130429001387,67.10053157451966,-1880.2380632541442,1750.0,311.6130429001387,1880.2380632541442,-67.10053157451966
1139,-445.1577315243793,-2078.1904512108963,60.717329480909484,-1669.188209620691,1750.0,328.1904512108963,1669.188209620691,-60.717329480909484
1140,-400.53044795077915,-2009.6372641533676,41.38675903253284,-1466.1326022236508,1750.0,259.6372641533676,1466.1326022236508,-41.38675903253284
1141,-377.9488269786281,-1908.9613883134803,8.191673411718511,-1350.5245434379133,1750.0,158.96138831348026,1350.5245434379133,-8.191673411718511
1142,-359.00706720111043,-1872.5495238389312,-11.10584323745843,-1194.8123457513511,1750.0,122.54952383893124,1194.8123457513511,11.10584323745843
1143,-354.3699591519404,-1884.9395971969343,-6.428860734956515,-1189.9155218308933,1750.0,134.9395971969343,1189.9155218308933,6.428860734956515
1144,-366.4728900822642,-1913.7999316196606,10.568054715860853,-1335.4316368431696,1750.0,163.79993161966058,1335.4316368431696,-10.568054715860853
1145,-369.04778189208685,-1954.551988564257,11.729755561218099,-1396.9452205358928,1750.0,204.55198856425704,1396.9452205358928,-11.729755561218099
1146,-578.4716280050135,-2030.8972337326545,65.87269790184587,-2205.20645982974,1750.0,280.8972337326545,2205.20645982974,-65.87269790184587
1147,-600.7862410353889,-2031.7749663480117,67.2062525815229,-2235.8302553734225,1750.0,281.77496634801173,2235.8302553734225,-67.2062525815229
1148,-601.876368495002,-2036.4518317484963,69.04860561517239,-2208.836095808929,1750.0,286.45183174849626,2208.836095808929,-69.04860561517239
1149,-590.6243068735814,-2032.405802872413,68.98597260305064,-2120.189083903194,1750.0,282.405802872413,2120.189083903194,-68.98597260305064
1150,-514.5536682128252,-2031.6700487183393,69.39445847020238,-1937.752083128129,1750.0,281.67004871833933,1937.752083128129,-69.39445847020238
1151,-418.690088019976,-2019.837881729643,64.75334038248457,-1696.4414335268987,1750.0,269.83788172964296,1696.4414335268987,-64.75334038248457
1152,-366.30784120530006,-1989.6219243706232,55.4364107872384,-1441.3993743537658,1750.0,239.62192437062322,1441.3993743537658,-55.4364107872384
1153,-354.3036942823337,-1980.0587036152924,53.35471547263205,-1360.2307927405234,1750.0,230.05870361529242,1360.2307927405234,-53.35471547263205
1154,-359.279544205991,-1976.0051897640496,51.23054814448915,-1367.506011861245,1750.0,226.00518976404965,1367.506011861245,-51.23054814448915
1155,-352.4082978352434,-1967.2460703495249,48.509726406984555,-1333.6554270341219,1750.0,217.24607034952487,1333.6554270341219,-48.509726406984555
1156,-339.26426516050435,-1961.2761851643886,47.77544623578683,-1283.8850417243375,1750.0,211.2761851643886,1283.8850417243375,-47.77544623578683
1157,-347.28697754978725,-1966.1453967179727,48.933799366238645,-1336.2191792700248,1750.0,216.14539671797274,1336.2191792700248,-48.933799366238645
1158,-358.8315391825986,-1975.5226414472922,52.15677939121224,-1431.7791855370685,1750.0,225.52264144729224,1431.7791855370685,-52.15677939121224
1159,-410.956701839405,-1999.5985618823975,58.599335189269596,-1695.6310505847687,1750.0,249.59856188239746,1695.6310505847687,-58.599335189269596
1160,-495.6143700142095,-2005.8970028273948,59.416738235586536,-1922.2815683937054,1750.0,255.89700282739477,1922.2815683937054,-59.416738235586536
1161,-535.6643903474389,-1969.0787151754366,45.75442575330362,-1980.5506243356024,1750.0,219.07871517543663,1980.5506243356024,-45.75442575330362
1162,-544.3538335954887,-2008.9896098761196,51.75252733071079,-1912.255015287642,1750.0,258.98960987611963,1912.255015287642,-51.75252733071079
1163,-456.2922599700021,-1997.098834914127,38.81444577500315,-1634.9703763696216,1750.0,247.0988349141271,1634.9703763696216,-38.81444577500315
1164,-407.7598226591645,-1962.290758643136,20.758693394354395,-1385.0531290611339,1750.0,212.2907586431361,1385.0531290611339,-20.758693394354395
1165,-392.8097808515362,-1910.548646504928,2.3720115051551147,-1273.5646129968034,1750.0,160.548646504928,1273.5646129968034,-2.3720115051551147
1166,-382.947743533273,-1934.7562826436633,13.913927540434315,-1271.4005703766866,1750.0,184.75628264366333,1271.4005703766866,-13.913927540434315
1167,-402.99035235247226,-1995.8516473491977,33.881208566477426,-1466.7662428902865,1750.0,245.85164734919772,1466.7662428902865,-33.881208566477426
1168,-446.20194580583603,-2112.8773650973035,79.41231223971727,-1842.3274543873067,1750.0,362.8773650973035,1842.3274543873067,-79.41231223971727
1169,-483.1715991465604,-2054.6452462357292,70.57708119923018,-2124.1778361107495,1750.0,304.64524623572925,2124.1778361107495,-70.57708119923018
1170,-738.183057171578,-2064.9955404533753,74.27931599661292,-2275.628758688757,1750.0,314.99554045337527,2275.628758688757,-74.27931599661292
1171,-787.6193616538419,-2057.0205216973936,72.10896279536064,-2292.4870212527385,1750.0,307.02052169739363,2292.4870212527385,-72.10896279536064
1172,-756.2031672551543,-2039.4166793238142,67.78501348899226,-2279.4910736381144,1750.0,289.41667932381415,2279.4910736381144,-67.78501348899226
1173,-675.667936431186,-2032.3491959762387,67.14320678301215,-2221.0976914557336,1750.0,282.34919597623866,2221.0976914557336,-67.14320678301215
1174,-578.7811427524912,-2028.0537824621642,67.59948436244372,-2119.2652028345374,1750.0,278.05378246216424,2119.2652028345374,-67.59948436244372
1175,-457.1704713716109,-2032.8097763195701,69.08172417733954,-1887.8233170575363,1750.0,282.8097763195701,1887.8233170575363,-69.08172417733954
1176,-383.04415131860577,-2004.1588513187148,61.40950686659471,-1593.8214016831876,1750.0,254.15885131871482,1593.8214016831876,-61.40950686659471
1177,-361.6377525468199,-1989.8434431601972,57.70331502459862,-1476.067027416527,1750.0,239.84344316019724,1476.067027416527,-57.70331502459862
1178,-363.2391528687567,-1994.1987727480646,60.05269604937689,-1459.6950221848606,1750.0,244.19877274806458,1459.6950221848606,-60.05269604937689
1179,-369.05814060302697,-2001.2251831261729,61.51465675146187,-1472.8226914356126,1750.0,251.22518312617285,1472.8226914356126,-61.51465675146187
1180,-372.58365738021723,-2003.7015036608013,61.99086668015548,-1471.5264712567346,1750.0,253.70150366080134,1471.5264712567346,-61.99086668015548
1181,-416.9001714239986,-2024.8549592713584,67.76532049362822,-1578.8372234236617,1750.0,274.85495927135844,1578.8372234236617,-67.76532049362822
1182,-495.5954580584143,-2055.219838819663,77.28352526076173,-1890.9321642211855,1750.0,305.219838819663,1890.9321642211855,-77.28352526076173
1183,-704.8327196196972,-2037.6200411967911,74.96754128179828,-2211.232755979786,1750.0,287.62004119679114,2211.232755979786,-74.96754128179828
1184,-786.3427590747124,-2003.659026792831,68.47056634266801,-2315.737407843492,1750.0,253.6590267928309,2315.737407843492,-68.47056634266801
1185,-912.8692048905261,-1996.4868853125859,62.85676578221819,-2340.1907364424133,1750.0,246.48688531258585,2340.1907364424133,-62.85676578221819
1186,-896.3014716908831,-2035.4900987512856,67.12552842628293,-2327.8037110628356,1750.0,285.4900987512856,2327.8037110628356,-67.12552842628293
1187,-653.6069103032006,-2096.303623646018,81.43758748178038,-2297.84260978589,1750.0,346.30362364601797,2297.84260978589,-81.43758748178038
1188,-599.6604668845057,-2091.7375011820627,76.48043590175735,-2269.165628966731,1750.0,341.7375011820627,2269.165628966731,-76.48043590175735
1189,-774.9284516887877,-2062.8740070180415,57.99876254364972,-2277.841733528656,1750.0,312.87400701804154,2277.841733528656,-57.99876254364972
1190,-831.7631034853794,-2005.2155606553292,30.530093729452574,-2291.54522369322,1750.0,255.21556065532923,2291.54522369322,-30.530093729452574
1191,-775.9728256567894,-1964.6732481568488,31.44561266040955,-2303.816045183599,1750.0,214.67324815684879,2303.816045183599,-31.44561266040955
1192,-665.7007278569413,-1946.0753978011467,28.33061958821372,-2303.0426405688117,1750.0,196.07539780114666,2303.0426405688117,-28.33061958821372
1193,-605.1388648665439,-1934.7950551349863,31.187469358295175,-2310.246330662223,1750.0,184.79505513498634,2310.246330662223,-31.187469358295175
1194,-589.4055778640441,-2012.9157903405644,61.532644317216864,-2318.62089939117,1750.0,262.9157903405644,2318.62089939117,-61.532644317216864
1195,-575.1762839643183,-2031.4550956758826,66.17290134430664,-2309.448309309381,1750.0,281.4550956758826,2309.448309309381,-66.17290134430664
1196,-578.0529828993923,-2028.6561708011914,66.0065250406542,-2276.0263729409194,1750.0,278.65617080119137,2276.0263729409194,-66.0065250406542
1197,-591.0675700285606,-2029.2491007411113,66.07135675185032,-2193.327888589286,1750.0,279.2491007411113,2193.327888589286,-66.07135675185032
1198,-644.1954786325268,-2042.129336106967,68.78102427254953,-2072.3878892830357,1750.0,292.129336106967,2072.3878892830357,-68.78102427254953
1199,-507.7333029010577,-2022.6261176664098,62.643932966276225,-1764.673180972067,1750.0,272.62611766640975,1764.673180972067,-62.643932966276225
1200,-413.6876037670831,-1984.9159592238461,52.17374131844849,-1469.39695291775,1750.0,234.91595922384613,1469.39695291775,-52.17374131844849
1201,-381.12217473539465,-1968.6567746109572,46.948253861293324,-1370.1202538239863,1750.0,218.6567746109572,1370.1202538239863,-46.948253861293324
1202,-356.1270398068044,-1955.716177574663,43.92155045349705,-1303.568091864561,1750.0,205.7161775746631,1303.568091864561,-43.92155045349705
1203,-351.6985617662756,-1947.060090575863,41.236583314564996,-1250.8223475792336,1750.0,197.0600905758629,1250.8223475792336,-41.236583314564996
1204,-355.562102246793,-1946.2145262510026,40.84957434131434,-1236.616412689783,1750.0,196.21452625100255,1236.616412689783,-40.84957434131434
1205,-348.64303027199657,-1940.2503151668316,39.22834165541394,-1185.9516034048293,1750.0,190.25031516683157,1185.9516034048293,-39.22834165541394
1206,-361.6977608456644,-1955.025698057695,42.81000587033236,-1258.9569861926852,1750.0,205.02569805769508,1258.9569861926852,-42.81000587033236
1207,-449.568922286684,-2004.1823028288945,56.72405930028822,-1585.1810068438526,1750.0,254.18230282889454,1585.1810068438526,-56.72405930028822
1208,-625.3590090370035,-2041.3644398083761,67.18216984350556,-1936.4001062202876,1750.0,291.3644398083761,1936.4001062202876,-67.18216984350556
1209,-754.2693473471836,-2060.909232265247,71.45837849546592,-2102.665452872596,1750.0,310.9092322652468,2102.665452872596,-71.45837849546592
1210,-832.4166994977186,-2090.2191400505203,81.05623558625712,-2182.028055837478,1750.0,340.2191400505203,2182.028055837478,-81.05623558625712
1211,-825.0408939271988,-2120.2903523067444,85.08191132555612,-2199.990189544829,1750.0,370.29035230674435,2199.990189544829,-85.08191132555612
1212,-732.4609781090711,-2114.8487553590276,81.02646834729671,-2195.801340630682,1750.0,364.84875535902756,2195.801340630682,-81.02646834729671
1213,-592.9248009072865,-2049.7651036986495,48.22116755988873,-2127.3322156305735,1750.0,299.76510369864945,2127.3322156305735,-48.22116755988873
1214,-487.2685026514896,-1967.9398555628904,-2.9596959847167454,-1996.5076345150517,1750.0,217.93985556289044,1996.5076345150517,2.9596959847167454
1215,-430.2862474124933,-1890.102170866527,-46.49296370210641,-1700.6485877429468,1750.0,140.1021708665271,1700.6485877429468,46.49296370210641
1216,-386.3696496105175,-1844.576138782024,-52.78869113788505,-1428.2304987557977,1750.0,94.57613878202392,1428.2304987557977,52.78869113788505
1217,-374.0524011418085,-1888.601478264486,-32.174883589817,-1358.1906779073288,1750.0,138.6014782644861,1358.1906779073288,32.174883589817
1218,-552.8350807796274,-2051.9323752859364,73.47985217311634,-2215.1705448451858,1750.0,301.93237528593636,2215.1705448451858,-73.47985217311634
1219,-569.6736290221227,-2052.0306880406974,73.95424216316314,-2252.360187311574,1750.0,302.03068804069744,2252.360187311574,-73.95424216316314
1220,-555.2774145788603,-2054.456516235298,74.97420810937388,-2236.3510848188644,1750.0,304.45651623529784,2236.3510848188644,-74.97420810937388
1221,-536.8204117349886,-2046.20976968786,73.42556054416195,-2165.651716525079,1750.0,296.20976968786,2165.651716525079,-73.42556054416195
1222,-468.59094755519544,-2037.0142986419696,69.90968835001854,-1999.8852866797881,1750.0,287.0142986419696,1999.8852866797881,-69.90968835001854
1223,-407.9137356763089,-1994.133548559048,58.26544452263897,-1737.7536637500057,1750.0,244.133548559048,1737.7536637500057,-58.26544452263897
1224,-359.31329066934364,-1995.233862965048,58.79984224344798,-1460.521476137021,1750.0,245.23386296504805,1460.521476137021,-58.79984224344798
1225,-356.6265088715281,-1984.1398673925682,53.99607214979392,-1395.7968481794233,1750.0,234.13986739256825,1395.7968481794233,-53.99607214979392
1226,-348.67230388533983,-1973.4290067245097,50.88779948284946,-1347.9428592712666,1750.0,223.4290067245097,1347.9428592712666,-50.88779948284946
1227,-330.19324265193836,-1958.9830948472418,47.257424324876865,-1250.6745787565587,1750.0,208.98309484724177,1250.6745787565587,-47.257424324876865
1228,-332.88575470555975,-1953.3603081751862,44.47698440894851,-1235.2942478895723,1750.0,203.36030817518622,1235.2942478895723,-44.47698440894851
1229,-330.47488592597904,-1950.8610379549918,43.104079595928624,-1212.9676264692346,1750.0,200.86103795499184,1212.9676264692346,-43.104079595928624
1230,-331.87681380996156,-1957.9965346627537,45.65084366385577,-1268.221552176568,1750.0,207.99653466275367,1268.221552176568,-45.65084366385577
1231,-375.10892336445744,-1985.9582247232997,52.75260181933663,-1555.4191722398336,1750.0,235.95822472329974,1555.4191722398336,-52.75260181933663
1232,-440.67401077579757,-1995.744194061101,56.0781141100872,-1809.0209805726527,1750.0,245.7441940611011,1809.0209805726527,-56.0781141100872
1233,-486.4253512068078,-2001.5998306497,56.121567270902005,-1889.3555479029112,1750.0,251.59983064969992,1889.3555479029112,-56.121567270902005
1234,-486.40824406543265,-2013.199055634453,48.60744391303956,-1826.7156288788285,1750.0,263.1990556344531,1826.7156288788285,-48.60744391303956
1235,-445.9658031671271,-2009.8421621772072,34.79288690738849,-1659.2136480413083,1750.0,259.84216217720723,1659.2136480413083,-34.79288690738849
1236,-425.74145454808087,-1964.177989102097,20.0712955618485,-1554.4912911800488,1750.0,214.17798910209694,1554.4912911800488,-20.0712955618485
1237,-407.0393002395586,-1935.1843123805202,18.9609278941723,-1455.8919224424476,1750.0,185.18431238052017,1455.8919224424476,-18.9609278941723
1238,-426.18631640190546,-1992.9492738939807,35.185089429654454,-1567.637720336162,1750.0,242.94927389398072,1567.637720336162,-35.185089429654454
1239,-440.44654700083333,-1975.387924267774,20.960386173969255,-1637.417916089855,1750.0,225.387924267774,1637.417916089855,-20.960386173969255
1240,-465.08230074622895,-1940.281052811531,9.954509416934798,-1720.1849075768528,1750.0,190.28105281153103,1720.1849075768528,-9.954509416934798
1241,-464.30208744255856,-1971.0116283105385,21.62657387004765,-1710.7994530801127,1750.0,221.01162831053853,1710.7994530801127,-21.62657387004765
1242,-613.4027457978848,-2027.3959875130377,63.93753199173375,-2097.2367903487143,1750.0,277.39598751303765,2097.2367903487143,-63.93753199173375
1243,-618.8160516623681,-2026.0548910751781,65.24908641025672,-2125.7745763645366,1750.0,276.05489107517815,2125.7745763645366,-65.24908641025672
1244,-578.3970711711315,-2022.7605789117647,64.5542909835167,-2067.8010460393716,1750.0,272.7605789117647,2067.8010460393716,-64.5542909835167
1245,-496.5863972094936,-2016.810801851631,62.28226174270094,-1914.8459817865994,1750.0,266.8108018516309,1914.8459817865994,-62.28226174270094
1246,-425.8121151034436,-2008.5836572650323,59.8629322455331,-1714.6291012032812,1750.0,258.58365726503234,1714.6291012032812,-59.8629322455331
1247,-462.44505235831537,-1994.5224863822937,55.15576894674382,-1547.66043128955,1750.0,244.52248638229366,1547.66043128955,-55.15576894674382
1248,-336.71234551661473,-1958.628363625624,45.3863498074702,-1261.395554205063,1750.0,208.62836362562393,1261.395554205063,-45.3863498074702
1249,-328.9991187489498,-1949.9136870691614,42.9141418732288,-1199.1841885156489,1750.0,199.91368706916137,1199.1841885156489,-42.9141418732288
1250,-322.18191346798056,-1942.6262195603117,40.792720540611754,-1146.443248295498,1750.0,192.6262195603117,1146.443248295498,-40.792720540611754
1251,-314.2033093652959,-1934.6044721770727,38.47085805356869,-1088.0856684633688,1750.0,184.6044721770727,1088.0856684633688,-38.47085805356869
1252,-312.9328444426757,-1932.7944711061514,37.88616992722541,-1076.7655626235542,1750.0,182.79447110615138,1076.7655626235542,-37.88616992722541
1253,-309.6261399499018,-1929.652089376379,36.996644081818886,-1054.148920291476,1750.0,179.65208937637908,1054.148920291476,-36.996644081818886
1254,-310.290579522651,-1930.5861400569015,37.32471320570039,-1060.5874890570058,1750.0,180.5861400569015,1060.5874890570058,-37.32471320570039
1255,-317.9158196787264,-1938.6513747633326,39.7862485866267,-1118.521691280224,1750.0,188.65137476333257,1118.521691280224,-39.7862485866267
1256,-336.026124331286,-1956.0723320286033,45.110382359191135,-1247.4715381182364,1750.0,206.07233202860334,1247.4715381182364,-45.110382359191135
1257,-362.7364759012041,-1975.473150339899,50.31076701270604,-1402.2794810003122,1750.0,225.4731503398989,1402.2794810003122,-50.31076701270604
1258,-377.4219785627955,-1978.4169174597914,46.78049542732424,-1442.653962990019,1750.0,228.41691745979142,1442.653962990019,-46.78049542732424
1259,-361.176530762372,-1957.480675826635,29.145156991516842,-1317.6453946087531,1750.0,207.48067582663498,1317.6453946087531,-29.145156991516842
1260,-345.017738791808,-1933.371223297976,12.09805153301295,-1201.3285053729232,1750.0,183.37122329797603,1201.3285053729232,-12.09805153301295
1261,-336.98160861296344,-1907.4897493314875,3.959320718646495,-1141.8297326343322,1750.0,157.48974933148747,1141.8297326343322,-3.959320718646495
1262,-329.7249552729537,-1906.8152292557902,8.619686365555253,-1102.470895399794,1750.0,156.8152292557902,1102.470895399794,-8.619686365555253
1263,-333.1367816824552,-1938.8200435281974,25.13025737111184,-1172.6066076790432,1750.0,188.8200435281974,1172.6066076790432,-25.13025737111184
1264,-360.43338072288174,-1994.09397351385,46.3021506958371,-1401.5338622737106,1750.0,244.09397351384996,1401.5338622737106,-46.3021506958371
1265,-376.453324283814,-2010.859035645502,56.601796672642195,-1614.1543172922802,1750.0,260.859035645502,1614.1543172922802,-56.601796672642195
1266,-486.5054391165062,-2013.7596494513741,66.24756032180107,-1925.2767888057288,1750.0,263.7596494513741,1925.2767888057288,-66.24756032180107
1267,-508.6308390318328,-2010.2502567209945,66.46257695586019,-1984.9222974794034,1750.0,260.25025672099446,1984.9222974794034,-66.46257695586019
1268,-488.32634587152006,-2007.5629130346301,65.6169008137474,-1922.8430310494905,1750.0,257.5629130346301,1922.8430310494905,-65.6169008137474
1269,-444.05296384652775,-2009.8912871136263,65.46884232294246,-1792.8516982240096,1750.0,259.8912871136263,1792.8516982240096,-65.46884232294246
1270,-399.7555723720933,-2004.1783244714388,61.88994821987262,-1627.1262938816258,1750.0,254.17832447143883,1627.1262938816258,-61.88994821987262
1271,-367.5439051699404,-1985.5043824846134,55.24750895173338,-1455.6892769283922,1750.0,235.50438248461342,1455.6892769283922,-55.24750895173338
1272,-358.94914890768655,-1971.3798821567293,48.89422906917844,-1346.6759223100548,1750.0,221.3798821567293,1346.6759223100548,-48.89422906917844
1273,-329.7006100353561,-1969.8236893491617,47.220546538509325,-1351.4281121156343,1750.0,219.82368934916167,1351.4281121156343,-47.220546538509325
1274,-277.8513985453351,-1972.846045138187,48.39886616286435,-1433.1120164710037,1750.0,222.84604513818704,1433.1120164710037,-48.39886616286435
1275,-228.87443251543914,-1968.868740618821,44.9324636970407,-1545.3781246393096,1750.0,218.868740618821,1545.3781246393096,-44.9324636970407
1276,-193.5961045821437,-1949.3916699522802,41.67196760694287,-1591.3001362916305,1750.0,199.39166995228015,1591.3001362916305,-41.67196760694287
1277,-148.21067185112142,-1907.677793317136,29.98178828280902,-1730.4734569918269,1750.0,157.6777933171361,1730.4734569918269,-29.98178828280902
1278,-275.9030807266818,-1909.3933305621108,31.170358827250766,-1775.9360775017324,1750.0,159.3933305621108,1775.9360775017324,-31.170358827250766
1279,-536.5228337281113,-1857.9479709746088,18.826396741469807,-1886.6141728689367,1750.0,107.94797097460878,1886.6141728689367,-18.826396741469807
1280,-523.9280915906675,-1878.0844344869597,25.228000226015865,-1927.317124455014,1750.0,128.0844344869597,1927.317124455014,-25.228000226015865
1281,-481.01092062595353,-1891.1329497441052,29.04756049285311,-1908.7160688282731,1750.0,141.1329497441052,1908.7160688282731,-29.04756049285311
1282,-487.5509436230103,-1944.0951799999834,42.24261250033305,-1825.1018189313459,1750.0,194.09517999998343,1825.1018189313459,-42.24261250033305
1283,-418.4966134793218,-2022.828750925666,60.05405551072499,-1688.5696908061318,1750.0,272.8287509256661,1688.5696908061318,-60.05405551072499
1284,-370.45496033949325,-1979.163723820036,43.408402477180516,-1479.2836238781913,1750.0,229.163723820036,1479.2836238781913,-43.408402477180516
1285,-338.07718511657623,-1927.0080811456337,20.854214465853374,-1188.091146809541,1750.0,177.0080811456337,1188.091146809541,-20.854214465853374
1286,-342.3102110925975,-1965.431798525451,42.828015826827595,-1175.6415041166097,1750.0,215.4317985254511,1175.6415041166097,-42.828015826827595
1287,-338.521277724501,-1988.0065126995228,60.42321989433117,-1163.60657030957,1750.0,238.00651269952277,1163.60657030957,-60.42321989433117
