,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland,Ireland2,Denmark,Germany,Norway
997,7.709388682997087e-13,18.823445674223933,118.5885618705292,80.00000000000026,80.00000000000037,80.00000000000026,80.00000000000018,80.0000000000002,80.00000000000021,80.00000000000016,80.00000000000017,80.00000000000023,80.00000000000017,80.00000000000013,80.00000000000013,80.00000000000011,80.00000000000018,80.00000000000021,80.00000000000001,80.00000000000001,80.00000000000001,80.0,79.99999999999996,79.99999999999996,80.00000000000001,80.00000000000001,80.0,79.99999999999997,79.99999999999997,60.000000000000014,60.0,65.0,64.99999999999997,73.00000000000023,73.00000000000037,72.99999999999996,73.00000000000001,60.000000000000014,79.00000000000016
998,-5.044853423896711e-13,18.82344567422286,118.5885618705292,79.99999999999984,79.9999999999998,79.9999999999999,79.99999999999983,79.99999999999982,80.00000000000006,79.9999999999998,80.00000000000048,80.00000000000045,79.99999999999977,79.99999999999977,79.99999999999974,79.99999999999993,80.00000000000023,80.00000000000031,80.00000000000013,80.00000000000013,80.00000000000013,80.00000000000011,80.00000000000013,80.00000000000013,80.00000000000013,80.00000000000013,80.00000000000013,80.00000000000013,80.00000000000013,60.00000000000013,60.00000000000013,65.00000000000013,65.00000000000013,73.00000000000045,72.9999999999998,73.00000000000013,73.00000000000013,60.00000000000013,78.9999999999998
999,0.0,18.82344567422325,118.58856187052899,79.99999999999986,79.99999999999983,79.99999999999986,79.99999999999987,79.99999999999987,79.99999999999989,79.99999999999989,79.99999999999994,80.0,79.99999999999989,79.99999999999989,79.99999999999989,79.99999999999989,79.99999999999989,79.9999999999999,79.99999999999996,79.99999999999996,79.99999999999996,79.99999999999991,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,59.99999999999997,59.99999999999997,64.99999999999997,64.99999999999997,73.0,72.99999999999983,72.99999999999997,72.99999999999996,59.99999999999997,78.99999999999989
1000,0.0,18.823445674223287,118.58856187052922,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,79.99999999999997,80.00000000000001,80.00000000000001,80.00000000000001,80.0,79.99999999999999,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,59.99999999999997,59.99999999999997,64.99999999999997,64.99999999999997,72.99999999999997,73.00000000000001,72.99999999999997,72.99999999999997,59.99999999999997,79.00000000000001
1001,0.0,23.529307092779085,148.2357023381614,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999993,99.99999999999996,99.99999999999997,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,79.99999999999994,79.99999999999994,84.99999999999994,84.99999999999994,92.99999999999993,92.99999999999993,92.99999999999994,92.99999999999994,79.99999999999994,98.99999999999993
1002,0.0,28.235168511334965,177.88284280579404,120.00000000000017,120.00000000000026,120.00000000000017,120.00000000000013,120.00000000000011,120.0000000000001,120.00000000000009,120.00000000000001,119.99999999999977,120.00000000000018,120.00000000000007,120.00000000000006,120.00000000000004,120.00000000000004,120.00000000000001,120.00000000000001,120.00000000000001,120.0,120.00000000000003,120.0,120.0,120.00000000000004,120.00000000000003,120.0,120.0,120.0,100.00000000000003,100.0,105.0,105.0,112.99999999999977,113.00000000000026,113.0,113.00000000000001,100.00000000000003,119.00000000000009
1003,2.4868995751603507e-14,28.23516851133492,177.88284280579364,119.9999999999999,119.99999999999986,119.99999999999986,119.99999999999994,119.99999999999994,119.99999999999989,119.99999999999997,119.99999999999993,119.99999999999932,120.00000000000033,120.00000000000003,119.99999999999999,119.99999999999996,119.99999999999996,119.99999999999993,120.0,120.0,120.00000000000003,120.0,119.99999999999991,119.99999999999989,119.99999999999997,120.0,119.99999999999997,119.99999999999994,119.99999999999994,100.0,99.99999999999997,104.99999999999997,104.99999999999994,112.99999999999932,112.99999999999986,112.99999999999991,113.0,100.0,118.99999999999997
1004,0.0,28.235168511334958,177.8828428057937,119.99999999999996,119.99999999999999,119.99999999999997,119.99999999999993,119.99999999999999,119.99999999999997,119.99999999999997,119.99999999999997,120.00000000000006,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999994,120.0,120.00000000000003,120.00000000000003,120.00000000000003,119.99999999999994,120.0,120.0,120.00000000000003,120.00000000000003,120.0,120.0,120.0,100.00000000000003,100.0,105.0,105.0,113.00000000000006,112.99999999999999,113.0,113.00000000000003,100.00000000000003,118.99999999999997
1005,0.0,28.235168511334958,177.88284280579398,120.00000000000013,120.0000000000002,120.00000000000016,120.00000000000009,120.00000000000009,120.00000000000011,120.00000000000004,120.00000000000004,119.9999999999999,120.00000000000006,120.00000000000003,120.00000000000003,120.00000000000001,120.0,119.99999999999999,119.99999999999994,119.99999999999979,120.0,120.00000000000006,120.0,119.99999999999982,119.99999999999932,119.99999999999966,119.99999999999974,119.99999999999982,119.99999999999989,99.99999999999966,99.99999999999974,104.99999999999974,104.99999999999989,112.9999999999999,113.0000000000002,113.0,112.99999999999994,99.99999999999966,119.00000000000004
1006,0.0,28.23516851133492,177.88284280579376,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,119.99999999999997,120.0,119.99999999999996,119.99999999999996,119.99999999999996,119.99999999999994,119.99999999999999,119.99999999999997,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,100.0,100.0,105.0,105.0,113.0,112.99999999999997,113.0,113.0,100.0,118.99999999999997
1007,0.0,23.529307092779085,148.2357023381614,99.99999999999993,99.99999999999993,99.99999999999994,99.99999999999993,99.99999999999994,99.99999999999996,99.99999999999994,100.0,99.99999999999994,100.00000000000009,99.99999999999997,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999999,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999997,100.00000000000003,100.0,99.99999999999994,99.99999999999994,99.99999999999999,100.0,100.00000000000001,79.99999999999994,79.99999999999999,84.99999999999999,85.00000000000001,92.99999999999994,92.99999999999993,93.00000000000003,92.99999999999994,79.99999999999994,98.99999999999994
1008,-0.7482252356909492,22.95713407053949,148.596614035668,99.99999999999974,99.99999999999953,99.99999999999976,99.99999999999986,99.99999999999986,99.99999999999986,99.99999999999993,99.99999999999996,99.99999999999955,100.0000000000003,100.00000000000003,99.99999999999999,99.99999999999997,99.99999999999997,100.0,100.0,100.0,100.00000000000004,99.99999999999999,99.99999999999997,99.99999999999996,99.99999999999996,100.0,99.99999999999999,99.99999999999997,99.99999999999997,80.0,79.99999999999999,84.99999999999999,84.99999999999997,92.99999999999955,92.99999999999953,92.99999999999997,93.0,80.0,98.99999999999993
1009,-1.0,18.05873874515108,119.07091889391083,80.00000000000001,80.00000000000009,80.00000000000003,79.99999999999997,79.99999999999997,80.00000000000001,79.99999999999994,80.00000000000001,80.00000000000003,80.0,79.99999999999993,79.99999999999991,79.9999999999999,80.0,80.00000000000003,79.99999999999966,79.99999999999974,79.99999999999963,79.99999999999994,80.00000000000027,80.00000000000023,79.9999999999998,79.99999999999982,79.99999999999986,80.00000000000007,80.00000000000013,59.999999999999815,59.99999999999986,64.99999999999986,65.00000000000013,73.00000000000003,73.00000000000009,73.00000000000027,72.99999999999966,59.999999999999815,78.99999999999994
1010,-1.0,0.0,130.46189645142525,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.99999999999994,80.00000000000001,80.00000000000004,80.00000000000006,80.00000000000004,80.00000000000001,80.00000000000003,80.00000000000003,80.00000000000003,80.00000000000003,80.0,80.0,80.00000000000001,80.00000000000001,80.00000000000003,80.00000000000001,80.00000000000001,80.0,60.00000000000003,60.000000000000014,65.00000000000001,65.0,72.99999999999994,73.0,73.0,73.00000000000003,60.00000000000003,79.0
1011,-1.0,0.0,130.46189645142525,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.99999999999994,80.00000000000001,80.00000000000004,80.00000000000006,80.00000000000004,80.00000000000001,80.00000000000003,80.00000000000003,80.00000000000003,80.00000000000003,80.0,80.0,80.00000000000001,80.00000000000001,80.00000000000003,80.00000000000001,80.00000000000001,80.0,60.00000000000003,60.000000000000014,65.00000000000001,65.0,72.99999999999994,73.0,73.0,73.00000000000003,60.00000000000003,79.0
1012,-1.0,0.0,130.46189645142556,80.00000000000018,80.00000000000031,80.00000000000017,80.00000000000011,80.0000000000001,80.00000000000009,80.00000000000006,79.99999999999994,80.0,79.9999999999998,80.0,80.00000000000004,80.0,79.99999999999996,79.99999999999994,79.9999999999999,79.9999999999999,79.9999999999999,79.99999999999993,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,59.9999999999999,59.9999999999999,64.9999999999999,64.9999999999999,73.0,73.00000000000031,72.9999999999999,72.9999999999999,59.9999999999999,79.00000000000006
1013,-1.0,0.0,130.46189645142522,79.99999999999997,79.99999999999997,79.99999999999999,79.99999999999996,79.99999999999996,79.99999999999999,79.99999999999994,79.99999999999999,79.99999999999977,80.00000000000014,79.99999999999997,79.99999999999994,79.99999999999996,79.99999999999999,79.99999999999997,80.0,80.0,79.99999999999999,79.99999999999999,79.99999999999999,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,65.0,65.0,72.99999999999977,72.99999999999997,72.99999999999999,73.0,60.0,78.99999999999994
1014,-1.0,0.0,130.46189645142528,80.00000000000001,80.00000000000009,80.00000000000003,79.99999999999997,79.99999999999997,80.00000000000001,79.99999999999994,80.00000000000001,80.00000000000003,80.0,79.99999999999993,79.99999999999991,79.9999999999999,80.0,80.00000000000003,79.99999999999966,79.99999999999974,79.99999999999963,79.99999999999994,80.00000000000027,80.00000000000023,79.9999999999998,79.99999999999982,79.99999999999986,80.00000000000007,80.00000000000013,59.999999999999815,59.99999999999986,64.99999999999986,65.00000000000013,73.00000000000003,73.00000000000009,73.00000000000027,72.99999999999966,59.999999999999815,78.99999999999994
1015,-1.0,8.526512829121202e-13,130.46189645142496,80.00000000000016,80.00000000000033,80.00000000000013,80.00000000000007,80.00000000000007,80.00000000000007,80.00000000000003,80.00000000000001,80.0,80.0,80.0,80.0,79.99999999999997,80.00000000000001,79.99999999999996,80.0,79.99999999999999,80.0,80.00000000000001,79.9999999999999,79.9999999999999,79.99999999999997,79.99999999999997,79.99999999999994,79.99999999999991,79.99999999999991,59.99999999999997,59.99999999999994,64.99999999999994,64.99999999999991,73.0,73.00000000000033,72.9999999999999,73.0,59.99999999999997,79.00000000000003
1016,-1.0,0.0,130.46189645142528,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,79.99999999999997,80.00000000000001,80.00000000000001,80.00000000000001,80.0,79.99999999999999,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,59.99999999999997,59.99999999999997,64.99999999999997,64.99999999999997,72.99999999999997,73.00000000000001,72.99999999999997,72.99999999999997,59.99999999999997,79.00000000000001
1017,-1.0,18.05873874515108,119.07091889391035,79.99999999999972,79.99999999999972,79.99999999999967,79.99999999999973,79.99999999999973,79.99999999999967,79.99999999999974,79.99999999999967,79.99999999999977,79.9999999999996,79.99999999999973,79.99999999999974,79.99999999999976,79.99999999999972,79.99999999999964,80.0,80.00000000000003,79.99999999999997,79.99999999999996,79.9999999999991,79.99999999999989,79.99999999999996,80.00000000000006,80.00000000000018,80.00000000000038,79.99999999999999,60.00000000000006,60.000000000000185,65.00000000000018,64.99999999999999,72.99999999999977,72.99999999999972,72.9999999999991,73.0,60.00000000000006,78.99999999999974
1018,-1.0,18.05873874515103,119.07091889391052,79.9999999999998,79.99999999999964,79.99999999999976,79.99999999999991,79.99999999999991,79.99999999999986,79.99999999999999,79.99999999999996,79.99999999999932,80.00000000000043,80.0000000000001,80.00000000000004,80.00000000000003,79.99999999999997,79.99999999999997,80.0,80.0,79.99999999999999,80.0,80.00000000000001,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,65.0,65.0,72.99999999999932,72.99999999999964,73.00000000000001,73.0,60.0,78.99999999999999
1019,-1.0,18.05873874515108,119.07091889391083,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,80.00000000000001,79.99999999999997,80.00000000000001,80.00000000000001,80.00000000000001,80.0,79.99999999999999,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999999,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,79.99999999999997,59.99999999999997,59.99999999999997,64.99999999999997,64.99999999999997,72.99999999999997,73.00000000000001,72.99999999999997,72.99999999999997,59.99999999999997,79.00000000000001
1020,-1.0,18.058738745151075,119.07091889391081,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.99999999999994,80.00000000000001,80.00000000000004,80.00000000000006,80.00000000000004,80.00000000000001,80.00000000000003,80.00000000000003,80.00000000000003,80.00000000000003,80.0,80.0,80.00000000000001,80.00000000000001,80.00000000000003,80.00000000000001,80.00000000000001,80.0,60.00000000000003,60.000000000000014,65.00000000000001,65.0,72.99999999999994,73.0,73.0,73.00000000000003,60.00000000000003,79.0
1021,-1.0,16.22344599665314,107.50849130108054,72.19997112001157,72.19997112001153,72.19997112001155,72.1999711200116,72.1999711200116,72.19997112001161,72.19997112001163,72.19997112001171,72.19997112001195,72.1999711200117,72.19997112001165,72.19997112001165,72.19997112001168,72.19997112001175,72.19997112001175,72.19997112001171,72.19997112001171,72.19997112001174,72.19997112001172,72.19997112001165,72.19997112001165,72.19997112001165,72.1999711200117,72.19997112001168,72.19997112001167,72.19997112001167,52.199971120011696,52.19997112001168,57.19997112001168,57.19997112001167,65.19997112001195,65.19997112001153,65.19997112001165,65.19997112001171,52.199971120011696,71.19997112001163
1022,-1.0,16.22344599665321,107.50849130108098,72.19997112001187,72.19997112001198,72.1999711200119,72.19997112001178,72.19997112001178,72.19997112001184,72.19997112001172,72.19997112001177,72.19997112001215,72.19997112001153,72.19997112001167,72.19997112001168,72.1999711200117,72.19997112001177,72.19997112001178,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001174,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,52.19997112001175,52.19997112001175,57.19997112001175,57.19997112001175,65.19997112001215,65.19997112001198,65.19997112001175,65.19997112001175,52.19997112001175,71.19997112001172
1023,-1.0,16.223445996653126,107.50849130108045,72.19997112001151,72.19997112001144,72.19997112001147,72.19997112001158,72.19997112001158,72.19997112001155,72.19997112001165,72.19997112001167,72.19997112001175,72.1999711200117,72.1999711200117,72.1999711200117,72.1999711200117,72.1999711200117,72.1999711200117,72.19997112001172,72.19997112001172,72.19997112001174,72.19997112001175,72.19997112001171,72.19997112001171,72.19997112001167,72.19997112001171,72.19997112001171,72.19997112001171,72.19997112001171,52.19997112001171,52.19997112001171,57.19997112001171,57.19997112001171,65.19997112001175,65.19997112001144,65.19997112001171,65.19997112001172,52.19997112001171,71.19997112001165
1024,-1.0,16.223445996653147,107.50849130108058,72.1999711200116,72.19997112001153,72.19997112001158,72.19997112001164,72.19997112001165,72.19997112001164,72.1999711200117,72.19997112001174,72.19997112001178,72.19997112001181,72.19997112001171,72.19997112001171,72.19997112001172,72.19997112001175,72.19997112001175,72.19997112001171,72.19997112001171,72.19997112001174,72.19997112001174,72.1999711200116,72.1999711200116,72.19997112001168,72.19997112001168,72.19997112001165,72.19997112001163,72.19997112001161,52.19997112001168,52.199971120011654,57.199971120011654,57.19997112001161,65.19997112001178,65.19997112001153,65.1999711200116,65.19997112001171,52.19997112001168,71.1999711200117
1025,-1.0,0.0,117.74181445068602,72.19997112001187,72.19997112001198,72.1999711200119,72.19997112001178,72.19997112001178,72.19997112001184,72.19997112001172,72.19997112001177,72.19997112001215,72.19997112001153,72.19997112001167,72.19997112001168,72.1999711200117,72.19997112001177,72.19997112001178,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,72.19997112001175,52.19997112001175,52.19997112001175,57.19997112001175,57.19997112001175,65.19997112001215,65.19997112001198,65.19997112001175,65.19997112001175,52.19997112001175,71.19997112001172
1026,-1.0,0.0,130.46189645142556,80.00000000000018,80.00000000000031,80.00000000000017,80.00000000000011,80.0000000000001,80.00000000000009,80.00000000000006,79.99999999999994,80.0,79.9999999999998,80.0,80.00000000000004,80.0,79.99999999999996,79.99999999999994,79.9999999999999,79.9999999999999,79.9999999999999,79.99999999999993,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999999,59.9999999999999,59.9999999999999,64.9999999999999,64.9999999999999,73.0,73.00000000000031,72.9999999999999,72.9999999999999,59.9999999999999,79.00000000000006
1027,-1.0,0.0,130.46189645142547,80.00000000000014,80.00000000000023,80.00000000000017,80.00000000000007,80.00000000000007,80.00000000000011,80.00000000000003,80.00000000000006,79.99999999999977,80.00000000000024,80.00000000000003,80.0,79.99999999999999,79.99999999999999,80.00000000000006,80.0,80.0,80.0,79.99999999999997,79.99999999999994,79.99999999999994,80.00000000000011,80.0,80.0,80.0,79.99999999999999,60.0,60.0,65.0,64.99999999999999,72.99999999999977,73.00000000000023,72.99999999999994,73.0,60.0,79.00000000000003
1028,-1.0,0.0,130.46189645142493,79.9999999999998,79.99999999999964,79.99999999999976,79.99999999999991,79.99999999999991,79.99999999999986,79.99999999999999,79.99999999999996,79.99999999999932,80.00000000000043,80.0000000000001,80.00000000000004,80.00000000000003,79.99999999999997,79.99999999999997,80.0,80.0,79.99999999999999,80.0,80.00000000000001,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,65.0,65.0,72.99999999999932,72.99999999999964,73.00000000000001,73.0,60.0,78.99999999999999
1029,-1.0,0.0,130.46189645142687,80.000000000001,80.00000000000183,80.00000000000114,80.00000000000044,80.0000000000004,80.00000000000072,80.0,80.00000000000036,80.00000000000097,79.99999999999989,79.9999999999997,79.99999999999966,79.99999999999977,80.00000000000013,80.0000000000002,80.00000000000001,80.0,80.0,79.99999999999999,80.00000000000003,80.00000000000006,80.00000000000001,80.0,80.00000000000001,80.00000000000004,80.00000000000003,60.0,60.000000000000014,65.00000000000001,65.00000000000003,73.00000000000097,73.00000000000183,73.00000000000003,73.00000000000001,60.0,79.0
1030,-1.0,0.0,130.46189645142496,79.99999999999982,79.99999999999982,79.99999999999973,79.99999999999986,79.99999999999986,79.9999999999997,79.99999999999977,79.99999999999967,79.99999999999977,79.9999999999996,79.99999999999973,79.99999999999974,79.99999999999976,79.99999999999972,79.99999999999964,80.0,80.00000000000003,79.99999999999997,79.99999999999996,79.9999999999991,79.99999999999989,79.99999999999996,80.00000000000006,80.00000000000018,80.00000000000038,79.99999999999999,60.00000000000006,60.000000000000185,65.00000000000018,64.99999999999999,72.99999999999977,72.99999999999982,72.9999999999991,73.0,60.00000000000006,78.99999999999977
1031,-1.0,0.0,130.46189645142525,80.0,80.0000000000001,79.99999999999996,79.99999999999997,79.99999999999997,79.99999999999996,79.99999999999996,79.99999999999996,79.99999999999977,80.00000000000006,79.99999999999997,79.99999999999996,79.99999999999994,79.99999999999994,79.99999999999993,80.0,80.0,79.99999999999999,79.99999999999996,80.0,80.0,79.99999999999989,80.0,80.0,80.0,80.00000000000001,60.0,60.0,65.0,65.00000000000001,72.99999999999977,73.0000000000001,73.0,73.0,60.0,78.99999999999996
1032,-1.0,-1.0,72.3848167539267,44.0,43.99999999999998,44.0,44.00000000000001,44.00000000000001,44.0,44.00000000000001,44.0,44.00000000000001,43.999999999999986,43.999999999999986,43.99999999999999,43.999999999999986,43.999999999999986,43.99999999999999,43.999999999999986,43.999999999999986,43.999999999999986,43.99999999999998,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,23.999999999999986,23.999999999999986,28.999999999999986,28.999999999999986,37.00000000000001,36.99999999999998,36.999999999999986,36.999999999999986,23.999999999999986,43.00000000000001
1033,-1.0,-1.0,72.38481675392683,44.00000000000007,44.00000000000013,44.000000000000085,44.00000000000003,44.00000000000003,44.00000000000006,43.99999999999999,44.000000000000014,43.999999999999886,44.0000000000001,44.0,43.99999999999998,43.99999999999998,43.99999999999998,44.00000000000001,44.0,44.0,44.00000000000001,44.00000000000001,44.0,44.0,44.0,44.0,44.0,44.0,44.0,24.0,24.0,29.0,29.0,36.999999999999886,37.00000000000013,37.0,37.0,24.0,42.99999999999999
1034,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1035,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1036,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1037,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1038,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1039,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1040,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1041,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1042,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1043,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1044,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1045,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1046,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1047,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1048,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1049,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1050,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
1051,-1.0,-1.0,0.6307737056428157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
