,IFA,IFA2,NSL,ElecLink,GridLink,NorthConnect,FAB Link
2362,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2363,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2364,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2365,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2366,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2367,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2368,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2369,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2370,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2371,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2372,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2373,-1980.0,-990.0,1386.0,594.0,1386.0,-1386.0,990.0
2374,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2375,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2376,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2377,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2378,-396.0,990.0,1056.097792095777,-990.0,1386.0,-1056.097792095777,-990.0
2379,1980.0,990.0,-173.97796457193454,-594.0,-1386.0,173.97796457193454,-990.0
2380,-396.0,990.0,-327.2056317788854,-990.0,1386.0,327.2056317788854,-990.0
2381,1980.0,990.0,-538.5222608708971,-594.0,-1386.0,538.5222608708971,-990.0
2382,-396.0,990.0,763.6209241814381,-990.0,1386.0,-763.6209241814381,-990.0
2383,-396.0,990.0,1065.3672852349782,-990.0,1386.0,-1065.3672852349782,-990.0
2384,-396.0,990.0,303.283389029476,-990.0,1386.0,-303.283389029476,-990.0
2385,396.0,990.0,826.3806030803589,990.0,-1386.0,-826.3806030803589,-990.0
2386,-1980.0,990.0,-271.40195141006143,594.0,1386.0,271.40195141006143,-990.0
2387,-396.0,990.0,340.9714316708146,-990.0,1386.0,-340.9714316708146,-990.0
2388,1980.0,990.0,-1386.0,-594.0,-1386.0,1386.0,-990.0
2389,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
2390,-396.0,990.0,-987.0250147408658,-990.0,1386.0,987.0250147408658,-990.0
2391,-396.0,990.0,-334.168546139588,-990.0,1386.0,334.168546139588,-990.0
2392,-1980.0,990.0,-1038.9847330523744,594.0,1386.0,1038.9847330523744,-990.0
2393,1980.0,990.0,665.7330321782597,-594.0,-1386.0,-665.7330321782597,-990.0
2394,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2395,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2396,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2397,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2398,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2399,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2400,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2401,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2402,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2403,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2404,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2405,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2406,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2407,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2408,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2409,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2410,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2411,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2412,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2413,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2414,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2415,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2416,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2417,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2418,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2419,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2420,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2421,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2422,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2423,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2424,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2425,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2426,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2427,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2428,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2429,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2430,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2431,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2432,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2433,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2434,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2435,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2436,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2437,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2438,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2439,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2440,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2441,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2442,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2443,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2444,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2445,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2446,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2447,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2448,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2449,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2450,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2451,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2452,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2453,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2454,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2455,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2456,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2457,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2458,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2459,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2460,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2461,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2462,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2463,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2464,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2465,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2466,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2467,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2468,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2469,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2470,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2471,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2472,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2473,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2474,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2475,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2476,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2477,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2478,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2479,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2480,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2481,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2482,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2483,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2484,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2485,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2486,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2487,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2488,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2489,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2490,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2491,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2492,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2493,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2494,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2495,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2496,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2497,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2498,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2499,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2500,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2501,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2502,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2503,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2504,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2505,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2506,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2507,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2508,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2509,1980.0,-990.0,1386.0,-594.0,-1386.0,-1386.0,990.0
2510,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2511,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2512,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2513,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2514,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2515,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2516,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2517,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2518,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2519,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2520,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2521,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2522,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2523,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2524,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2525,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2526,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2527,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2528,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2529,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2530,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2531,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2532,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2533,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2534,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2535,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2536,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2537,1980.0,-990.0,1386.0,-594.0,-1386.0,-1386.0,990.0
2538,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
2539,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
2540,1980.0,-990.0,1386.0,-594.0,-1386.0,-1386.0,990.0
2541,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2542,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2543,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2544,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2545,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2546,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2547,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2548,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
2549,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2550,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2551,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2552,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2553,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2554,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2555,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2556,-1980.0,990.0,-1386.0,594.0,1386.0,1386.0,-990.0
2557,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2558,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2559,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2560,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2561,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2562,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2563,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2564,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2565,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2566,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2567,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2568,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2569,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2570,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2571,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2572,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2573,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2574,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2575,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2576,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2577,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2578,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2579,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2580,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2581,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2582,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2583,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2584,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2585,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2586,-1980.0,-990.0,1386.0,594.0,1386.0,-1386.0,990.0
2587,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2588,-1980.0,-990.0,1386.0,594.0,1386.0,-1386.0,990.0
2589,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2590,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2591,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2592,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2593,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2594,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2595,-1980.0,-990.0,1386.0,594.0,1386.0,-1386.0,990.0
2596,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2597,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2598,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2599,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2600,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2601,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2602,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2603,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2604,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2605,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2606,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2607,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2608,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2609,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2610,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2611,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2612,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2613,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2614,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2615,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2616,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2617,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2618,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2619,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2620,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2621,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2622,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2623,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2624,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2625,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2626,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2627,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2628,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2629,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
2630,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2631,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2632,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2633,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2634,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2635,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2636,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2637,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2638,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2639,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2640,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2641,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2642,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2643,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2644,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2645,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2646,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2647,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2648,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2649,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2650,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2651,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2652,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2653,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2654,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2655,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2656,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2657,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2658,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2659,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2660,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2661,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2662,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2663,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2664,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2665,396.0,990.0,-522.6380767420133,990.0,-1386.0,522.6380767420133,-990.0
2666,396.0,990.0,-373.36358401918574,990.0,-1386.0,373.36358401918574,-990.0
2667,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2668,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2669,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2670,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2671,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2672,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2673,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2674,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2675,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2676,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2677,-1980.0,-990.0,1386.0,594.0,1386.0,-1386.0,990.0
2678,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2679,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2680,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2681,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2682,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2683,1980.0,-990.0,1386.0,-594.0,-1386.0,-1386.0,990.0
2684,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2685,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2686,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2687,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2688,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2689,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2690,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2691,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2692,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2693,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2694,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2695,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2696,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2697,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2698,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2699,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2700,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2701,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2702,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2703,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2704,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2705,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2706,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
2707,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
2708,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2709,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2710,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2711,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2712,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2713,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2714,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2715,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2716,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2717,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2718,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2719,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2720,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
2721,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2722,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2723,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
2724,-396.0,990.0,1216.232250117248,-990.0,1386.0,-1216.232250117248,-990.0
2725,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
2726,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
