,Dinorwig,Ffestiniog,Cruachan,Foyers
0,0.0020395341874809405,0.0017194797972945046,0.004491443985762872,83.83041693429004
1,0.0025657078916724264,0.0019271319779522338,0.009029983551836512,108.77669698673223
2,0.0030164214744772305,0.00240916633529749,0.0022059539872441446,132.87331143882267
3,0.005181329074691868,0.003455824771143308,0.0007741471051159509,149.63175462557922
4,0.004952760977730379,0.003334679746969104,0.0007726577292624715,173.67462059239784
5,0.005013609674195096,0.0034015650469637294,0.0008171387424185368,188.1746612439761
6,0.004976121111363306,0.003438453651536501,0.0008505749958444826,201.54961154540945
7,0.004963609767485865,0.003373353766027691,0.0008623306890415767,205.9766862330153
8,0.004947436256045818,0.0033864080974515057,0.0008847807397434191,201.77521702199329
9,0.004995521001726735,0.003423784494811708,0.0008995472187454476,171.5799319883923
10,0.004825598300319912,0.0033627522023821146,0.002917075102233285,0.0028910619980824243
11,0.0047752539510265216,0.003338022773509518,0.0027412159895628353,0.0022699421501951407
12,0.004763560245797465,0.0033190146876294962,0.002697016040406064,0.0018139336951814773
13,0.0047420395029214085,0.0033171448594754758,0.002702046939963419,0.0022060694641090504
14,0.004774407302068139,0.0033287496996810403,0.0024957250668417603,0.001992160668639131
15,0.004790608724496987,0.00333612306926854,0.0023105084292647767,0.002690227395029125
16,0.004754130439671587,0.0033002085439563043,0.0022734840279079174,0.0027003421179661227
17,0.004806966241318772,0.0032450225305851116,0.0021680524796946258,0.0024846384248059248
18,0.00478504526756467,0.0032091218100856874,0.002582502903360686,0.002154825722338493
19,0.004806766547088883,0.003216206556077501,0.002730074481340916,0.002133577926749335
20,0.004847427629680257,0.003226578802781094,0.0028026918809602396,0.0021616126485467417
21,0.00488042519703524,0.003239935483610271,0.002875376580555963,0.0021799344119176924
22,0.0049462625934774225,0.0032486338493421443,0.0029478664794853945,0.002175053849420741
23,0.0050099296431927575,0.003257554811615668,0.0030023122781731174,0.0021965335581478956
24,0.005016341178947338,0.0032655398200814455,0.0030643852673976715,0.0022117912342249956
25,0.0050710440093112985,0.003256070939457328,0.0030654705402085513,0.002217914253886266
26,0.0051183906911361704,0.003241601543390397,0.003052818659592055,0.0022160253552624552
27,0.00513055507374352,0.0032421297753950145,0.0030509989267830297,0.002224063342346136
28,0.005105599555479575,0.003258879068900705,0.0030589069537191853,0.0022354772627050904
29,0.005063896999642428,0.003280752220772085,0.003068122030660627,0.0022518657357191267
30,0.005042431787182802,0.0032746687265708466,0.003034568338294133,0.002253032104932341
31,0.005131315807272669,0.0032340779749467463,0.0029499879577792616,0.0022379686618511974
