,Dinorwig,Ffestiniog,Cruachan,Foyers
0,7.365708689583188,8.12331192818649,0.005750475053403566,182.07384314658725
1,3.8482681484928305,4.034831239092011,-0.005563178653020255,87.4896454711607
2,0.009751167297464433,0.009012599612184053,125.4047009670607,22.8708722097536
3,-0.0003345621747227823,0.001067661263859787,439.99801482030756,-11.750354728700472
4,0.0006072239708746928,0.0015980305948353158,439.9979081313475,-62.33984147391699
5,0.0006090066444473345,0.0015679033839920819,439.9976412113536,-95.16604539979136
6,0.0005731682624477309,0.0014942945313036037,439.9974778327699,-125.85112092793776
7,0.0002712811513587649,0.0013870039635604896,439.99753551774245,-139.7667230648224
8,0.0002592889206797415,0.0013758909366331715,439.9973853831233,-142.71444512763156
9,0.0001467167911736846,0.0012875182324199926,439.997209274109,-122.17609102156084
10,0.000542932848505419,0.0014317250081667295,346.73400574135366,1.8930364245444578
11,0.0006666565823162393,0.0014944147970110816,264.14922035069077,0.77612294434559
12,0.0007160915757563396,0.0015436094122323139,127.8244760839922,0.5643389618274559
13,0.0007480241955313809,0.0015586041266721419,166.43216019117813,0.46810148382889966
14,0.0006557780742503603,0.0015468635978495389,29.283045455551242,0.3507931650169019
15,0.0006178698660398007,0.0015382753772874565,0.9246846197087055,1.7375971605711957
16,0.0007584949175642652,0.0016248714417072384,0.8568819463010844,1.2800937680228894
17,0.0006951581602664941,0.0017505928057024228,0.8235965059090389,0.9000222829171193
18,0.0007266447789708516,0.001841811639895905,0.8858773600963492,0.8395887676104085
19,0.0007108752462213876,0.0018453176477954102,0.876563167617657,0.7478062928075102
20,0.0006383936178139035,0.0018487626181278478,0.8720333793854406,0.6077375821800157
21,0.0005068330773325231,0.0018494059660132756,0.8671206358857951,0.5530853668504617
22,0.00036589004409589513,0.0018631807574177733,0.8565702521832319,0.5122437857427853
23,0.000239607160896535,0.0018775768999107429,0.8484141894332763,0.48113094645867355
24,0.00017569668982524763,0.0019134949214377989,19.1577223047736,261.0542530264531
25,7.474157779573543e-05,0.001963588767348465,19.098740109923668,247.51267485800028
26,1.2949838287450686e-05,0.0020200236936861286,19.106999360024147,239.2328938384165
27,-1.1413234553847747e-05,0.0020373498756640065,19.083711430066405,230.9758065966714
28,5.916137209878783e-06,0.002018664359639335,18.99954088513449,223.05646203348226
29,6.827594241873812e-05,0.0019800183304267893,18.918448524692273,215.27755157626925
30,0.000136660835812933,0.00198605397814809,19.05958050130859,212.0885017637476
31,0.00011085304137234322,0.002052805042086187,19.46604024459086,213.71925250250794
32,0.0003105845636321089,0.002206077398624932,20.048193008779325,216.14231243932852
33,0.000555428212819304,0.002247311712744275,20.46092754835999,217.1605270720805
34,0.0008474404091294704,0.0023446142531864727,21.03218585473362,219.0255190278708
35,0.0008648883431342973,0.002317772757140261,21.140225007650297,219.48900107520197
36,0.0007421463634025658,0.0022302545605970394,20.899383008044968,210.12703451903857
37,0.0006505935750100523,0.0021727539584411263,20.797463287415358,208.07905497442093
38,0.0006617393802616743,0.002151535861031212,20.867524261611056,211.93095747125972
39,0.0007221934721637147,0.0021116510261738656,20.966675002290856,213.42823727243038
40,0.001617604748991793,0.0023306032880247717,22.10502930457669,217.05150166888768
41,0.0010257170961727683,0.001405107331960185,27.73541501241045,221.21947897554628
42,-0.004364567038820568,-0.00019287607043390548,289.0919057963049,257.1477465463306
43,-0.0005307958892502088,0.0007092324004638446,55.83541786216383,220.07295387315628
44,0.001722331499809408,0.0023595423746168255,24.246591552714584,244.0190572585332
45,0.0014917438003382178,0.002479703151324746,22.49236447432413,233.4564694205872
46,0.0006992217955415388,0.002368019704877343,21.527943853058524,235.67322119298595
47,0.00021159099183758277,0.0023052579094563663,20.984168496197466,245.107394390287
48,-0.0013230571205687823,0.0012807021499593842,0.0652058131057147,0.025504815998034846
49,-0.0013986915492900202,0.0013507087769377862,0.06512066776935824,0.025646761712017064
50,-0.0014536811567561238,0.0013948903632432694,0.06505753469842072,0.02581834307350158
51,-0.0014886714090404868,0.0014314635020219162,0.06505318458127236,0.026062502659186144
52,-0.0014668203063667486,0.0014257431292960428,0.06497812771322428,0.026224995785463057
53,-0.0013967736422918495,0.0013895586413285323,0.06484306733298892,0.026340876184673533
54,-0.0013427779986358015,0.0013556610790550275,0.06482938536747204,0.026616065250677508
55,-0.0012726873859972617,0.0013462014224619187,0.06505353140187455,0.026941409780888884
56,-0.0007014347398537867,0.0015251097786557802,0.06613402062598553,0.027405165428942557
57,9.305636280501021e-05,0.001651868522570946,0.06738076294443977,0.028360964680908055
58,0.0002141853382031031,0.0015730571837919032,0.0674326623763443,0.028461024263090082
59,0.00030451411057522745,0.001562719841303495,0.0676402301190911,0.028833971345314187
60,0.00035144010319110384,0.0015926080772865965,0.06782471934851281,0.029264018264322116
61,0.0001226970649673741,0.0014866780188430417,0.06719106640985777,0.029021954947638637
62,0.0001542282982006423,0.0014938364420604075,0.06716444167287196,0.029304243431183385
63,0.00028551349804612283,0.0015103520683464257,0.0673009963628217,0.029580908017230564
64,0.0004957602388222125,0.0015376816276598737,0.06750411474264957,0.029481347206999277
65,-0.0016133355238037222,0.00020584348902682754,0.05569408736881691,0.03315967095206347
66,-0.0014556332300423424,0.0002816061729668767,0.0551667208924573,0.033039031002646685
67,-0.0017214312179430515,0.00010810348393558303,0.055550024901130965,0.03460823780242782
68,-0.0009489210133839894,0.0007075688105382498,0.06040401415841522,0.03264585432915905
69,0.0004925254018833033,0.0017293490792050763,0.06737012694054932,0.03157638553326187
70,-0.00026379555212163817,0.0016444382861696108,0.06618287257478601,0.03134170921062424
71,-0.0008789885025731574,0.0015325674530770835,0.06503557127750739,0.03157330947880099
72,-0.0007351549567963132,0.0017342792834522825,0.08782851787913042,0.04557493177427122
73,-0.0008166210790179727,0.001780144391947491,0.08776012454005562,0.04619765023208335
74,-0.0008689084824955867,0.0018305915816804038,0.08773119498380587,0.04669565627455417
75,-0.0008719311299630267,0.0018359579141254134,0.08758694248780224,0.047157866188584016
76,-0.0008310977751718246,0.0018106206208722614,0.08744423215265464,0.047850873774675104
77,-0.0007399921614813813,0.0017734192857406673,0.08728580817513337,0.048583734045354855
78,-0.0006780468370226941,0.0017350698228221426,0.08737802356315223,0.04932182597161082
79,-0.0005971993646354777,0.0017201423642579945,0.0879282092693266,0.05013276394932527
80,8.597133071648003e-05,0.0019152411821922663,0.08930921061097709,0.05113487940228565
81,0.0008165194688973228,0.0020183494946000224,0.09062898758427353,0.05224233154244575
82,0.0011004654274751067,0.0019963225071126097,0.0910590954241916,0.05362496524376867
83,0.0011071589574569787,0.0019626929005351346,0.0910803053000448,0.05493160183101205
84,0.0007349582344696789,0.0018363287486520565,0.09033911064925004,0.05509134014575866
85,0.0005334916834249205,0.0017913213149021662,0.09003596961895864,0.055782040942156504
86,0.000497398938868486,0.0017665386922320328,0.08983777667692584,0.05641821814020337
87,0.00039671295855234993,0.0017033858335271344,0.08951287858454714,0.057349384312058826
88,0.0009771705924176942,0.001836494424993733,0.09030439063517011,0.058644065877351347
89,0.0013173635105178435,0.0018703054140429614,0.09054390829414422,0.06024718591131216
90,0.0013555826061786647,0.0018896798033004353,0.09068335481745006,0.06166851331822556
91,0.0013487985839557327,0.001938956596491453,0.09076309469209079,0.06310086740410567
92,0.001198765034844112,0.0019941141199080513,0.09065306941646191,0.06425905202471331
93,0.0005231636210843906,0.001883741027615583,0.08936073057544174,0.06522215656636722
94,0.00016223934009643604,0.0018502677577789473,0.08857156213426505,0.06631692423606113
95,-0.0001842595673109109,0.001800644395386141,0.08771490733129901,0.0677664554670171
96,-0.000651332332123793,0.0015517119119121954,0.06304082296355848,0.0414480593486465
97,-0.0006319233593731705,0.001593471159526742,0.06294871444548683,0.042102597738006724
98,-0.0006575008348677193,0.0016363343785322825,0.06294219406602526,0.04264639838331886
99,-0.0006770404884534481,0.0016648116132367092,0.06296160045385273,0.043321365580608895
100,-0.00068112239300801,0.0016764367649528857,0.06293941664408237,0.04405606927337245
101,-0.0006359029806801203,0.0016664509334672695,0.06285809325078842,0.044757300070036324
102,-0.0005661827694350783,0.001653726783243682,0.06281883646948268,0.04544112790820277
