,Moyle,IFA,IFA2,NSL,ElecLink,GridLink,NorthConnect,FAB Link
36,-983.1803808628034,-1897.522314377537,34.942305837282674,-2366.5936260423,1750.0,147.522314377537,2366.5936260423,-34.942305837282674
37,-986.3298047180107,-1903.2807329550687,40.590975096039756,-2367.175675759977,1750.0,153.28073295506874,2367.175675759977,-40.590975096039756
38,-988.5903431570565,-1909.5420099461685,42.74280867663515,-2368.0504370637477,1750.0,159.5420099461685,2368.0504370637477,-42.74280867663515
39,-995.4898957338136,-1898.7771836176348,34.35017377083659,-2372.2858576464,1750.0,148.77718361763482,2372.2858576464,-34.35017377083659
40,-1001.4581147973106,-1897.3324618169695,33.2331149139452,-2377.74387725888,1750.0,147.3324618169695,2377.74387725888,-33.2331149139452
41,-1006.6245273322062,-1898.3762368771204,37.27638236248208,-2383.8641116628314,1750.0,148.3762368771204,2383.8641116628314,-37.27638236248208
42,-1009.234420476882,-1896.8572333794632,36.68516620953346,-2386.3353438055146,1750.0,146.8572333794632,2386.3353438055146,-36.68516620953346
43,-1004.7793510688674,-1900.1626854532014,38.353958738868414,-2382.6775337271333,1750.0,150.16268545320145,2382.6775337271333,-38.353958738868414
44,-997.9625198760372,-1899.2072162864765,38.32125242954589,-2376.902337309837,1750.0,149.20721628647652,2376.902337309837,-38.32125242954589
45,-988.4033871582379,-1900.5244005982372,39.76540905879324,-2369.640501715859,1750.0,150.5244005982372,2369.640501715859,-39.76540905879324
46,-986.3849287493756,-1897.1747627820391,40.07717030547792,-2365.2206151051637,1750.0,147.17476278203912,2365.2206151051637,-40.07717030547792
47,-982.3389251054449,-1896.757398910513,40.27345206439236,-2361.1973019709335,1750.0,146.75739891051307,2361.1973019709335,-40.27345206439236
48,-978.21199713137,-1897.8150710869204,39.79038833976574,-2357.5917639258414,1750.0,147.8150710869204,2357.5917639258414,-39.79038833976574
49,-978.9370006320156,-1893.5643605317396,38.236469184502766,-2357.794618199241,1750.0,143.56436053173957,2357.794618199241,-38.236469184502766
50,-982.0944485434843,-1889.4471603565075,37.30326458794525,-2360.130011089444,1750.0,139.44716035650754,2360.130011089444,-37.30326458794525
51,-983.195711221806,-1885.7019118001585,37.49829774027194,-2361.2154591781996,1750.0,135.70191180015854,2361.2154591781996,-37.49829774027194
52,-983.5799253925328,-1872.157675730908,35.53129615416674,-2361.955651925893,1750.0,122.15767573090807,2361.955651925893,-35.53129615416674
53,-984.1264377493602,-1854.0369668576627,31.825095955345432,-2362.8444280028266,1750.0,104.03696685766272,2362.8444280028266,-31.825095955345432
54,-986.7233361241919,-1843.249101090294,27.58805959952406,-2364.9540924111707,1750.0,93.24910109029406,2364.9540924111707,-27.58805959952406
55,-997.0804725473481,-1845.2799498767363,27.763247163965843,-2371.072441032496,1750.0,95.27994987673628,2371.072441032496,-27.763247163965843
56,-1007.9310811646261,-1869.8729932236188,34.83443771521797,-2378.9140747150846,1750.0,119.87299322361878,2378.9140747150846,-34.83443771521797
57,-1019.0467984972723,-1901.1563000236952,39.711820946144826,-2387.601706143688,1750.0,151.15630002369517,2387.601706143688,-39.711820946144826
58,-1024.3513002376021,-1895.2902125188102,39.926201472825824,-2395.8081125727654,1750.0,145.29021251881022,2395.8081125727654,-39.926201472825824
59,-1022.7980679176078,-1881.7325665298417,31.37258223888125,-2394.105530175999,1750.0,131.73256652984173,2394.105530175999,-31.37258223888125
60,-1016.3343942101536,-1865.3863551756863,8.279090437158175,-2385.142709392866,1750.0,115.38635517568628,2385.142709392866,-8.279090437158175
61,-1006.6190048999479,-1840.0511630892706,-7.576825890256259,-2377.9180286808946,1750.0,90.05116308927063,2377.9180286808946,7.576825890256259
62,-998.8916103121634,-1817.1533277725675,-18.452240608883585,-2373.073598487812,1750.0,67.15332777256754,2373.073598487812,18.452240608883585
63,-997.7804448229953,-1850.1693348049366,6.213332003930418,-2372.4749148391998,1750.0,100.16933480493663,2372.4749148391998,-6.213332003930418
64,-1026.798983245547,-1816.0604187466238,-42.92115885000794,-2404.879032207173,1750.0,66.06041874662378,2404.879032207173,42.92115885000794
65,-1037.8490927088408,-1867.978640652445,29.635754479048273,-2423.2436752036037,1750.0,117.97864065244494,2423.2436752036037,-29.635754479048273
66,-1038.4738997031566,-1876.5900036407716,27.656810797538355,-2424.16391595675,1750.0,126.59000364077156,2424.16391595675,-27.656810797538355
67,-1037.050940264062,-1882.6051284797754,33.25675054505655,-2423.760198765827,1750.0,132.60512847977543,2423.760198765827,-33.25675054505655
68,-1034.835933991306,-1887.4414723795599,37.19688643422887,-2422.4978155777426,1750.0,137.44147237955985,2422.4978155777426,-37.19688643422887
69,-1025.3271769875903,-1881.8502747741477,32.77257271373651,-2414.6196049236382,1750.0,131.8502747741477,2414.6196049236382,-32.77257271373651
70,-1010.5691037703535,-1890.5887580127542,38.15749324901026,-2393.813810804877,1750.0,140.58875801275417,2393.813810804877,-38.15749324901026
71,-988.9647058464578,-1897.569821880882,40.96576467830005,-2372.1854773147807,1750.0,147.56982188088205,2372.1854773147807,-40.96576467830005
72,-940.464818899864,-1905.2491253901403,43.85454571514538,-2356.7793516994348,1750.0,155.2491253901403,2356.7793516994348,-43.85454571514538
73,-877.9206478274895,-1910.8280516141472,43.038753385684004,-2343.772366616476,1750.0,160.82805161414717,2343.772366616476,-43.038753385684004
74,-832.6068252706826,-1911.349365335734,42.553807725754496,-2331.535818007748,1750.0,161.3493653357341,2331.535818007748,-42.553807725754496
75,-797.1627088453803,-1892.7966350232527,34.83758916218903,-2320.1011211616915,1750.0,142.79663502325275,2320.1011211616915,-34.83758916218903
76,-810.7873501530241,-1911.486015043843,42.49657356530406,-2316.5766103272304,1750.0,161.48601504384305,2316.5766103272304,-42.49657356530406
77,-857.9485944223613,-1908.7881563396813,42.11573156492682,-2318.5170036494023,1750.0,158.78815633968134,2318.5170036494023,-42.11573156492682
78,-906.3858212017708,-1902.5861831357252,39.813355199799844,-2326.0579951935006,1750.0,152.58618313572515,2326.0579951935006,-39.813355199799844
79,-953.3889852882199,-1887.2171922503326,36.672635746288506,-2341.9603767857748,1750.0,137.21719225033257,2341.9603767857748,-36.672635746288506
80,-977.7461752237954,-1880.45002353574,36.38985783624412,-2357.995674131289,1750.0,130.45002353574,2357.995674131289,-36.38985783624412
81,-993.6490407199542,-1886.50935320884,40.733625954448144,-2367.7723352672388,1750.0,136.5093532088399,2367.7723352672388,-40.733625954448144
82,-923.8055071411856,-1894.9134830470844,43.945743722433235,-2351.396605802841,1750.0,144.91348304708436,2351.396605802841,-43.945743722433235
83,-906.1613846876977,-1890.7014741981884,37.59186424555446,-1953.4539717379407,1750.0,140.7014741981884,1953.4539717379407,-37.59186424555446
84,-879.2935975521178,-1866.27322023151,20.16657675517672,-2248.222324290649,1750.0,116.2732202315101,2248.222324290649,-20.16657675517672
85,-828.1495123212472,-1849.11767435505,16.802937169931738,-2281.549743767359,1750.0,99.11767435504999,2281.549743767359,-16.802937169931738
86,-822.2060342268707,-1854.3047905968715,15.248051534176057,-2335.092287783891,1750.0,104.3047905968715,2335.092287783891,-15.248051534176057
87,-779.5185671869602,-1835.9754250441943,13.609896531909726,-2400.548189421716,1750.0,85.97542504419425,2400.548189421716,-13.609896531909726
88,-743.8628448234193,-1811.3851184029277,-25.248948004959402,-2449.9999996309284,1750.0,61.385118402927674,2449.9999996309284,25.248948004959402
89,-828.7468658219535,-1901.0946480860684,40.36880085007215,-2449.9999996186725,1750.0,151.09464808606845,2449.9999996186725,-40.36880085007215
90,-919.5652558190748,-1903.1550827945944,43.46466655918903,-2449.999999714402,1750.0,153.15508279459436,2449.999999714402,-43.46466655918903
91,-947.3346068177542,-1920.5770557497844,47.65442672521317,-2449.9999997145487,1750.0,170.57705574978445,2449.9999997145487,-47.65442672521317
92,-959.038395817584,-1957.6105194129027,52.76548468260171,-2449.999999713192,1750.0,207.6105194129027,2449.999999713192,-52.76548468260171
93,-1049.9999998225246,-2209.8129372793874,110.37975976839971,-2449.999999715143,1750.0,459.8129372793876,2449.999999715143,-110.37975976839971
94,-1049.9999994715747,-3500.0,1749.9986263839626,-2449.9999996555043,1050.0005844599477,2449.9994155400523,2449.9999996555043,-1749.9986263839626
95,-1042.171318443436,-2020.5874056322064,58.89590977067655,-2441.99514874135,1750.0,270.58740563220636,2441.99514874135,-58.89590977067655
96,-1027.6104107020676,-1844.01438185608,17.920842175832377,-2420.078755788251,1750.0,94.01438185608004,2420.078755788251,-17.920842175832377
97,-1016.8593727731864,-1845.2527711980938,17.661142989141354,-2407.0897645116984,1750.0,95.2527711980938,2407.0897645116984,-17.661142989141354
98,-1006.8300619081573,-1842.439685401644,16.8252213217022,-2398.214724429736,1750.0,92.43968540164406,2398.214724429736,-16.8252213217022
99,-995.1377354255899,-1844.5667236592735,17.830104566691944,-2386.5612788709577,1750.0,94.56672365927352,2386.5612788709577,-17.830104566691944
100,-981.9310264117136,-1852.2610387037762,20.687516056511868,-2377.6061991863744,1750.0,102.2610387037762,2377.6061991863744,-20.687516056511868
101,-962.6813430918496,-1862.591415354565,23.679458475987758,-2371.0598091430347,1750.0,112.59141535456502,2371.0598091430347,-23.679458475987758
102,-946.7228125827869,-1866.4673356231974,25.620279276542533,-2368.0908461241365,1750.0,116.46733562319741,2368.0908461241365,-25.620279276542533
103,-954.4366931528372,-1871.1172771234405,27.48353647399199,-2368.149377624188,1750.0,121.11727712344054,2368.149377624188,-27.48353647399199
104,-975.7146285705759,-1869.2048046910927,26.425392770472854,-2371.2201801763717,1750.0,119.2048046910927,2371.2201801763717,-26.425392770472854
105,-990.584709607869,-1864.0081588447774,26.02025248590985,-2377.1932382633995,1750.0,114.00815884477743,2377.1932382633995,-26.02025248590985
106,-1005.3040200895557,-1854.2400065497854,22.896758846152807,-2384.182034070399,1750.0,104.24000654978545,2384.182034070399,-22.896758846152807
107,-1009.1271537836257,-1842.1843349317546,13.638737432806693,-2386.670558344008,1750.0,92.18433493175462,2386.670558344008,-13.638737432806693
108,-1009.5709502901987,-1834.076083855501,8.439007631182676,-2385.157384555175,1750.0,84.07608385550111,2385.157384555175,-8.439007631182676
109,-1010.4403973520448,-1827.6476812425071,0.8415585017323792,-2384.9357527769043,1750.0,77.64768124250713,2384.9357527769043,-0.8415585017323792
110,-1012.7964268217546,-1838.5251539478827,4.153205615191837,-2386.870236917181,1750.0,88.5251539478827,2386.870236917181,-4.153205615191837
111,-1019.0972065839778,-1845.050893324792,9.709502249706247,-2394.882096609272,1750.0,95.05089332479201,2394.882096609272,-9.709502249706247
112,-1032.003501793096,-1842.9727047909664,-3.4598514202705246,-2416.398556458551,1750.0,92.97270479096642,2416.398556458551,3.4598514202705246
113,-1037.6390862602816,-1869.958554306037,31.097887741543445,-2422.7029244334344,1750.0,119.95855430603706,2422.7029244334344,-31.097887741543445
114,-1038.6160303463264,-1867.4869986355998,27.680953101993282,-2423.5575810173555,1750.0,117.48699863559978,2423.5575810173555,-27.680953101993282
115,-1038.3081268864535,-1863.2365044455291,26.211239778064055,-2423.198139749086,1750.0,113.23650444552914,2423.198139749086,-26.211239778064055
116,-1036.951448737514,-1862.7385781064309,27.365230642460574,-2421.7722746672334,1750.0,112.73857810643085,2421.7722746672334,-27.365230642460574
117,-1031.6105600934532,-1862.7672609305346,27.61555080052267,-2417.0802122045275,1750.0,112.76726093053458,2417.0802122045275,-27.61555080052267
118,-1022.0163510872376,-1860.718977787133,28.592088320233643,-2406.0597970297836,1750.0,110.7189777871331,2406.0597970297836,-28.592088320233643
119,-1001.7995064595777,-1862.1924098573868,27.46474484379928,-2385.4922253214836,1750.0,112.19240985738679,2385.4922253214836,-27.46474484379928
120,-939.4388606191275,-1872.152926541125,26.636973217202467,-2363.9454274945024,1750.0,122.152926541125,2363.9454274945024,-26.636973217202467
121,-861.3832479917327,-1876.0674063937222,26.274160004333908,-2354.1228083432,1750.0,126.0674063937222,2354.1228083432,-26.274160004333908
122,-797.9846598558987,-1875.5355158613665,25.446697791598126,-2348.7116384955434,1750.0,125.53551586136655,2348.7116384955434,-25.446697791598126
123,-765.3706054912545,-1873.6029678685563,24.262351662248875,-2344.768840595064,1750.0,123.60296786855633,2344.768840595064,-24.262351662248875
124,-761.7749630180709,-1875.2273350722621,24.768318223097594,-2341.423964976363,1750.0,125.22733507226212,2341.423964976363,-24.768318223097594
125,-701.4934434608338,-1885.079762287818,29.26001549927173,-2335.5633622441783,1750.0,135.07976228781808,2335.5633622441783,-29.26001549927173
126,-725.7146096070026,-1891.1217572824726,31.408487507009795,-2337.2558455542385,1750.0,141.12175728247257,2337.2558455542385,-31.408487507009795
127,-882.7715435322649,-1892.680916017836,32.1843108903679,-2352.4568597872258,1750.0,142.6809160178359,2352.4568597872258,-32.1843108903679
128,-963.3122159345818,-1892.095235172596,31.369948344164868,-2365.2522031010544,1750.0,142.09523517259595,2365.2522031010544,-31.369948344164868
129,-989.4857428635364,-1890.1090094123329,30.485050158946024,-2373.5041366662113,1750.0,140.10900941233285,2373.5041366662113,-30.485050158946024
130,-999.0419655840192,-1884.4258563694598,27.146930140730547,-2377.346282200465,1750.0,134.42585636945978,2377.346282200465,-27.146930140730547
131,-995.9738204335002,-1900.231650262337,38.423560709051344,-2372.4436317443224,1750.0,150.2316502623371,2372.4436317443224,-38.423560709051344
132,-995.3779519282156,-1923.0353509356823,52.17825043651874,-2370.9194874665736,1750.0,173.03535093568235,2370.9194874665736,-52.17825043651874
133,-999.4478460702508,-1940.6246328958046,60.9045119472828,-2371.497226453014,1750.0,190.62463289580455,2371.497226453014,-60.9045119472828
134,-1002.2933476595152,-1946.3302647240316,58.412519885257325,-2373.5166991690294,1750.0,196.33026472403162,2373.5166991690294,-58.412519885257325
135,-1006.7242982714728,-1924.0888529693752,37.516792441987036,-2377.962874969554,1750.0,174.08885296937524,2377.962874969554,-37.516792441987036
136,-1013.9185814287381,-1858.6387952230002,-10.848736021672721,-2388.434045402353,1750.0,108.63879522300022,2388.434045402353,10.848736021672721
137,-1027.054702425213,-1903.2501974013985,44.431076582653304,-2405.947910287748,1750.0,153.2501974013985,2405.947910287748,-44.431076582653304
138,-1030.0092192701968,-1906.7977579178587,43.334207247302174,-2407.5384490457327,1750.0,156.7977579178587,2407.5384490457327,-43.334207247302174
139,-1029.367922754157,-1902.3757741627037,45.59943537083859,-2408.3813064962205,1750.0,152.3757741627037,2408.3813064962205,-45.59943537083859
140,-1028.958001034213,-1903.4517809504005,46.460737025508024,-2407.4906800422864,1750.0,153.45178095040046,2407.4906800422864,-46.460737025508024
141,-1026.9155494284353,-1903.0353394144322,46.30551600307194,-2404.8848854986063,1750.0,153.0353394144322,2404.8848854986063,-46.30551600307194
142,-1019.0858095022007,-1889.4441894126962,40.47989857229186,-2394.901599244492,1750.0,139.44418941269623,2394.901599244492,-40.47989857229186
143,-1007.7113413481442,-1855.0716393250523,24.035368866515455,-2382.376544050924,1750.0,105.07163932505227,2382.376544050924,-24.035368866515455
144,-993.5225752714451,-1875.657307194505,36.40962918033665,-2371.959098094665,1750.0,125.65730719450494,2371.959098094665,-36.40962918033665
145,-986.3926721108068,-1882.8621720004412,38.97992970973132,-2367.5311317645096,1750.0,132.8621720004412,2367.5311317645096,-38.97992970973132
146,-979.0851220663421,-1874.7113574697178,35.17365681880756,-2366.4148197269415,1750.0,124.71135746971777,2366.4148197269415,-35.17365681880756
147,-966.0990451688705,-1875.3692433663214,29.19397192438305,-2362.3893899782533,1750.0,125.36924336632137,2362.3893899782533,-29.19397192438305
148,-929.0282326430159,-1866.7618627318207,26.843526431166765,-2358.5188052103113,1750.0,116.76186273182066,2358.5188052103113,-26.843526431166765
149,-881.5173697245432,-1859.851054025094,22.540915615428958,-2355.8294474995378,1750.0,109.85105402509407,2355.8294474995378,-22.540915615428958
150,-894.1737166213878,-1852.4935466135644,18.86335721182104,-2358.6468524365546,1750.0,102.49354661356438,2358.6468524365546,-18.86335721182104
151,-946.2998017906826,-1859.8540385132078,21.769509024397166,-2366.4986050283364,1750.0,109.8540385132078,2366.4986050283364,-21.769509024397166
152,-985.2411160656451,-1865.9896992948552,25.343558151715115,-2376.5669638650484,1750.0,115.9896992948552,2376.5669638650484,-25.343558151715115
153,-996.2802707015378,-1873.642393410989,29.770983715433886,-2379.4215816640194,1750.0,123.64239341098892,2379.4215816640194,-29.770983715433886
154,-1000.9053293453426,-1892.9859395562144,34.66173810956343,-2377.44670777157,1750.0,142.98593955621436,2377.44670777157,-34.66173810956343
155,-996.7210831757673,-1901.7012462741327,43.19598622709691,-2374.0335614461733,1750.0,151.7012462741327,2374.0335614461733,-43.19598622709691
156,-994.3076356788747,-1914.082936070502,52.7234304829185,-2371.7008651622987,1750.0,164.082936070502,2371.7008651622987,-52.7234304829185
157,-997.6136471136464,-1920.1795909505481,54.29342249613546,-2372.570094694756,1750.0,170.17959095054812,2372.570094694756,-54.29342249613546
158,-1000.7314354170161,-1909.0645259160246,47.494710820645196,-2375.5859577240426,1750.0,159.06452591602465,2375.5859577240426,-47.494710820645196
159,-1002.404595105245,-1903.0841436080973,42.0994123502885,-2379.3588696943575,1750.0,153.0841436080973,2379.3588696943575,-42.0994123502885
160,-1019.4395169168725,-1904.2048576288976,38.83620638963339,-2387.2851026772164,1750.0,154.20485762889757,2387.2851026772164,-38.83620638963339
161,-1023.1522564445145,-1899.400240070374,38.94908599576161,-2394.7866991708925,1750.0,149.4002400703739,2394.7866991708925,-38.94908599576161
162,-1015.7380439739541,-1900.4132385238627,39.4479032036204,-2393.487098593538,1750.0,150.41323852386267,2393.487098593538,-39.4479032036204
163,-1011.858918646291,-1902.9769275380045,40.83397496026032,-2389.177095821467,1750.0,152.97692753800447,2389.177095821467,-40.83397496026032
164,-1003.2114471740898,-1905.2990304693094,41.693663177288045,-2380.3192760808415,1750.0,155.2990304693094,2380.3192760808415,-41.693663177288045
165,-980.7886153783694,-1906.9650485222232,42.34848906463412,-2366.474946794969,1750.0,156.96504852222324,2366.474946794969,-42.34848906463412
166,-925.5563045309228,-1907.8565544713229,42.73737929016693,-2349.5683571346794,1750.0,157.85655447132285,2349.5683571346794,-42.73737929016693
167,-811.4751291224167,-1899.9073940266703,40.459247717484004,-2293.698533205891,1750.0,149.90739402667032,2293.698533205891,-40.459247717484004
168,-709.5238685950052,-1895.7281120505609,38.13935504340043,-2207.5148782665615,1750.0,145.72811205056087,2207.5148782665615,-38.13935504340043
169,-674.7880222666747,-1896.4641289981796,39.582984035507025,-2164.5049748051842,1750.0,146.4641289981796,2164.5049748051842,-39.582984035507025
170,-673.5750015570125,-1895.6900075816047,40.24016011287722,-2157.3275064654995,1750.0,145.69000758160473,2157.3275064654995,-40.24016011287722
171,-700.6159592552182,-1892.5491241218183,39.810498471096025,-2172.845516106073,1750.0,142.5491241218183,2172.845516106073,-39.810498471096025
172,-739.7548547914884,-1893.559654620513,40.57560426206646,-2210.2406956501386,1750.0,143.5596546205129,2210.2406956501386,-40.57560426206646
173,-801.1267399440173,-1890.1558419716212,40.21496927807834,-2264.7117346277937,1750.0,140.15584197162116,2264.7117346277937,-40.21496927807834
174,-923.3424055656365,-1880.7903941412137,38.95512695939965,-2344.43324253625,1750.0,130.7903941412137,2344.43324253625,-38.95512695939965
175,-1014.2838091753869,-1867.0458287450556,38.74184237698955,-2394.349601844551,1750.0,117.04582874505559,2394.349601844551,-38.74184237698955
176,-1049.9999994665864,-3500.0,1749.9986283953333,-2449.9999996582537,1050.000584768908,2449.999415231092,2449.9999996582537,-1749.9986283953333
177,-1049.9999994722743,-3500.0,1749.9986296126026,-2449.9999996496563,1050.000584826471,2449.999415173529,2449.9999996496563,-1749.9986296126026
178,-1046.4240074790957,-699.9994151995666,1749.9986297217479,-2449.999999648036,-1750.0,2449.9994151995666,2449.999999648036,-1749.9986297217479
179,-1049.9999994744585,-3500.0,1749.9986282220984,-2449.9999996474908,1050.000585197166,2449.999414802834,2449.9999996474908,-1749.9986282220984
180,-1031.4390064702643,-3500.0,1749.998627682558,-2449.999999647648,1050.0005857084216,2449.9994142915784,2449.999999647648,-1749.998627682558
181,-1012.0536604558445,-699.9994148558444,1749.9986281067818,-2449.9999996471624,-1750.0,2449.9994148558444,2449.9999996471624,-1749.9986281067818
182,-1010.1348064334207,-3500.0,1749.9986282951643,-2449.99999964614,1050.0005850410548,2449.999414958945,2449.99999964614,-1749.9986282951643
183,-803.1865064644843,-3500.0,1749.9986308106456,-2449.9999996463316,1050.0005850279736,2449.9994149720264,2449.9999996463316,-1749.9986308106456
184,-668.9457958282234,-1860.8801510118806,34.881223817549426,-2449.9999997079112,1750.0,110.88015101188057,2449.9999997079112,-34.881223817549426
185,-514.228334830145,-1818.287871328081,26.695067912514332,-2449.9999997103437,1750.0,68.28787132808111,2449.9999997103437,-26.695067912514332
186,-296.5610108345004,-1799.652756699942,19.916205959064428,-2449.999999711712,1750.0,49.652756699942074,2449.999999711712,-19.916205959064428
187,-141.64491083739514,-1787.383988334661,11.109885683043103,-2449.9999997148916,1750.0,37.3839883346609,2449.9999997148916,-11.109885683043103
188,-104.42453483795063,-1782.1503730838567,4.836462524120861,-2449.999999717806,1750.0,32.15037308385672,2449.999999717806,-4.836462524120861
189,-33.80658783874988,-1779.7643532516563,2.489759354413536,-2449.9999997162,1750.0,29.764353251656303,2449.9999997162,-2.489759354413536
190,-4.884940837955842,-1776.795125038795,1.331411442238732,-2449.9999997133355,1750.0,26.79512503879505,2449.9999997133355,-1.331411442238732
191,-1.0535858376983405,-1779.4203367132104,7.414419859895361,-2449.99999970782,1750.0,29.420336713210418,2449.99999970782,-7.414419859895361
192,-83.00774983939374,-1798.6193791639962,13.201340617407368,-2449.9999997092323,1750.0,48.6193791639962,2449.9999997092323,-13.201340617407368
193,-182.06486870844967,-1843.462626896594,24.842817860471087,-2449.9999995343323,1750.0,93.46262689659397,2449.9999995343323,-24.842817860471087
194,-430.5185745903565,-1872.8179929011403,31.384324023553745,-2449.9999993868255,1750.0,122.81799290114031,2449.9999993868255,-31.384324023553745
195,-638.5374785681109,-1909.9592847169638,41.0640860460619,-2449.999999354324,1750.0,159.9592847169638,2449.999999354324,-41.0640860460619
196,-557.6750685705429,-1922.944180328614,45.182724011503296,-2449.9999991165378,1750.0,172.94418032861404,2449.9999991165378,-45.182724011503296
197,-601.8874965722827,-1908.4494684883834,39.30542904541744,-2449.999999099776,1750.0,158.44946848838345,2449.999999099776,-39.30542904541744
198,-675.4642125613286,-1925.3003998537852,47.49529140959771,-2449.9999991390523,1750.0,175.30039985378517,2449.9999991390523,-47.49529140959771
199,-727.2803945769043,-1938.1860838468647,50.58621829035337,-1874.7289369757575,1750.0,188.18608384686468,1874.7289369757575,-50.58621829035337
