,snapshot,objective,stores,generators
141,2050-01-06 21:00:00,1.0,1.0,1.0
142,2050-01-06 22:00:00,1.0,1.0,1.0
143,2050-01-06 23:00:00,1.0,1.0,1.0
144,2050-01-07 00:00:00,1.0,1.0,1.0
145,2050-01-07 01:00:00,1.0,1.0,1.0
146,2050-01-07 02:00:00,1.0,1.0,1.0
147,2050-01-07 03:00:00,1.0,1.0,1.0
148,2050-01-07 04:00:00,1.0,1.0,1.0
149,2050-01-07 05:00:00,1.0,1.0,1.0
150,2050-01-07 06:00:00,1.0,1.0,1.0
151,2050-01-07 07:00:00,1.0,1.0,1.0
152,2050-01-07 08:00:00,1.0,1.0,1.0
153,2050-01-07 09:00:00,1.0,1.0,1.0
154,2050-01-07 10:00:00,1.0,1.0,1.0
155,2050-01-07 11:00:00,1.0,1.0,1.0
156,2050-01-07 12:00:00,1.0,1.0,1.0
157,2050-01-07 13:00:00,1.0,1.0,1.0
158,2050-01-07 14:00:00,1.0,1.0,1.0
159,2050-01-07 15:00:00,1.0,1.0,1.0
160,2050-01-07 16:00:00,1.0,1.0,1.0
161,2050-01-07 17:00:00,1.0,1.0,1.0
162,2050-01-07 18:00:00,1.0,1.0,1.0
163,2050-01-07 19:00:00,1.0,1.0,1.0
164,2050-01-07 20:00:00,1.0,1.0,1.0
165,2050-01-07 21:00:00,1.0,1.0,1.0
166,2050-01-07 22:00:00,1.0,1.0,1.0
167,2050-01-07 23:00:00,1.0,1.0,1.0
168,2050-01-08 00:00:00,1.0,1.0,1.0
169,2050-01-08 01:00:00,1.0,1.0,1.0
170,2050-01-08 02:00:00,1.0,1.0,1.0
171,2050-01-08 03:00:00,1.0,1.0,1.0
172,2050-01-08 04:00:00,1.0,1.0,1.0
173,2050-01-08 05:00:00,1.0,1.0,1.0
174,2050-01-08 06:00:00,1.0,1.0,1.0
175,2050-01-08 07:00:00,1.0,1.0,1.0
176,2050-01-08 08:00:00,1.0,1.0,1.0
177,2050-01-08 09:00:00,1.0,1.0,1.0
178,2050-01-08 10:00:00,1.0,1.0,1.0
179,2050-01-08 11:00:00,1.0,1.0,1.0
180,2050-01-08 12:00:00,1.0,1.0,1.0
181,2050-01-08 13:00:00,1.0,1.0,1.0
182,2050-01-08 14:00:00,1.0,1.0,1.0
183,2050-01-08 15:00:00,1.0,1.0,1.0
184,2050-01-08 16:00:00,1.0,1.0,1.0
185,2050-01-08 17:00:00,1.0,1.0,1.0
186,2050-01-08 18:00:00,1.0,1.0,1.0
187,2050-01-08 19:00:00,1.0,1.0,1.0
188,2050-01-08 20:00:00,1.0,1.0,1.0
189,2050-01-08 21:00:00,1.0,1.0,1.0
190,2050-01-08 22:00:00,1.0,1.0,1.0
191,2050-01-08 23:00:00,1.0,1.0,1.0
192,2050-01-09 00:00:00,1.0,1.0,1.0
193,2050-01-09 01:00:00,1.0,1.0,1.0
194,2050-01-09 02:00:00,1.0,1.0,1.0
195,2050-01-09 03:00:00,1.0,1.0,1.0
196,2050-01-09 04:00:00,1.0,1.0,1.0
197,2050-01-09 05:00:00,1.0,1.0,1.0
198,2050-01-09 06:00:00,1.0,1.0,1.0
199,2050-01-09 07:00:00,1.0,1.0,1.0
200,2050-01-09 08:00:00,1.0,1.0,1.0
201,2050-01-09 09:00:00,1.0,1.0,1.0
202,2050-01-09 10:00:00,1.0,1.0,1.0
203,2050-01-09 11:00:00,1.0,1.0,1.0
204,2050-01-09 12:00:00,1.0,1.0,1.0
205,2050-01-09 13:00:00,1.0,1.0,1.0
206,2050-01-09 14:00:00,1.0,1.0,1.0
207,2050-01-09 15:00:00,1.0,1.0,1.0
208,2050-01-09 16:00:00,1.0,1.0,1.0
209,2050-01-09 17:00:00,1.0,1.0,1.0
210,2050-01-09 18:00:00,1.0,1.0,1.0
211,2050-01-09 19:00:00,1.0,1.0,1.0
212,2050-01-09 20:00:00,1.0,1.0,1.0
213,2050-01-09 21:00:00,1.0,1.0,1.0
214,2050-01-09 22:00:00,1.0,1.0,1.0
215,2050-01-09 23:00:00,1.0,1.0,1.0
216,2050-01-10 00:00:00,1.0,1.0,1.0
217,2050-01-10 01:00:00,1.0,1.0,1.0
218,2050-01-10 02:00:00,1.0,1.0,1.0
219,2050-01-10 03:00:00,1.0,1.0,1.0
220,2050-01-10 04:00:00,1.0,1.0,1.0
221,2050-01-10 05:00:00,1.0,1.0,1.0
222,2050-01-10 06:00:00,1.0,1.0,1.0
223,2050-01-10 07:00:00,1.0,1.0,1.0
224,2050-01-10 08:00:00,1.0,1.0,1.0
225,2050-01-10 09:00:00,1.0,1.0,1.0
226,2050-01-10 10:00:00,1.0,1.0,1.0
227,2050-01-10 11:00:00,1.0,1.0,1.0
228,2050-01-10 12:00:00,1.0,1.0,1.0
229,2050-01-10 13:00:00,1.0,1.0,1.0
230,2050-01-10 14:00:00,1.0,1.0,1.0
231,2050-01-10 15:00:00,1.0,1.0,1.0
232,2050-01-10 16:00:00,1.0,1.0,1.0
233,2050-01-10 17:00:00,1.0,1.0,1.0
234,2050-01-10 18:00:00,1.0,1.0,1.0
235,2050-01-10 19:00:00,1.0,1.0,1.0
236,2050-01-10 20:00:00,1.0,1.0,1.0
237,2050-01-10 21:00:00,1.0,1.0,1.0
238,2050-01-10 22:00:00,1.0,1.0,1.0
239,2050-01-10 23:00:00,1.0,1.0,1.0
240,2050-01-11 00:00:00,1.0,1.0,1.0
241,2050-01-11 01:00:00,1.0,1.0,1.0
242,2050-01-11 02:00:00,1.0,1.0,1.0
243,2050-01-11 03:00:00,1.0,1.0,1.0
244,2050-01-11 04:00:00,1.0,1.0,1.0
245,2050-01-11 05:00:00,1.0,1.0,1.0
246,2050-01-11 06:00:00,1.0,1.0,1.0
247,2050-01-11 07:00:00,1.0,1.0,1.0
248,2050-01-11 08:00:00,1.0,1.0,1.0
249,2050-01-11 09:00:00,1.0,1.0,1.0
250,2050-01-11 10:00:00,1.0,1.0,1.0
251,2050-01-11 11:00:00,1.0,1.0,1.0
252,2050-01-11 12:00:00,1.0,1.0,1.0
253,2050-01-11 13:00:00,1.0,1.0,1.0
254,2050-01-11 14:00:00,1.0,1.0,1.0
255,2050-01-11 15:00:00,1.0,1.0,1.0
256,2050-01-11 16:00:00,1.0,1.0,1.0
257,2050-01-11 17:00:00,1.0,1.0,1.0
258,2050-01-11 18:00:00,1.0,1.0,1.0
259,2050-01-11 19:00:00,1.0,1.0,1.0
260,2050-01-11 20:00:00,1.0,1.0,1.0
261,2050-01-11 21:00:00,1.0,1.0,1.0
262,2050-01-11 22:00:00,1.0,1.0,1.0
263,2050-01-11 23:00:00,1.0,1.0,1.0
264,2050-01-12 00:00:00,1.0,1.0,1.0
265,2050-01-12 01:00:00,1.0,1.0,1.0
266,2050-01-12 02:00:00,1.0,1.0,1.0
267,2050-01-12 03:00:00,1.0,1.0,1.0
268,2050-01-12 04:00:00,1.0,1.0,1.0
269,2050-01-12 05:00:00,1.0,1.0,1.0
270,2050-01-12 06:00:00,1.0,1.0,1.0
271,2050-01-12 07:00:00,1.0,1.0,1.0
272,2050-01-12 08:00:00,1.0,1.0,1.0
273,2050-01-12 09:00:00,1.0,1.0,1.0
274,2050-01-12 10:00:00,1.0,1.0,1.0
275,2050-01-12 11:00:00,1.0,1.0,1.0
276,2050-01-12 12:00:00,1.0,1.0,1.0
277,2050-01-12 13:00:00,1.0,1.0,1.0
278,2050-01-12 14:00:00,1.0,1.0,1.0
279,2050-01-12 15:00:00,1.0,1.0,1.0
280,2050-01-12 16:00:00,1.0,1.0,1.0
281,2050-01-12 17:00:00,1.0,1.0,1.0
282,2050-01-12 18:00:00,1.0,1.0,1.0
283,2050-01-12 19:00:00,1.0,1.0,1.0
284,2050-01-12 20:00:00,1.0,1.0,1.0
285,2050-01-12 21:00:00,1.0,1.0,1.0
286,2050-01-12 22:00:00,1.0,1.0,1.0
287,2050-01-12 23:00:00,1.0,1.0,1.0
288,2050-01-13 00:00:00,1.0,1.0,1.0
289,2050-01-13 01:00:00,1.0,1.0,1.0
290,2050-01-13 02:00:00,1.0,1.0,1.0
291,2050-01-13 03:00:00,1.0,1.0,1.0
292,2050-01-13 04:00:00,1.0,1.0,1.0
293,2050-01-13 05:00:00,1.0,1.0,1.0
294,2050-01-13 06:00:00,1.0,1.0,1.0
295,2050-01-13 07:00:00,1.0,1.0,1.0
296,2050-01-13 08:00:00,1.0,1.0,1.0
297,2050-01-13 09:00:00,1.0,1.0,1.0
298,2050-01-13 10:00:00,1.0,1.0,1.0
299,2050-01-13 11:00:00,1.0,1.0,1.0
300,2050-01-13 12:00:00,1.0,1.0,1.0
301,2050-01-13 13:00:00,1.0,1.0,1.0
302,2050-01-13 14:00:00,1.0,1.0,1.0
303,2050-01-13 15:00:00,1.0,1.0,1.0
304,2050-01-13 16:00:00,1.0,1.0,1.0
305,2050-01-13 17:00:00,1.0,1.0,1.0
306,2050-01-13 18:00:00,1.0,1.0,1.0
307,2050-01-13 19:00:00,1.0,1.0,1.0
308,2050-01-13 20:00:00,1.0,1.0,1.0
309,2050-01-13 21:00:00,1.0,1.0,1.0
310,2050-01-13 22:00:00,1.0,1.0,1.0
311,2050-01-13 23:00:00,1.0,1.0,1.0
312,2050-01-14 00:00:00,1.0,1.0,1.0
313,2050-01-14 01:00:00,1.0,1.0,1.0
314,2050-01-14 02:00:00,1.0,1.0,1.0
315,2050-01-14 03:00:00,1.0,1.0,1.0
316,2050-01-14 04:00:00,1.0,1.0,1.0
317,2050-01-14 05:00:00,1.0,1.0,1.0
318,2050-01-14 06:00:00,1.0,1.0,1.0
319,2050-01-14 07:00:00,1.0,1.0,1.0
320,2050-01-14 08:00:00,1.0,1.0,1.0
321,2050-01-14 09:00:00,1.0,1.0,1.0
322,2050-01-14 10:00:00,1.0,1.0,1.0
323,2050-01-14 11:00:00,1.0,1.0,1.0
324,2050-01-14 12:00:00,1.0,1.0,1.0
325,2050-01-14 13:00:00,1.0,1.0,1.0
326,2050-01-14 14:00:00,1.0,1.0,1.0
327,2050-01-14 15:00:00,1.0,1.0,1.0
328,2050-01-14 16:00:00,1.0,1.0,1.0
329,2050-01-14 17:00:00,1.0,1.0,1.0
330,2050-01-14 18:00:00,1.0,1.0,1.0
331,2050-01-14 19:00:00,1.0,1.0,1.0
332,2050-01-14 20:00:00,1.0,1.0,1.0
333,2050-01-14 21:00:00,1.0,1.0,1.0
334,2050-01-14 22:00:00,1.0,1.0,1.0
335,2050-01-14 23:00:00,1.0,1.0,1.0
336,2050-01-15 00:00:00,1.0,1.0,1.0
337,2050-01-15 01:00:00,1.0,1.0,1.0
338,2050-01-15 02:00:00,1.0,1.0,1.0
339,2050-01-15 03:00:00,1.0,1.0,1.0
340,2050-01-15 04:00:00,1.0,1.0,1.0
341,2050-01-15 05:00:00,1.0,1.0,1.0
342,2050-01-15 06:00:00,1.0,1.0,1.0
343,2050-01-15 07:00:00,1.0,1.0,1.0
344,2050-01-15 08:00:00,1.0,1.0,1.0
345,2050-01-15 09:00:00,1.0,1.0,1.0
346,2050-01-15 10:00:00,1.0,1.0,1.0
347,2050-01-15 11:00:00,1.0,1.0,1.0
348,2050-01-15 12:00:00,1.0,1.0,1.0
349,2050-01-15 13:00:00,1.0,1.0,1.0
350,2050-01-15 14:00:00,1.0,1.0,1.0
351,2050-01-15 15:00:00,1.0,1.0,1.0
352,2050-01-15 16:00:00,1.0,1.0,1.0
353,2050-01-15 17:00:00,1.0,1.0,1.0
354,2050-01-15 18:00:00,1.0,1.0,1.0
355,2050-01-15 19:00:00,1.0,1.0,1.0
356,2050-01-15 20:00:00,1.0,1.0,1.0
357,2050-01-15 21:00:00,1.0,1.0,1.0
358,2050-01-15 22:00:00,1.0,1.0,1.0
359,2050-01-15 23:00:00,1.0,1.0,1.0
360,2050-01-16 00:00:00,1.0,1.0,1.0
361,2050-01-16 01:00:00,1.0,1.0,1.0
362,2050-01-16 02:00:00,1.0,1.0,1.0
363,2050-01-16 03:00:00,1.0,1.0,1.0
364,2050-01-16 04:00:00,1.0,1.0,1.0
365,2050-01-16 05:00:00,1.0,1.0,1.0
366,2050-01-16 06:00:00,1.0,1.0,1.0
367,2050-01-16 07:00:00,1.0,1.0,1.0
368,2050-01-16 08:00:00,1.0,1.0,1.0
369,2050-01-16 09:00:00,1.0,1.0,1.0
370,2050-01-16 10:00:00,1.0,1.0,1.0
371,2050-01-16 11:00:00,1.0,1.0,1.0
372,2050-01-16 12:00:00,1.0,1.0,1.0
373,2050-01-16 13:00:00,1.0,1.0,1.0
374,2050-01-16 14:00:00,1.0,1.0,1.0
375,2050-01-16 15:00:00,1.0,1.0,1.0
376,2050-01-16 16:00:00,1.0,1.0,1.0
377,2050-01-16 17:00:00,1.0,1.0,1.0
378,2050-01-16 18:00:00,1.0,1.0,1.0
379,2050-01-16 19:00:00,1.0,1.0,1.0
380,2050-01-16 20:00:00,1.0,1.0,1.0
381,2050-01-16 21:00:00,1.0,1.0,1.0
382,2050-01-16 22:00:00,1.0,1.0,1.0
383,2050-01-16 23:00:00,1.0,1.0,1.0
384,2050-01-17 00:00:00,1.0,1.0,1.0
385,2050-01-17 01:00:00,1.0,1.0,1.0
386,2050-01-17 02:00:00,1.0,1.0,1.0
387,2050-01-17 03:00:00,1.0,1.0,1.0
388,2050-01-17 04:00:00,1.0,1.0,1.0
389,2050-01-17 05:00:00,1.0,1.0,1.0
390,2050-01-17 06:00:00,1.0,1.0,1.0
391,2050-01-17 07:00:00,1.0,1.0,1.0
392,2050-01-17 08:00:00,1.0,1.0,1.0
393,2050-01-17 09:00:00,1.0,1.0,1.0
394,2050-01-17 10:00:00,1.0,1.0,1.0
395,2050-01-17 11:00:00,1.0,1.0,1.0
396,2050-01-17 12:00:00,1.0,1.0,1.0
397,2050-01-17 13:00:00,1.0,1.0,1.0
398,2050-01-17 14:00:00,1.0,1.0,1.0
399,2050-01-17 15:00:00,1.0,1.0,1.0
400,2050-01-17 16:00:00,1.0,1.0,1.0
401,2050-01-17 17:00:00,1.0,1.0,1.0
402,2050-01-17 18:00:00,1.0,1.0,1.0
403,2050-01-17 19:00:00,1.0,1.0,1.0
404,2050-01-17 20:00:00,1.0,1.0,1.0
405,2050-01-17 21:00:00,1.0,1.0,1.0
406,2050-01-17 22:00:00,1.0,1.0,1.0
407,2050-01-17 23:00:00,1.0,1.0,1.0
408,2050-01-18 00:00:00,1.0,1.0,1.0
409,2050-01-18 01:00:00,1.0,1.0,1.0
410,2050-01-18 02:00:00,1.0,1.0,1.0
411,2050-01-18 03:00:00,1.0,1.0,1.0
412,2050-01-18 04:00:00,1.0,1.0,1.0
413,2050-01-18 05:00:00,1.0,1.0,1.0
414,2050-01-18 06:00:00,1.0,1.0,1.0
415,2050-01-18 07:00:00,1.0,1.0,1.0
416,2050-01-18 08:00:00,1.0,1.0,1.0
417,2050-01-18 09:00:00,1.0,1.0,1.0
418,2050-01-18 10:00:00,1.0,1.0,1.0
419,2050-01-18 11:00:00,1.0,1.0,1.0
420,2050-01-18 12:00:00,1.0,1.0,1.0
421,2050-01-18 13:00:00,1.0,1.0,1.0
422,2050-01-18 14:00:00,1.0,1.0,1.0
423,2050-01-18 15:00:00,1.0,1.0,1.0
424,2050-01-18 16:00:00,1.0,1.0,1.0
425,2050-01-18 17:00:00,1.0,1.0,1.0
426,2050-01-18 18:00:00,1.0,1.0,1.0
427,2050-01-18 19:00:00,1.0,1.0,1.0
428,2050-01-18 20:00:00,1.0,1.0,1.0
429,2050-01-18 21:00:00,1.0,1.0,1.0
430,2050-01-18 22:00:00,1.0,1.0,1.0
431,2050-01-18 23:00:00,1.0,1.0,1.0
432,2050-01-19 00:00:00,1.0,1.0,1.0
433,2050-01-19 01:00:00,1.0,1.0,1.0
434,2050-01-19 02:00:00,1.0,1.0,1.0
435,2050-01-19 03:00:00,1.0,1.0,1.0
436,2050-01-19 04:00:00,1.0,1.0,1.0
437,2050-01-19 05:00:00,1.0,1.0,1.0
438,2050-01-19 06:00:00,1.0,1.0,1.0
439,2050-01-19 07:00:00,1.0,1.0,1.0
440,2050-01-19 08:00:00,1.0,1.0,1.0
441,2050-01-19 09:00:00,1.0,1.0,1.0
442,2050-01-19 10:00:00,1.0,1.0,1.0
443,2050-01-19 11:00:00,1.0,1.0,1.0
444,2050-01-19 12:00:00,1.0,1.0,1.0
445,2050-01-19 13:00:00,1.0,1.0,1.0
446,2050-01-19 14:00:00,1.0,1.0,1.0
447,2050-01-19 15:00:00,1.0,1.0,1.0
448,2050-01-19 16:00:00,1.0,1.0,1.0
449,2050-01-19 17:00:00,1.0,1.0,1.0
450,2050-01-19 18:00:00,1.0,1.0,1.0
451,2050-01-19 19:00:00,1.0,1.0,1.0
452,2050-01-19 20:00:00,1.0,1.0,1.0
453,2050-01-19 21:00:00,1.0,1.0,1.0
454,2050-01-19 22:00:00,1.0,1.0,1.0
455,2050-01-19 23:00:00,1.0,1.0,1.0
456,2050-01-20 00:00:00,1.0,1.0,1.0
457,2050-01-20 01:00:00,1.0,1.0,1.0
458,2050-01-20 02:00:00,1.0,1.0,1.0
459,2050-01-20 03:00:00,1.0,1.0,1.0
460,2050-01-20 04:00:00,1.0,1.0,1.0
461,2050-01-20 05:00:00,1.0,1.0,1.0
462,2050-01-20 06:00:00,1.0,1.0,1.0
463,2050-01-20 07:00:00,1.0,1.0,1.0
464,2050-01-20 08:00:00,1.0,1.0,1.0
465,2050-01-20 09:00:00,1.0,1.0,1.0
466,2050-01-20 10:00:00,1.0,1.0,1.0
467,2050-01-20 11:00:00,1.0,1.0,1.0
468,2050-01-20 12:00:00,1.0,1.0,1.0
469,2050-01-20 13:00:00,1.0,1.0,1.0
470,2050-01-20 14:00:00,1.0,1.0,1.0
471,2050-01-20 15:00:00,1.0,1.0,1.0
472,2050-01-20 16:00:00,1.0,1.0,1.0
473,2050-01-20 17:00:00,1.0,1.0,1.0
474,2050-01-20 18:00:00,1.0,1.0,1.0
475,2050-01-20 19:00:00,1.0,1.0,1.0
476,2050-01-20 20:00:00,1.0,1.0,1.0
477,2050-01-20 21:00:00,1.0,1.0,1.0
478,2050-01-20 22:00:00,1.0,1.0,1.0
479,2050-01-20 23:00:00,1.0,1.0,1.0
480,2050-01-21 00:00:00,1.0,1.0,1.0
481,2050-01-21 01:00:00,1.0,1.0,1.0
482,2050-01-21 02:00:00,1.0,1.0,1.0
483,2050-01-21 03:00:00,1.0,1.0,1.0
484,2050-01-21 04:00:00,1.0,1.0,1.0
485,2050-01-21 05:00:00,1.0,1.0,1.0
486,2050-01-21 06:00:00,1.0,1.0,1.0
487,2050-01-21 07:00:00,1.0,1.0,1.0
488,2050-01-21 08:00:00,1.0,1.0,1.0
489,2050-01-21 09:00:00,1.0,1.0,1.0
490,2050-01-21 10:00:00,1.0,1.0,1.0
491,2050-01-21 11:00:00,1.0,1.0,1.0
492,2050-01-21 12:00:00,1.0,1.0,1.0
493,2050-01-21 13:00:00,1.0,1.0,1.0
494,2050-01-21 14:00:00,1.0,1.0,1.0
495,2050-01-21 15:00:00,1.0,1.0,1.0
496,2050-01-21 16:00:00,1.0,1.0,1.0
497,2050-01-21 17:00:00,1.0,1.0,1.0
498,2050-01-21 18:00:00,1.0,1.0,1.0
499,2050-01-21 19:00:00,1.0,1.0,1.0
500,2050-01-21 20:00:00,1.0,1.0,1.0
501,2050-01-21 21:00:00,1.0,1.0,1.0
502,2050-01-21 22:00:00,1.0,1.0,1.0
503,2050-01-21 23:00:00,1.0,1.0,1.0
504,2050-01-22 00:00:00,1.0,1.0,1.0
505,2050-01-22 01:00:00,1.0,1.0,1.0
506,2050-01-22 02:00:00,1.0,1.0,1.0
507,2050-01-22 03:00:00,1.0,1.0,1.0
508,2050-01-22 04:00:00,1.0,1.0,1.0
509,2050-01-22 05:00:00,1.0,1.0,1.0
510,2050-01-22 06:00:00,1.0,1.0,1.0
511,2050-01-22 07:00:00,1.0,1.0,1.0
512,2050-01-22 08:00:00,1.0,1.0,1.0
513,2050-01-22 09:00:00,1.0,1.0,1.0
514,2050-01-22 10:00:00,1.0,1.0,1.0
515,2050-01-22 11:00:00,1.0,1.0,1.0
516,2050-01-22 12:00:00,1.0,1.0,1.0
