,IFA2,GridLink,NorthConnect
207,-0.054927756715267506,-0.10671720426621345,-1.7735873094163206
208,-0.017591714282090498,-0.03208654100810415,-2.8441012772932437
209,-0.03868784422752114,-0.024801743612545835,-3.8976553082263736
210,-0.029736983930721772,-0.006820348550293787,-4.096317415526357
211,-0.02488544556592398,-0.009793698453217203,-4.1997940144180825
212,-0.023260312910831082,-0.02128881675347949,-5.491759040612938
213,-0.022745668872072633,-0.03137605995575887,-8.573394745623895
214,-0.023926612426161675,-0.05093076553772291,-12.216673325397236
215,-0.00663751835788684,-0.0349405029667087,-27.06723566989283
216,-0.014232971082289936,-0.057132588577995636,-684961261.9798939
217,-0.03133394492572572,-0.08614926470405604,-399152217.16945076
218,-0.05243015644391735,-0.11588953219508058,-572173013.647656
219,-0.0623906483731107,-0.12810938556772644,-572172996.8692391
220,-0.0669961564234769,-0.1370528868727101,-572173013.9139981
221,-0.07335658029313818,-0.14620212088520423,-572173020.7037176
222,-0.06606739844685339,-0.13295675854116218,-572173034.8718342
223,-0.06145666349103518,-0.11564523289809037,-764706912.6195092
224,-0.04959461496714512,-0.08998411441477261,-764706930.2466859
225,-0.042821588646927644,-0.07093881772421229,-999999867.0988564
226,-0.03498919329006678,-0.0658700360744282,-999999974.2061247
227,-0.015351600749585526,-0.04905097089939714,-999999992.8112992
228,-0.0,-0.04312277661525332,-999999987.5200056
229,-0.009250864884225773,-0.09132474958490766,-999999972.4339069
230,-0.1548957001237563,-0.4388615396684594,-999999870.2927231
231,-0.21950907910841622,-0.5946109749541353,-999999827.2381065
232,-0.5312094012129891,-1.359527887312297,-999999583.5433248
233,-0.14096114206177246,-0.41181589594822254,-999999893.1538824
234,-0.28138581643018323,-0.7471524778035803,-999999791.9159399
235,-219991.81213131026,-523126.6824979325,-841088201.2382115
236,-219991.8480351351,-523126.7552602183,-841088182.2523344
237,-0.3052878352387176,-0.772819792654601,-633.9367898222217
238,-0.04677168627037109,-0.1645683731318197,-92.82005783113382
239,-0.03928639933375777,-0.15624161422714145,-63.82450224331503
240,-0.03195114782328856,-0.14721577061272928,-33.55586171224608
241,-0.05539665363218549,-0.17216091879480566,-20.79224299785816
242,-0.06577685734113192,-0.18327544804748097,-14.307986465933348
243,-0.07167426962617895,-0.1888093958500887,-12.238314086766728
244,-0.07656320174514564,-0.1923958125684042,-9.444041945674593
245,-0.07620926134847705,-0.19207777704642748,-9.06363160429468
246,-0.07780511095168863,-0.19536820100911356,-9.98940193828145
247,-0.07483042695709252,-0.1952315558461759,-13.067593330183238
248,-0.06892379374543167,-0.18844329236471835,-19.45468027533046
249,-0.05443050607936417,-0.16796767398873746,-30.750002001377087
250,-0.04533054904668399,-0.156432664683267,-41.814130980438264
251,-0.05060374873559814,-0.16530686671419725,-48.43174730993269
252,-0.06320405419185904,-0.18697055822982067,-51.67357223396657
253,-0.06677856907244917,-0.18984441967543408,-55.13025402740081
254,-0.08134616083054924,-0.20280411113579455,-59.305210853917224
255,-0.05731221566431621,-0.15604761460017347,-64.92856365066221
256,-0.04137859030866564,-0.13573401800609508,-71.16999319605169
257,-0.04383214806928737,-0.1426841751062431,-78.00902530254494
258,-0.045096345418641715,-0.14543291391011826,-82.09790886687414
259,-0.046882914627917494,-0.14721096974691372,-83.4159369551748
260,-0.0511265311754463,-0.15133733663552107,-82.7776735265823
261,-0.05443578881445488,-0.15334931999210943,-81.6925056418093
262,-0.05880894283831006,-0.15657929160718997,-80.4695785583281
263,-0.06559948023151874,-0.16446241474158718,-80.43373796181581
264,-0.07134029424787158,-0.1697461638445119,-79.22446282408214
265,-0.07715763431389644,-0.17921554446306454,-79.97360706106667
266,-0.07973632613231318,-0.18204248781316856,-81.58927914691122
267,-0.07459002973485762,-0.1681443416611439,-82.71189043697798
268,-0.06524989147955962,-0.1459252532429416,-83.71412525464088
269,-0.0603403300291292,-0.13297491463667788,-86.06297723058138
270,-0.051163028374542785,-0.11372551470517944,-87.69413713643502
271,-0.04392327858266665,-0.10004114737518144,-89.43694520293755
272,-0.044118218118758046,-0.10292565837560375,-90.60619017662577
273,-0.048141009148702896,-0.11437301657036691,-90.76907703300314
274,-0.06409569855918629,-0.1559591309579469,-89.6814667361064
275,-0.057798870754695475,-0.16446983706628426,-87.71297056048103
276,-0.05441198045334672,-0.1631242923846996,-81.20378313451063
277,-0.0432338475551699,-0.14018003901806586,-72.73395362056095
278,-0.0493189615225087,-0.14418538404839176,-69.24938873354093
279,-0.035977377150842704,-0.11100145978976617,-71.60227771766407
280,-0.0,-0.0491636287874091,-93.37120503794513
281,-0.03325065198537969,-0.09711661236164804,-504.997100669061
282,-0.01849084156868175,-0.08483746522852309,-518.1376202976178
283,-0.01838416348597094,-0.08589116947492981,-516.4992549651212
284,-0.02424919064837172,-0.08993133389281627,-505.28747549551207
285,-0.028876216195807825,-0.09236688686169026,-459.1632999733617
286,-0.036582399872921334,-0.10708456064318073,-184.33690352966192
287,-0.03983993291620669,-0.11206564242129469,-114.66013011658418
288,-0.04536324347653409,-0.12095622847381504,-90.97259990123561
289,-0.05172109762953947,-0.130283700001129,-83.56401437166343
290,-0.05188930741313724,-0.1315054088095149,-80.97930200094028
291,-0.05249421167428037,-0.12915534061678402,-79.05323331383187
292,-0.0581770699846369,-0.13567474385924738,-76.8256918495306
293,-0.05704131337571572,-0.13472110106144264,-76.7507866481855
294,-0.04921736320982428,-0.12874699466904915,-77.88255782381721
295,-0.042420219024228656,-0.12342705770517215,-86.28844612062225
296,-0.03696292280871871,-0.1221832538528349,-96.69043573499953
297,-0.03913422267215072,-0.1297004587782944,-98.78937048111906
298,-0.03767752886414999,-0.12608218260644732,-95.88925459542509
299,-0.05338950016271715,-0.15339341026377018,-88.91987843111278
300,-0.06867662480273284,-0.17330017614361637,-85.62021449381348
301,-0.0657305922514313,-0.16966573347325298,-90.34019344818293
302,-0.06410472214144725,-0.1718621738737902,-92.13065440548232
303,-0.06314279824610591,-0.1755791600044856,-99.71097822657488
304,-0.05305583818568427,-0.157885413426605,-106.20340386668695
305,-0.04951344844035588,-0.15365050961583382,-98.45602064610932
306,-0.04740199702890768,-0.15271721634218682,-92.95928200343585
307,-0.05194761782673307,-0.1563226431922986,-89.70991397937922
308,-0.04315389197560737,-0.1311814744770381,-111.84287388938624
309,-0.057169924063030786,-0.16315904535054582,-89.02597899199736
310,-0.05839532054305385,-0.16480899717356867,-72.63888124420728
311,-0.05703312909642966,-0.167517413460897,-52.70036278068702
312,-0.07043697324502918,-0.1829982365173768,-35.79706484867411
313,-0.07622942141735867,-0.19147954188789051,-31.7649014677579
314,-0.07737095086176082,-0.19335185405129107,-30.475127265037738
315,-0.0801303214471547,-0.19692951902349765,-30.009195426305652
316,-0.08120858983602042,-0.1986654070812257,-30.414704754835252
317,-0.07784322317939507,-0.19215299237215877,-32.66927690661838
318,-0.06548287883303994,-0.17695200035183323,-39.21308729378781
319,-0.05560539330566372,-0.16332245614324847,-63.87973550836538
320,-0.05762886822694102,-0.16053155639640937,-86.3798395832798
321,-0.05713259210438859,-0.15833187386999614,-98.91142919071002
322,-0.05772763368185152,-0.16195981988710972,-107.3272228820686
323,-0.056267078388149594,-0.15617511541573847,-111.17589177509203
324,-0.06007923129329562,-0.16724619233614835,-116.2028167955392
325,-0.05586297286497022,-0.16126761996955907,-124.0318778386822
326,-0.05614542550094326,-0.1587082817553982,-132.5000789383747
327,-0.05962200218642222,-0.16296491546300906,-140.13619643011455
328,-0.05799951373551693,-0.1593493920677791,-147.02626417594433
329,-0.055606108897289896,-0.15900505037342239,-154.11940488572486
330,-0.05835705869726815,-0.1608443498926826,-157.69065972081683
331,-0.0671878865463964,-0.16839639650685312,-146.76869016923857
332,-0.0741408870010245,-0.17626187511593905,-131.20477231419005
333,-0.069993098355972,-0.17939834732230753,-114.39470909286308
334,-0.08214845364068268,-0.1863695857182741,-90.45894905078342
335,-0.0905918268104775,-0.20223886860887808,-75.60648116637788
336,-0.08865489038285146,-0.21457154693296765,-67.24674632797849
337,-0.08376030257949019,-0.18829688316168136,-65.3353841433926
338,-0.07235964764492175,-0.16378737449869396,-64.4342060252983
339,-0.07716740406046063,-0.16612128319336272,-62.995050188339725
340,-0.08482084535355372,-0.18015691134594114,-61.15175789297902
341,-0.08935178661875876,-0.18995387557696763,-60.7982663278092
342,-0.06737464247498215,-0.16646604558488987,-67.31768702442409
343,-0.058204543394095865,-0.1537288529512335,-85.73570073645443
344,-0.04085698684502659,-0.1276309461186549,-108.30561420557886
345,-0.029346533886830395,-0.11651446561158818,-112.63610012125945
346,-0.027522866322588824,-0.12886688626067344,-110.12119247937383
347,-0.008823302623880647,-0.11406812393259158,-103.50706560457525
348,-0.0,-0.07136523768893199,-90.05798492190513
349,-0.0,-0.08722663227458094,-67.68702180733396
350,-0.0,-0.08797573168235173,-51.17695920792494
351,-0.0,-0.11137177221581318,-46.58009700377954
352,-0.009807754059755869,-0.09371791121812278,-49.969165642471786
353,-0.05715891508687365,-0.1618026583411778,-101.47969920611625
354,-0.04848798581923952,-0.15511239171285585,-109.40785405448614
355,-0.051709873199812906,-0.158115378169289,-109.29526428381698
356,-0.04718105049986798,-0.14307774104809745,-105.99151648772892
357,-0.0645681497842745,-0.17337918504299177,-97.17520837602054
358,-0.06594114041041488,-0.17396057608633386,-83.28978760906425
359,-0.06368496905197096,-0.17504575660341182,-71.50741070098866
360,-0.0684083554197974,-0.18215953367526128,-62.69499207589187
361,-0.06543214037352318,-0.1716103607325874,-61.07061446156497
362,-0.052939481808575106,-0.14769058684535064,-58.64523162172176
363,-0.06413515905874112,-0.16948362693892705,-56.35287919744124
364,-0.06168373818281214,-0.16534146700001418,-56.10610075153328
365,-0.05307166266042862,-0.1495266575344978,-57.54553998596389
366,-0.04781064967402071,-0.13968234272239632,-61.27432592360183
367,-0.04443790577498463,-0.136793092468515,-73.79006344333122
368,-0.047698556081116505,-0.14425057355939996,-84.32903191005234
369,-0.046161383652084886,-0.1438271373637816,-88.34378633860095
370,-0.048707831888804565,-0.14618725681316103,-88.33988353132523
371,-0.05533613010992511,-0.14931769020995422,-85.54707999986238
372,-0.07759118377478269,-0.1873753269682319,-85.02673066294483
373,-0.08802349321251568,-0.20019896000549608,-86.52819948018143
374,-0.08086086080327992,-0.19650429470678898,-89.70214045090464
375,-0.06944024163367613,-0.17016718277095677,-94.31528223230127
376,-0.07877883108989425,-0.17584259185516604,-99.24295517782758
377,-0.05551055683735484,-0.15939152138142898,-111.8397719663125
378,-0.0579432088868832,-0.16353038360037675,-116.87637990530028
379,-0.06561339680358502,-0.17398742743508722,-117.52356920684531
380,-0.07025131468121781,-0.17627753897101606,-114.59690530693163
381,-0.07317627039528118,-0.17746351405882077,-107.9732387899732
382,-0.079666261316369,-0.1835634727917863,-100.109679861909
383,-0.08500432449592532,-0.18481924333173572,-93.13066683345923
384,-0.08419313713270404,-0.1800533747641715,-91.78706656864438
385,-0.0751947108914588,-0.16370735310144768,-93.792948172067
386,-0.06342656027370497,-0.1389534918656703,-98.02644730750765
387,-0.06168571837403336,-0.13351864653901702,-102.56031357524589
388,-0.059736662779069416,-0.12868301684804573,-108.17039912751841
389,-0.06065051019670964,-0.1288169179579044,-115.15051333450074
390,-0.05858452900077982,-0.12752677552413894,-130.76081078311302
391,-0.05659268483586599,-0.12766980058985866,-221.68158757776723
392,-0.059766222321112616,-0.1410030059294387,-324.45328469065464
393,-0.05469546347925314,-0.13842842154658497,-330.5064479242481
394,-0.0519880400071544,-0.1300111852161674,-332.10694011668267
395,-0.06962263925518775,-0.1691144212453053,-317.35337758980023
396,-0.07196573087912306,-0.19084079339521387,-238.27840562405305
397,-0.06565853474639205,-0.1802768965759487,-219.3748487336662
398,-0.07893048851864215,-0.18602453442758904,-214.15988371937135
399,-0.06303911096755876,-0.160623067285516,-214.81482459319568
400,-0.08912058446310356,-0.20624483659315063,-216.51987199128334
401,-0.06421084720587533,-0.16511168100076623,-414.2534605080002
402,-0.049874534716358276,-0.1482882134717045,-426.24687468866983
403,-0.04460071272644761,-0.13342960699422313,-425.6668894239485
404,-0.04853412458111328,-0.1328332733508728,-417.6608763700498
405,-0.0523865117263711,-0.1353066957021356,-382.71971936381834
406,-0.053183082234395496,-0.13811496199130247,-236.36485565320447
407,-0.058658510326376145,-0.14246856232663974,-166.97531419752087
408,-0.06487774792113621,-0.15281231381745153,-130.30109138669619
409,-0.07207852290715477,-0.1608795742987983,-120.20678621440477
410,-0.07674949089932048,-0.16381479197607773,-116.65299447409036
411,-0.07601444554080583,-0.16036961792906368,-116.35337838133863
412,-0.07414362028871846,-0.1577802407695894,-116.85835653409885
413,-0.06851647080783074,-0.1488179507627425,-117.44331774567496
414,-0.07026348676045724,-0.15287382142689276,-119.33715516237163
415,-0.07118501467844363,-0.1596924822393475,-126.63071521193855
416,-0.07156749309823729,-0.1627453617680381,-144.44048612603862
417,-0.06270820259415144,-0.15176187348917058,-163.00949068452724
418,-0.04503502021524186,-0.1283641429746223,-167.70508390804522
419,-0.036330118847052395,-0.11096553608155335,-161.10044011794884
420,-0.02601077286991571,-0.0961922650223519,-142.90184302264774
421,-0.021996622761822238,-0.08957475127208836,-128.7041742557397
422,-0.021704812483455793,-0.08670996640195683,-124.83350200220316
423,-0.020703270557060893,-0.08994863980143197,-124.99427946556888
424,-0.03272852570506091,-0.10451208716401661,-127.90944339712073
425,-0.039241573873810554,-0.10313029521991779,-999999982.3343121
426,-0.037765721622592174,-0.10109770054729994,-999999989.6783599
427,-0.043725051545833615,-0.11172823705313517,-999999989.2726295
428,-0.05118148906967024,-0.12525016523556043,-999999985.4454042
429,-0.05685973352047613,-0.13144890842510026,-999999978.2091959
430,-0.05444087698070055,-0.11984117308413156,-999999969.7449962
431,-0.05917116462513117,-0.12682355551378,-999999892.8615535
432,-0.05958266381552768,-0.12962837195718135,-748225240.1964784
433,-0.07053459705642373,-0.14579436123482914,-748225219.050457
434,-0.07614136898972923,-0.15157948728261128,-748225212.9726543
435,-0.08227515598390656,-0.16201141500933813,-748225209.8384019
436,-0.0810454802823175,-0.1584439428578206,-748225209.578918
437,-0.0787504162845063,-0.15335464672368038,-748225209.9808381
438,-0.07612571486730624,-0.14918574385499284,-748225216.903972
439,-0.06644653227276587,-0.12760396971496446,-748225256.3962823
440,-0.06320436565464682,-0.12296988279883259,-999999211.3442469
441,-0.059543585978890645,-0.11212981124843813,-999999907.6062456
442,-0.017297219965269672,-0.05846450506491019,-999999922.1565183
443,-0.005719996079169842,-0.04864936013400145,-999999914.7572259
444,-0.0,-0.03875619083112225,-999999776.3612952
445,-0.0,-0.0293680202392812,-902499513.3222392
446,-0.09294407784423497,-0.29198553372133684,-902499452.6017362
447,-0.16488544436661945,-0.47132685634485716,-902499420.982875
448,-0.17903080717454167,-0.49599218458955363,-902499419.9163653
449,-0.03169739496189505,-0.07462891337900146,-999999988.7611861
450,-0.030973189862533612,-0.06840090318883862,-999999990.831907
451,-0.028790069511537064,-0.06895996925291548,-999999990.0028433
452,-0.0285651668036635,-0.07863783176980754,-999999988.158124
453,-0.03320511819753191,-0.10003760109630377,-999999982.5504719
454,-0.06266696364836655,-0.185366746490101,-999999957.0205042
